Normalization,Regressing out,Points,Model,PCA Components,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,190,Ridge,90/10,0.4342739218420343,0.1056293648447802
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,190,Lasso,90/10,0.0832040413761389,0.13446768065033185
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,190,Kernel Ridge,90/10,0.43842873622332856,0.1052407676212707
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,190,GPR,90/10,0.08897275214669087,0.13404396082613765
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,10,Linear,80/20,-0.3415578767576952,0.20391123526438013
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,10,Ridge,80/20,-0.2994714224602426,0.20068726544718818
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,10,Lasso,80/20,-0.07826440994049877,0.182809636111529
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,10,Kernel Ridge,80/20,-0.025497296000129843,0.1782804446430185
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,10,GPR,80/20,0.06445502560965999,0.1702820162487702
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,10,Linear,85/15,-0.3205510391751589,0.1926433935120815
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,10,Ridge,85/15,-0.28362974633914684,0.18993124308202214
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,10,Lasso,85/15,-0.06865502876317264,0.1732986945419117
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,10,Kernel Ridge,85/15,0.18433786730684598,0.15140202175809758
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,10,GPR,85/15,0.11122277812797576,0.15804216928287115
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,10,Linear,90/10,-0.1660025428599332,0.17824192282469678
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,10,Ridge,90/10,-0.1307617407235271,0.1755277002026588
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,10,Lasso,90/10,-0.017213077922635822,0.1664815372313525
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,10,Kernel Ridge,90/10,0.1496486013822348,0.15221565644966192
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,10,GPR,90/10,0.09356486982301915,0.1571550981613079
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,10,Linear,80/20,0.0947925740387292,0.19436951230106125
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,10,Ridge,80/20,0.14654582999177446,0.18873141381610167
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,10,Lasso,80/20,0.15580261860325162,0.18770510803301915
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,10,Kernel Ridge,80/20,0.4197765910348604,0.155615092092877
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,10,GPR,80/20,0.1650458615467374,0.18667467407474003
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,10,Linear,85/15,0.07036082437512103,0.19505068342630605
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,10,Ridge,85/15,0.09704169188218137,0.19223130624024495
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,10,Lasso,85/15,0.09488682490638878,0.1924605449811116
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,10,Kernel Ridge,85/15,0.3648219407250425,0.16122708868608543
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,10,GPR,85/15,-0.00243011330854781,0.20254303816992644
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,10,Linear,90/10,0.14338632774856608,0.19596229196667922
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,10,Ridge,90/10,0.14350407050533298,0.1959488238572272
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,10,Lasso,90/10,0.08836527566691543,0.2021577703482181
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,10,Kernel Ridge,90/10,0.3345148502248455,0.17272261070464126
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,10,GPR,90/10,-0.015393435261302102,0.21335222925456657
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,20,Linear,80/20,-0.34129834992362196,0.20389151080900123
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,20,Ridge,80/20,-0.2182357581330685,0.19431311783052418
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,20,Lasso,80/20,-0.07826440994049877,0.182809636111529
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,20,Kernel Ridge,80/20,-0.28477369269426767,0.1995490968129456
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,20,GPR,80/20,-0.11266827408216273,0.18570316315096827
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,20,Linear,85/15,-0.21037158801304034,0.18443183386785442
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,20,Ridge,85/15,-0.15068511775099358,0.17982694753416453
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,20,Lasso,85/15,-0.06865502876317264,0.1732986945419117
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,20,Kernel Ridge,85/15,-0.366868458754551,0.19599269527448343
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,20,GPR,85/15,-0.1638089633155222,0.18084952530079848
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,20,Linear,90/10,-0.016133048754723323,0.16639313261264757
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,20,Ridge,90/10,0.02051994707669158,0.16336458272791557
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,20,Lasso,90/10,-0.017213077922635822,0.1664815372313525
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,20,Kernel Ridge,90/10,-0.0033845904402256544,0.16534604958980448
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,20,GPR,90/10,-0.029051129470180292,0.16744746867051835
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,20,Linear,80/20,0.23072400745850996,0.17918233037264936
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,20,Ridge,80/20,0.3246238041026307,0.16789082596943475
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,20,Lasso,80/20,0.28768355714806226,0.1724211652119709
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,20,Kernel Ridge,80/20,0.4681651750886212,0.14898497651809947
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,20,GPR,80/20,-0.17665836449742178,0.2216048617829077
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,20,Linear,85/15,0.23533674122884995,0.1768990006864069
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,20,Ridge,85/15,0.26823634177062683,0.17305162687895598
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,20,Lasso,85/15,0.21979778887329227,0.17868736981620786
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,20,Kernel Ridge,85/15,0.4162528161765352,0.15456197804767785
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,20,GPR,85/15,-0.31127160628452555,0.23165228933957469
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,20,Linear,90/10,0.35942953343827666,0.16945854191024834
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,20,Ridge,90/10,0.3624025763457156,0.1690648354593561
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,20,Lasso,90/10,0.2610149688671014,0.18201108145181386
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,20,Kernel Ridge,90/10,0.38245452372310207,0.1663851190374569
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,20,GPR,90/10,-0.31749150071512333,0.24302666124932668
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,50,Linear,80/20,-3.4153104753877344,0.3699278876802002
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,50,Ridge,80/20,-0.47300361734455265,0.21366744433651952
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,50,Lasso,80/20,-0.07826440994049877,0.182809636111529
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,50,Kernel Ridge,80/20,-0.09437451497689087,0.18417023161003174
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,50,GPR,80/20,-0.15293977386326807,0.1890339283598954
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,50,Linear,85/15,-2.4690200471490047,0.312233810423966
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,50,Ridge,85/15,-0.38066798928788526,0.19697955511593834
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,50,Lasso,85/15,-0.06865502876317264,0.1732986945419117
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,50,Kernel Ridge,85/15,-0.13479640791378467,0.1785811027835426
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,50,GPR,85/15,-0.24590227489741467,0.18711926965736025
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,50,Linear,90/10,-1.1343939409983244,0.2411556267274013
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,50,Ridge,90/10,-0.15125128458565307,0.1771108525869235
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,50,Lasso,90/10,-0.017213077922635822,0.1664815372313525
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,50,Kernel Ridge,90/10,-0.05359268038204279,0.16943240762700976
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,50,GPR,90/10,-0.00019551604231460296,0.16508307938473316
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,50,Linear,80/20,-0.5701478269275335,0.25599080270409935
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,50,Ridge,80/20,0.3779856257212568,0.1611217986659216
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,50,Lasso,80/20,0.26748230609296075,0.17484899913443358
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,50,Kernel Ridge,80/20,0.44494920738665134,0.15220203336993607
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,50,GPR,80/20,-0.09571125394100033,0.21384650268550723
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,50,Linear,85/15,-0.8392052980538862,0.2743502577516585
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,50,Ridge,85/15,0.34550493845770924,0.16366034218613368
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,50,Lasso,85/15,0.15790744831186643,0.18563941061795255
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,50,Kernel Ridge,85/15,0.387073962278077,0.15837779907026386
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,50,GPR,85/15,-0.1895512829464594,0.22063878269771484
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,50,Linear,90/10,-0.8602468168770703,0.288778791390903
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,50,Ridge,90/10,0.42200863781620357,0.16096842083378513
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,50,Lasso,90/10,0.1803397063461154,0.19168889684262408
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,50,Kernel Ridge,90/10,0.33491812740294946,0.17267026870810762
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,50,GPR,90/10,-0.15961702776393105,0.2280012885081959
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,100,Linear,80/20,-24.257791397881977,0.8847776322418522
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,100,Ridge,80/20,-0.5371117557625882,0.2182675485863184
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,100,Lasso,80/20,-0.07826440994049877,0.182809636111529
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,100,Kernel Ridge,80/20,-0.06834115334996316,0.1819664941437369
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,100,GPR,80/20,-0.21336400337659023,0.19392419714672512
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,100,Linear,85/15,-32.53727192164216,0.9708237458127998
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,100,Ridge,85/15,-0.5651184495634112,0.2097249646038816
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,100,Lasso,85/15,-0.06865502876317264,0.1732986945419117
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,100,Kernel Ridge,85/15,-0.10621182646558602,0.17631760293112914
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,100,GPR,85/15,-0.2946448722575685,0.1907444244078949
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,100,Linear,90/10,-13.114094902603473,0.6201355470499825
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,100,Ridge,90/10,-0.3508894848202866,0.1918536298383217
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,100,Lasso,90/10,-0.017213077922635822,0.1664815372313525
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,100,Kernel Ridge,90/10,-0.14423395333046352,0.17657024722957124
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,100,GPR,90/10,-0.0416472145401412,0.16846917077453863
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,100,Linear,80/20,-4.209260471028343,0.466274996617301
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,100,Ridge,80/20,0.4233006063504231,0.15514180441955577
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,100,Lasso,80/20,0.2670110653387845,0.17490523171931974
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,100,Kernel Ridge,80/20,0.4638325213164002,0.14959060721163003
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,100,GPR,80/20,-0.03578480594248079,0.20791645363349284
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,100,Linear,85/15,-4.4464789918653755,0.47211541884030084
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,100,Ridge,85/15,0.40480333692514603,0.15607038860968633
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,100,Lasso,85/15,0.1570819191368793,0.1857303823338767
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,100,Kernel Ridge,85/15,0.3541337239326423,0.1625779234325289
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,100,GPR,85/15,-0.11741089263409732,0.2138438270694491
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,100,Linear,90/10,-1.460377452265662,0.3321091786637414
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,100,Ridge,90/10,0.45093702764135635,0.15688849170303337
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,100,Lasso,90/10,0.18062289277618315,0.19165578045022202
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,100,Kernel Ridge,90/10,0.28164290336986064,0.1794527849744741
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,100,GPR,90/10,-0.12959636557494014,0.22503063857535488
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,190,Linear,80/20,-8.516072627888784,0.5430818925455051
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,190,Ridge,80/20,-0.5044086217231265,0.2159331676037438
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,190,Lasso,80/20,-0.07826440994049877,0.182809636111529
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,190,Kernel Ridge,80/20,-0.054954562755238134,0.18082285674641344
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,190,GPR,80/20,-0.24037430944663796,0.19607075902730983
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,190,Linear,85/15,-10.578244560772545,0.5704241233781162
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,190,Ridge,85/15,-0.5230483176515455,0.20688707757299504
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,190,Lasso,85/15,-0.06865502876317264,0.1732986945419117
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,190,Kernel Ridge,85/15,-0.09139927382043878,0.17513314816536812
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,190,GPR,85/15,-0.32962572530075085,0.19330417269813238
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,190,Linear,90/10,-11.507271913781473,0.5837695064979429
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,190,Ridge,90/10,-0.2882589195925467,0.18735344744076426
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,190,Lasso,90/10,-0.017213077922635822,0.1664815372313525
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,190,Kernel Ridge,90/10,-0.07329615667404532,0.1710093660051582
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,190,GPR,90/10,-0.045172108825378476,0.1687539766462662
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,190,Linear,80/20,0.17542803171220556,0.18551044801507088
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,190,Ridge,80/20,0.42072699605265185,0.1554875912236882
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,190,Lasso,80/20,0.2670108259809164,0.17490526027700865
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,190,Kernel Ridge,80/20,0.4679618277008736,0.14901345604691885
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,190,GPR,80/20,0.2143107349039589,0.18108375878040847
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,190,Linear,85/15,0.40600134589964665,0.15591324063022552
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,190,Ridge,85/15,0.3877323268993347,0.15829271673699227
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,190,Lasso,85/15,0.1570813950118103,0.18573044007729006
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,190,Kernel Ridge,85/15,0.3301601662595579,0.1655677523514055
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,190,GPR,85/15,0.15302353215359554,0.1861769623006258
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,190,Linear,90/10,0.3611747988515801,0.16922753543326058
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,190,Ridge,90/10,0.44131167249151837,0.15825768492005515
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,190,Lasso,90/10,0.180622790308536,0.19165579243403025
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,190,Kernel Ridge,90/10,0.44776847160084055,0.15734052988366273
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,190,GPR,90/10,0.11410714955148427,0.19928316305364616
Rg w/no norm,expr buffer only regr out,All,ProtBERT,10,Linear,80/20,-0.14051175053458165,2.2792126522388734
Rg w/no norm,expr buffer only regr out,All,ProtBERT,10,Ridge,80/20,-0.09154668342495786,2.229749741352951
Rg w/no norm,expr buffer only regr out,All,ProtBERT,10,Lasso,80/20,-0.06941451806148136,2.207028812409438
Rg w/no norm,expr buffer only regr out,All,ProtBERT,10,Kernel Ridge,80/20,0.0817703979676786,2.045081451506519
Rg w/no norm,expr buffer only regr out,All,ProtBERT,10,GPR,80/20,-0.21708889097367012,2.354486009678189
Rg w/no norm,expr buffer only regr out,All,ProtBERT,10,Linear,85/15,-0.12182800456794207,2.318672430107587
Rg w/no norm,expr buffer only regr out,All,ProtBERT,10,Ridge,85/15,-0.09153393486312522,2.287151223503036
Rg w/no norm,expr buffer only regr out,All,ProtBERT,10,Lasso,85/15,-0.11966930370107609,2.3164404790501
Rg w/no norm,expr buffer only regr out,All,ProtBERT,10,Kernel Ridge,85/15,0.1878751759173658,1.9728208644361611
Rg w/no norm,expr buffer only regr out,All,ProtBERT,10,GPR,85/15,-0.0866778952849141,2.2820579887592314
Rg w/no norm,expr buffer only regr out,All,ProtBERT,10,Linear,90/10,0.019368851253594332,2.1913045327250207
Rg w/no norm,expr buffer only regr out,All,ProtBERT,10,Ridge,90/10,0.02738299841678682,2.1823320131737534
Rg w/no norm,expr buffer only regr out,All,ProtBERT,10,Lasso,90/10,0.01936854411737743,2.1913048758861224
Rg w/no norm,expr buffer only regr out,All,ProtBERT,10,Kernel Ridge,90/10,0.23997978305795253,1.929134320630368
Rg w/no norm,expr buffer only regr out,All,ProtBERT,10,GPR,90/10,-0.07801723715404063,2.297538235471705
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,10,Linear,80/20,0.15915726768764538,1.9013569994158455
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,10,Ridge,80/20,0.1885874506679731,1.8677861062318215
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,10,Lasso,80/20,0.17443333821529983,1.8840063135526584
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,10,Kernel Ridge,80/20,0.3580591704958006,1.6613218611914433
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,10,GPR,80/20,-0.13817676937721957,2.2121325137578363
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,10,Linear,85/15,0.1839929463766904,1.8302005090402689
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,10,Ridge,85/15,0.19546258424289054,1.8172925176659367
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,10,Lasso,85/15,0.19982780012606038,1.8123557280657376
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,10,Kernel Ridge,85/15,0.3522358428637713,1.6306478121490116
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,10,GPR,85/15,-0.20167769030128824,2.220985455826833
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,10,Linear,90/10,0.22131840712241346,1.6817529359847718
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,10,Ridge,90/10,0.24120642023667027,1.6601375164804417
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,10,Lasso,90/10,0.22502472102492188,1.6777458174004367
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,10,Kernel Ridge,90/10,0.2961157464141485,1.5989425695985122
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,10,GPR,90/10,-0.055078575478088476,1.9576030923895908
Rg w/no norm,expr buffer only regr out,All,ProtBERT,20,Linear,80/20,-0.0884245559882979,2.226558605286966
Rg w/no norm,expr buffer only regr out,All,ProtBERT,20,Ridge,80/20,0.00038327167181095856,2.133790231887692
Rg w/no norm,expr buffer only regr out,All,ProtBERT,20,Lasso,80/20,-0.04433440621663842,2.180995443095968
Rg w/no norm,expr buffer only regr out,All,ProtBERT,20,Kernel Ridge,80/20,-0.18977154416000985,2.3279130442163365
Rg w/no norm,expr buffer only regr out,All,ProtBERT,20,GPR,80/20,-0.30938176750605306,2.442126237941424
Rg w/no norm,expr buffer only regr out,All,ProtBERT,20,Linear,85/15,0.003923747563047697,2.184854661356949
Rg w/no norm,expr buffer only regr out,All,ProtBERT,20,Ridge,85/15,0.044242215680408536,2.140179409563629
Rg w/no norm,expr buffer only regr out,All,ProtBERT,20,Lasso,85/15,0.034716719667993945,2.150817945665517
Rg w/no norm,expr buffer only regr out,All,ProtBERT,20,Kernel Ridge,85/15,0.15132278354610007,2.0167289432009032
Rg w/no norm,expr buffer only regr out,All,ProtBERT,20,GPR,85/15,-0.26125721490487974,2.4585446008071923
Rg w/no norm,expr buffer only regr out,All,ProtBERT,20,Linear,90/10,0.09460118083600555,2.105570837475691
Rg w/no norm,expr buffer only regr out,All,ProtBERT,20,Ridge,90/10,0.12059066272751207,2.075130584330703
Rg w/no norm,expr buffer only regr out,All,ProtBERT,20,Lasso,90/10,0.10590469732026775,2.09238598135068
Rg w/no norm,expr buffer only regr out,All,ProtBERT,20,Kernel Ridge,90/10,0.2844945171068891,1.8717867906246983
Rg w/no norm,expr buffer only regr out,All,ProtBERT,20,GPR,90/10,-0.2525152891110656,2.4765175671408337
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,20,Linear,80/20,0.20214570656018516,1.852115531286024
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,20,Ridge,80/20,0.31436597167822633,1.7169294983281689
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,20,Lasso,80/20,0.2700861896292174,1.77150372883465
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,20,Kernel Ridge,80/20,0.40327550501963927,1.60174439598184
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,20,GPR,80/20,-0.8247236701921721,2.800946626982519
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,20,Linear,85/15,0.16546523757110299,1.8508615409753457
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,20,Ridge,85/15,0.2587658319957029,1.74433313476045
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,20,Lasso,85/15,0.20058489671060142,1.8114981295068238
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,20,Kernel Ridge,85/15,0.3201910306888882,1.670494924846826
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,20,GPR,85/15,-1.1757971067461672,2.9885526606309325
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,20,Linear,90/10,0.0750573062692329,1.832903722874712
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,20,Ridge,90/10,0.23671407587917848,1.6650445845877822
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,20,Lasso,90/10,0.14608500362752797,1.7611224794654299
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,20,Kernel Ridge,90/10,0.2672555040584842,1.6313927302369449
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,20,GPR,90/10,-0.5582252790005013,2.3790160008813794
Rg w/no norm,expr buffer only regr out,All,ProtBERT,50,Linear,80/20,-1.5035647912100032,3.3768703171866736
Rg w/no norm,expr buffer only regr out,All,ProtBERT,50,Ridge,80/20,-0.0694064100920635,2.2070204458893796
Rg w/no norm,expr buffer only regr out,All,ProtBERT,50,Lasso,80/20,-0.014968602793947738,2.1501129205292298
Rg w/no norm,expr buffer only regr out,All,ProtBERT,50,Kernel Ridge,80/20,0.11612064708404202,2.0064644043597366
Rg w/no norm,expr buffer only regr out,All,ProtBERT,50,GPR,80/20,-0.30872407096454557,2.441512826419613
Rg w/no norm,expr buffer only regr out,All,ProtBERT,50,Linear,85/15,-0.85888680309319,2.9847140613688374
Rg w/no norm,expr buffer only regr out,All,ProtBERT,50,Ridge,85/15,-0.008627505636518817,2.198576912965975
Rg w/no norm,expr buffer only regr out,All,ProtBERT,50,Lasso,85/15,-0.005677596295601939,2.1953594954575926
Rg w/no norm,expr buffer only regr out,All,ProtBERT,50,Kernel Ridge,85/15,0.16164895440854932,2.0044222486022503
Rg w/no norm,expr buffer only regr out,All,ProtBERT,50,GPR,85/15,-0.2670418580110423,2.464176098268681
Rg w/no norm,expr buffer only regr out,All,ProtBERT,50,Linear,90/10,-0.14151691168189795,2.3642373284832088
Rg w/no norm,expr buffer only regr out,All,ProtBERT,50,Ridge,90/10,0.2012186529968113,1.9777156601411818
Rg w/no norm,expr buffer only regr out,All,ProtBERT,50,Lasso,90/10,0.14597890501390476,2.0449570648948843
Rg w/no norm,expr buffer only regr out,All,ProtBERT,50,Kernel Ridge,90/10,0.3236983018537204,1.8197852223620297
Rg w/no norm,expr buffer only regr out,All,ProtBERT,50,GPR,90/10,-0.27318107387320745,2.496864542733683
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,50,Linear,80/20,-0.7530315156222567,2.7453716353007045
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,50,Ridge,80/20,0.37774902913213637,1.635645080819138
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,50,Lasso,80/20,0.20600173505319397,1.847634474829672
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,50,Kernel Ridge,80/20,0.46401309670960744,1.5180405386753213
