Normalization,Regressing out,Points,Model,PCA Components,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,190,Kernel Ridge,90/10,-0.06615188053422894,0.10631686072280115
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,190,GPR,90/10,0.004421499168956289,0.10273782342170291
Rg norm w/0.5,buffer regr out,All,ProtBERT,10,Linear,80/20,-0.8780838386566665,0.11190655867702956
Rg norm w/0.5,buffer regr out,All,ProtBERT,10,Ridge,80/20,-0.7767269699856321,0.10884497909327116
Rg norm w/0.5,buffer regr out,All,ProtBERT,10,Lasso,80/20,-0.48231150092276676,0.09941863406787356
Rg norm w/0.5,buffer regr out,All,ProtBERT,10,Kernel Ridge,80/20,0.1952965685689505,0.07325140844214487
Rg norm w/0.5,buffer regr out,All,ProtBERT,10,GPR,80/20,0.18464273525355823,0.07373471830475171
Rg norm w/0.5,buffer regr out,All,ProtBERT,10,Linear,85/15,-0.6298792321253988,0.1139866091559584
Rg norm w/0.5,buffer regr out,All,ProtBERT,10,Ridge,85/15,-0.5411743819239851,0.11084140246898727
Rg norm w/0.5,buffer regr out,All,ProtBERT,10,Lasso,85/15,-0.34179966382505,0.10342367386522525
Rg norm w/0.5,buffer regr out,All,ProtBERT,10,Kernel Ridge,85/15,0.15606251159242757,0.0820221711647261
Rg norm w/0.5,buffer regr out,All,ProtBERT,10,GPR,85/15,0.25730607773950265,0.07694511561276103
Rg norm w/0.5,buffer regr out,All,ProtBERT,10,Linear,90/10,-0.9548880598834988,0.11335845452187261
Rg norm w/0.5,buffer regr out,All,ProtBERT,10,Ridge,90/10,-0.8460981965276815,0.11015909726831154
Rg norm w/0.5,buffer regr out,All,ProtBERT,10,Lasso,90/10,-0.30388536439422276,0.0925790403261595
Rg norm w/0.5,buffer regr out,All,ProtBERT,10,Kernel Ridge,90/10,0.16423689075922043,0.07411985618459545
Rg norm w/0.5,buffer regr out,All,ProtBERT,10,GPR,90/10,0.2636102042368099,0.06957398034968443
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,10,Linear,80/20,-0.12582699203299264,0.08787091606042448
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,10,Ridge,80/20,-0.09027392873727402,0.08647232560412507
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,10,Lasso,80/20,-0.02990043537627729,0.08404404496636268
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,10,Kernel Ridge,80/20,-0.03207711448028472,0.084132811003164
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,10,GPR,80/20,-0.17600926435497688,0.0898079322189236
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,10,Linear,85/15,-0.18910909240382923,0.08563468219339583
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,10,Ridge,85/15,-0.13672106187718858,0.08372705078764302
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,10,Lasso,85/15,-0.01356664346647607,0.07906149004544054
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,10,Kernel Ridge,85/15,-0.11995030087596259,0.08310711679314596
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,10,GPR,85/15,-0.1632168127426874,0.08469722388266647
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,10,Linear,90/10,-0.23957923257649827,0.07801935318335804
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,10,Ridge,90/10,-0.23267749452484843,0.07780185165484638
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,10,Lasso,90/10,-0.24877767230847736,0.07830829391969725
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,10,Kernel Ridge,90/10,-0.2887600178459795,0.07955202273913543
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,10,GPR,90/10,0.0020548422650042975,0.07000330384641777
Rg norm w/0.5,buffer regr out,All,ProtBERT,20,Linear,80/20,-0.491744739452854,0.09973447602996945
Rg norm w/0.5,buffer regr out,All,ProtBERT,20,Ridge,80/20,-0.43517363406489973,0.09782509458864015
Rg norm w/0.5,buffer regr out,All,ProtBERT,20,Lasso,80/20,-0.48231150092276676,0.09941863406787356
Rg norm w/0.5,buffer regr out,All,ProtBERT,20,Kernel Ridge,80/20,0.189865324553541,0.0734981932891213
Rg norm w/0.5,buffer regr out,All,ProtBERT,20,GPR,80/20,0.1979412190177814,0.07313093933944578
Rg norm w/0.5,buffer regr out,All,ProtBERT,20,Linear,85/15,-0.2110274026913992,0.09825464858845216
Rg norm w/0.5,buffer regr out,All,ProtBERT,20,Ridge,85/15,-0.1961593558384458,0.09764963904835376
Rg norm w/0.5,buffer regr out,All,ProtBERT,20,Lasso,85/15,-0.34179966382505,0.10342367386522525
Rg norm w/0.5,buffer regr out,All,ProtBERT,20,Kernel Ridge,85/15,0.14360737050096872,0.0826252110875035
Rg norm w/0.5,buffer regr out,All,ProtBERT,20,GPR,85/15,0.26455261860986423,0.07656881476379741
Rg norm w/0.5,buffer regr out,All,ProtBERT,20,Linear,90/10,-0.4387661616318177,0.09724965668500933
Rg norm w/0.5,buffer regr out,All,ProtBERT,20,Ridge,90/10,-0.41036684426641723,0.09628508412186505
Rg norm w/0.5,buffer regr out,All,ProtBERT,20,Lasso,90/10,-0.30388536439422276,0.0925790403261595
Rg norm w/0.5,buffer regr out,All,ProtBERT,20,Kernel Ridge,90/10,0.16265124941750964,0.07419013436229893
Rg norm w/0.5,buffer regr out,All,ProtBERT,20,GPR,90/10,0.19746224218043484,0.07263161590279354
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,20,Linear,80/20,-0.09820796951583022,0.08678638948299129
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,20,Ridge,80/20,-0.04438898642162714,0.08463314256885082
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,20,Lasso,80/20,-0.04082285352223236,0.08448852637756735
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,20,Kernel Ridge,80/20,-0.04989701898501009,0.08485602365066816
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,20,GPR,80/20,-0.16675959239739013,0.08945405159562933
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,20,Linear,85/15,-0.1569192717696859,0.08446764152317202
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,20,Ridge,85/15,-0.08012157323856028,0.08161597262454083
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,20,Lasso,85/15,-0.022069120799994568,0.07939240792760541
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,20,Kernel Ridge,85/15,-0.09306264919129759,0.08210344261182662
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,20,GPR,85/15,-0.14968293660228782,0.08420306171388145
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,20,Linear,90/10,-0.03479092256237237,0.07128390862595863
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,20,Ridge,90/10,-0.04158120654170272,0.07151740821713265
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,20,Lasso,90/10,-0.006545494897922888,0.07030430257485294
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,20,Kernel Ridge,90/10,-0.17438152066980162,0.07593986208760041
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,20,GPR,90/10,0.0019200642267354073,0.07000803085438707
Rg norm w/0.5,buffer regr out,All,ProtBERT,50,Linear,80/20,-3.1238644185757147,0.165825090157632
Rg norm w/0.5,buffer regr out,All,ProtBERT,50,Ridge,80/20,-0.8869084843883941,0.11216916101316929
Rg norm w/0.5,buffer regr out,All,ProtBERT,50,Lasso,80/20,-0.48231150092276676,0.09941863406787356
Rg norm w/0.5,buffer regr out,All,ProtBERT,50,Kernel Ridge,80/20,0.12404036752765446,0.07642581861058322
Rg norm w/0.5,buffer regr out,All,ProtBERT,50,GPR,80/20,0.1963737235980335,0.07320236581226994
Rg norm w/0.5,buffer regr out,All,ProtBERT,50,Linear,85/15,-1.425460548403605,0.13905071585999912
Rg norm w/0.5,buffer regr out,All,ProtBERT,50,Ridge,85/15,-0.4096406968183057,0.10600597291262215
Rg norm w/0.5,buffer regr out,All,ProtBERT,50,Lasso,85/15,-0.34179966382505,0.10342367386522525
Rg norm w/0.5,buffer regr out,All,ProtBERT,50,Kernel Ridge,85/15,0.12434212907338749,0.08354940269605454
Rg norm w/0.5,buffer regr out,All,ProtBERT,50,GPR,85/15,0.2603719398441514,0.07678613553729675
Rg norm w/0.5,buffer regr out,All,ProtBERT,50,Linear,90/10,-1.2618052356580702,0.12193280701650085
Rg norm w/0.5,buffer regr out,All,ProtBERT,50,Ridge,90/10,-0.6045037457365532,0.10269831946383425
Rg norm w/0.5,buffer regr out,All,ProtBERT,50,Lasso,90/10,-0.30388536439422276,0.0925790403261595
Rg norm w/0.5,buffer regr out,All,ProtBERT,50,Kernel Ridge,90/10,0.07791333419483304,0.0778536252335426
Rg norm w/0.5,buffer regr out,All,ProtBERT,50,GPR,90/10,0.15939600369321005,0.07433420387582232
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,50,Linear,80/20,-0.33587013428431134,0.09571752179662288
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,50,Ridge,80/20,0.014978632946757942,0.08219249260193469
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,50,Lasso,80/20,-0.04091681268782654,0.08449233984700776
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,50,Kernel Ridge,80/20,-0.023891743930098963,0.08379851955488221
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,50,GPR,80/20,-0.1686190887034551,0.0895253058871803
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,50,Linear,85/15,-0.6471376563850937,0.10078683060529356
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,50,Ridge,85/15,-0.09890035849247591,0.08232239519940014
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,50,Lasso,85/15,0.1092296593245854,0.07411766254287953
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,50,Kernel Ridge,85/15,-0.08455806775919528,0.08178341570445695
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,50,GPR,85/15,-0.15233400717493484,0.08430008834347179
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,50,Linear,90/10,-1.157054617621455,0.10291905042310995
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,50,Ridge,90/10,-0.18168183303875507,0.07617552903921768
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,50,Lasso,90/10,-0.12430579630653349,0.07430318403223604
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,50,Kernel Ridge,90/10,-0.08414087997372532,0.07296390346256562
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,50,GPR,90/10,0.001875523619786379,0.07000959293638379
Rg norm w/0.5,buffer regr out,All,ProtBERT,100,Linear,80/20,-55.59325269911184,0.6142998096548163
Rg norm w/0.5,buffer regr out,All,ProtBERT,100,Ridge,80/20,-0.7518817012256742,0.10808127046542496
Rg norm w/0.5,buffer regr out,All,ProtBERT,100,Lasso,80/20,-0.48231150092276676,0.09941863406787356
Rg norm w/0.5,buffer regr out,All,ProtBERT,100,Kernel Ridge,80/20,0.1962954481503849,0.07320593078307769
Rg norm w/0.5,buffer regr out,All,ProtBERT,100,GPR,80/20,0.197279653190488,0.07316109358691363
Rg norm w/0.5,buffer regr out,All,ProtBERT,100,Linear,85/15,-56.02678418149481,0.6742416278549884
Rg norm w/0.5,buffer regr out,All,ProtBERT,100,Ridge,85/15,-0.23383382099468775,0.0991755132925234
Rg norm w/0.5,buffer regr out,All,ProtBERT,100,Lasso,85/15,-0.34179966382505,0.10342367386522525
Rg norm w/0.5,buffer regr out,All,ProtBERT,100,Kernel Ridge,85/15,0.1204422538557487,0.08373524597778041
Rg norm w/0.5,buffer regr out,All,ProtBERT,100,GPR,85/15,0.2612014669501216,0.07674306385451513
Rg norm w/0.5,buffer regr out,All,ProtBERT,100,Linear,90/10,-25.64652889343663,0.41851718078071376
Rg norm w/0.5,buffer regr out,All,ProtBERT,100,Ridge,90/10,-0.5152371185097546,0.09980062696414038
Rg norm w/0.5,buffer regr out,All,ProtBERT,100,Lasso,90/10,-0.30388536439422276,0.0925790403261595
Rg norm w/0.5,buffer regr out,All,ProtBERT,100,Kernel Ridge,90/10,0.15090593999250423,0.07470864689516048
Rg norm w/0.5,buffer regr out,All,ProtBERT,100,GPR,90/10,0.19002010349129117,0.07296760458457686
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,100,Linear,80/20,-20.27702353397936,0.38200123110935613
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,100,Ridge,80/20,0.07515580640171715,0.07964226683482234
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,100,Lasso,80/20,0.1904918960502049,0.07451092004192086
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,100,Kernel Ridge,80/20,-0.01568899525051526,0.08346217518651611
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,100,GPR,80/20,-0.16858291603685904,0.0895239203227423
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,100,Linear,85/15,-16.865118282911666,0.33192639437512145
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,100,Ridge,85/15,-0.032781777199587525,0.0798073928675716
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,100,Lasso,85/15,0.16267707137942622,0.07185968882497556
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,100,Kernel Ridge,85/15,-0.07553984219083443,0.08144268665295631
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,100,GPR,85/15,-0.152248184839324,0.08429694907779843
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,100,Linear,90/10,-14.001264630735541,0.27141205657440726
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,100,Ridge,90/10,-0.049871861602375445,0.07180147198250413
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,100,Lasso,90/10,-0.018121795619326253,0.07070743241218357
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,100,Kernel Ridge,90/10,-0.03757686462504739,0.07137980208041747
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,100,GPR,90/10,0.0019075245460371537,0.0700084706365951
Rg norm w/0.5,buffer regr out,All,ProtBERT,190,Linear,80/20,-11.877315546312474,0.2930290801383096
Rg norm w/0.5,buffer regr out,All,ProtBERT,190,Ridge,80/20,-0.7115351766312425,0.10682944388438087
Rg norm w/0.5,buffer regr out,All,ProtBERT,190,Lasso,80/20,-0.48231150092276676,0.09941863406787356
Rg norm w/0.5,buffer regr out,All,ProtBERT,190,Kernel Ridge,80/20,0.19611357136102836,0.07321421349495741
Rg norm w/0.5,buffer regr out,All,ProtBERT,190,GPR,80/20,0.06565013020476151,0.07893194736042618
Rg norm w/0.5,buffer regr out,All,ProtBERT,190,Linear,85/15,-10.887103374881514,0.30783226746719494
Rg norm w/0.5,buffer regr out,All,ProtBERT,190,Ridge,85/15,-0.24695716504230636,0.09970154517821495
Rg norm w/0.5,buffer regr out,All,ProtBERT,190,Lasso,85/15,-0.34179966382505,0.10342367386522525
Rg norm w/0.5,buffer regr out,All,ProtBERT,190,Kernel Ridge,85/15,0.18318715488276915,0.08069328595412777
Rg norm w/0.5,buffer regr out,All,ProtBERT,190,GPR,85/15,0.24380909233079362,0.07764112992789589
Rg norm w/0.5,buffer regr out,All,ProtBERT,190,Linear,90/10,-12.15066207236807,0.29401316573421393
Rg norm w/0.5,buffer regr out,All,ProtBERT,190,Ridge,90/10,-0.5065273511181081,0.09951338051160186
Rg norm w/0.5,buffer regr out,All,ProtBERT,190,Lasso,90/10,-0.30388536439422276,0.0925790403261595
Rg norm w/0.5,buffer regr out,All,ProtBERT,190,Kernel Ridge,90/10,0.1565828880284399,0.07445848121509663
Rg norm w/0.5,buffer regr out,All,ProtBERT,190,GPR,90/10,0.15389887394080093,0.07457686206601034
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,190,Linear,80/20,-0.5685495767920719,0.10371903095975481
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,190,Ridge,80/20,0.06768574618060352,0.07996325929399876
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,190,Lasso,80/20,0.1892708134136618,0.07456709595014424
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,190,Kernel Ridge,80/20,-0.013235986270613953,0.08336132875146123
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,190,GPR,80/20,-0.1634401925014517,0.08932671376844994
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,190,Linear,85/15,-0.7100405093482067,0.1026932833804994
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,190,Ridge,85/15,-0.041340097459579894,0.08013737936159447
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,190,Lasso,85/15,0.1627681003691719,0.07185578263033614
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,190,Kernel Ridge,85/15,-0.06762624726940403,0.08114251444193177
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,190,GPR,85/15,-0.14462573839982196,0.08401766238506657
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,190,Linear,90/10,-1.4431330594833116,0.10953143055675858
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,190,Ridge,90/10,-0.03566440804388993,0.07131398828919776
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,190,Lasso,90/10,-0.018119392395242295,0.07070734896150728
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,190,Kernel Ridge,90/10,-0.13803285949216915,0.07475540534371349
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,190,GPR,90/10,0.0023523497526993786,0.06999286837342227
Rg norm w/0.418,buffer regr out,All,ProtBERT,10,Linear,80/20,-1.1027760290833055,0.1705762280387837
Rg norm w/0.418,buffer regr out,All,ProtBERT,10,Ridge,80/20,-0.9901047104364504,0.1659433914316363
Rg norm w/0.418,buffer regr out,All,ProtBERT,10,Lasso,80/20,-0.5983527936846416,0.1487162137826043
Rg norm w/0.418,buffer regr out,All,ProtBERT,10,Kernel Ridge,80/20,0.1683135319368554,0.10727581323233985
Rg norm w/0.418,buffer regr out,All,ProtBERT,10,GPR,80/20,0.1601298207531131,0.10780231283257867
Rg norm w/0.418,buffer regr out,All,ProtBERT,10,Linear,85/15,-0.8381760427113778,0.17294594401277977
Rg norm w/0.418,buffer regr out,All,ProtBERT,10,Ridge,85/15,-0.7413713202111543,0.16833038790193253
Rg norm w/0.418,buffer regr out,All,ProtBERT,10,Lasso,85/15,-0.43438674406651123,0.15277418021528022
Rg norm w/0.418,buffer regr out,All,ProtBERT,10,Kernel Ridge,85/15,0.14943257955938638,0.11764438462265164
Rg norm w/0.418,buffer regr out,All,ProtBERT,10,GPR,85/15,0.23734702059029267,0.11139874959308892
Rg norm w/0.418,buffer regr out,All,ProtBERT,10,Linear,90/10,-1.057286579449328,0.17301322375746825
Rg norm w/0.418,buffer regr out,All,ProtBERT,10,Ridge,90/10,-0.9451242370180784,0.16823082496052502
Rg norm w/0.418,buffer regr out,All,ProtBERT,10,Lasso,90/10,-0.3438300924898363,0.13983119943829964
Rg norm w/0.418,buffer regr out,All,ProtBERT,10,Kernel Ridge,90/10,0.15002957658218075,0.11120743114105808
Rg norm w/0.418,buffer regr out,All,ProtBERT,10,GPR,90/10,0.2214408491597828,0.10643334433284213
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,10,Linear,80/20,-0.1429928696549625,0.1288259216637582
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,10,Ridge,80/20,-0.10474170551434137,0.12665194755715356
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,10,Lasso,80/20,-0.06930856049391765,0.12460429705266513
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,10,Kernel Ridge,80/20,-0.010684104207829614,0.12114045912082667
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,10,GPR,80/20,-0.17925459595699178,0.13085348282887152
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,10,Linear,85/15,-0.1468085561097252,0.12849405565746083
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,10,Ridge,85/15,-0.10720463767270982,0.12625585371292888
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,10,Lasso,85/15,-0.016773905106703513,0.12099008187636884
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,10,Kernel Ridge,85/15,-0.11448980413136245,0.1266705407653188
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,10,GPR,85/15,-0.17391761771745706,0.1300039011931596
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,10,Linear,90/10,-0.2567900240401155,0.12113984536187666
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,10,Ridge,90/10,-0.24000294511157594,0.12032808661897318
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,10,Lasso,90/10,-0.21046561076131054,0.11888631897576725
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,10,Kernel Ridge,90/10,-0.3418148591310217,0.12517048961274974
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,10,GPR,90/10,0.004845065182089048,0.10779559226696168
Rg norm w/0.418,buffer regr out,All,ProtBERT,20,Linear,80/20,-0.6668338853730438,0.1518686590136916
Rg norm w/0.418,buffer regr out,All,ProtBERT,20,Ridge,80/20,-0.6088383416448593,0.14920322200070482
Rg norm w/0.418,buffer regr out,All,ProtBERT,20,Lasso,80/20,-0.5983527936846416,0.1487162137826043
Rg norm w/0.418,buffer regr out,All,ProtBERT,20,Kernel Ridge,80/20,0.16488805132951612,0.1074965055435363
Rg norm w/0.418,buffer regr out,All,ProtBERT,20,GPR,80/20,0.1706724039046864,0.10712357461744001
Rg norm w/0.418,buffer regr out,All,ProtBERT,20,Linear,85/15,-0.4047614625659868,0.1511882787606028
Rg norm w/0.418,buffer regr out,All,ProtBERT,20,Ridge,85/15,-0.377473206117773,0.14971261992031287
Rg norm w/0.418,buffer regr out,All,ProtBERT,20,Lasso,85/15,-0.43438674406651123,0.15277418021528022
Rg norm w/0.418,buffer regr out,All,ProtBERT,20,Kernel Ridge,85/15,0.13767046391735638,0.11845501750903746
Rg norm w/0.418,buffer regr out,All,ProtBERT,20,GPR,85/15,0.24479929693864222,0.11085314610496658
Rg norm w/0.418,buffer regr out,All,ProtBERT,20,Linear,90/10,-0.5649065423709398,0.15089543626391405
Rg norm w/0.418,buffer regr out,All,ProtBERT,20,Ridge,90/10,-0.5317578607686224,0.14928870844051606
Rg norm w/0.418,buffer regr out,All,ProtBERT,20,Lasso,90/10,-0.3438300924898363,0.13983119943829964
Rg norm w/0.418,buffer regr out,All,ProtBERT,20,Kernel Ridge,90/10,0.14851329043918893,0.1113065799741742
Rg norm w/0.418,buffer regr out,All,ProtBERT,20,GPR,90/10,0.1883304662048022,0.10867296700170723
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,20,Linear,80/20,-0.13287634129249914,0.12825454114937807
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,20,Ridge,80/20,-0.0728853152186939,0.12481251896175172
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,20,Lasso,80/20,-0.0022990267233098383,0.12063689537640392
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,20,Kernel Ridge,80/20,-0.09097191167560004,0.125860160815497
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,20,GPR,80/20,-0.16730300283385757,0.13018870259435414
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,20,Linear,85/15,-0.17881175931647264,0.1302746168379147
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,20,Ridge,85/15,-0.09941060082886022,0.12581068728767164
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,20,Lasso,85/15,-0.016773905106703513,0.12099008187636884
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,20,Kernel Ridge,85/15,-0.12169102036660129,0.12707911928659887
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,20,GPR,85/15,-0.15798851727173568,0.12911886541355796
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,20,Linear,90/10,-0.13413835460155288,0.11507703707532652
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,20,Ridge,90/10,-0.11186236823589524,0.11394129950492059
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,20,Lasso,90/10,-0.0572363868527459,0.11110707216867757
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,20,Kernel Ridge,90/10,-0.24712392652177684,0.12067309685629496
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,20,GPR,90/10,0.004722739274187315,0.10780221725973359
Rg norm w/0.418,buffer regr out,All,ProtBERT,50,Linear,80/20,-3.5825892348809187,0.2518126034190583
Rg norm w/0.418,buffer regr out,All,ProtBERT,50,Ridge,80/20,-1.1090718263391732,0.17083139328215052
Rg norm w/0.418,buffer regr out,All,ProtBERT,50,Lasso,80/20,-0.5983527936846416,0.1487162137826043
Rg norm w/0.418,buffer regr out,All,ProtBERT,50,Kernel Ridge,80/20,0.15159157809018386,0.10834889420170953
Rg norm w/0.418,buffer regr out,All,ProtBERT,50,GPR,80/20,0.1694781480802039,0.10720067739918042
Rg norm w/0.418,buffer regr out,All,ProtBERT,50,Linear,85/15,-1.8028566508157131,0.21355870263345594
Rg norm w/0.418,buffer regr out,All,ProtBERT,50,Ridge,85/15,-0.6322418359952253,0.16297053190248714
Rg norm w/0.418,buffer regr out,All,ProtBERT,50,Lasso,85/15,-0.43438674406651123,0.15277418021528022
Rg norm w/0.418,buffer regr out,All,ProtBERT,50,Kernel Ridge,85/15,0.11934120268386528,0.1197073093674807
Rg norm w/0.418,buffer regr out,All,ProtBERT,50,GPR,85/15,0.22673025721110374,0.11217145131844379
Rg norm w/0.418,buffer regr out,All,ProtBERT,50,Linear,90/10,-1.3797859509740436,0.1860804938940342
Rg norm w/0.418,buffer regr out,All,ProtBERT,50,Ridge,90/10,-0.7210700980019056,0.15824543171985525
Rg norm w/0.418,buffer regr out,All,ProtBERT,50,Lasso,90/10,-0.3438300924898363,0.13983119943829964
Rg norm w/0.418,buffer regr out,All,ProtBERT,50,Kernel Ridge,90/10,0.051540383681756285,0.1174738829361201
Rg norm w/0.418,buffer regr out,All,ProtBERT,50,GPR,90/10,0.16002462743957402,0.1105516371638635
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,50,Linear,80/20,-0.3581384674158976,0.14042793926315766
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,50,Ridge,80/20,-0.041143194849299736,0.12295232061506829
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,50,Lasso,80/20,-0.0022990267233098383,0.12063689537640392
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,50,Kernel Ridge,80/20,-0.06072889705337259,0.12410340514876034
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,50,GPR,80/20,-0.17000481647467436,0.13033928145488016
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,50,Linear,85/15,-0.5800420791249101,0.15082450243769327
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,50,Ridge,85/15,-0.12082463684403244,0.12703003245201921
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,50,Lasso,85/15,-0.016773905106703513,0.12099008187636884
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,50,Kernel Ridge,85/15,-0.10010863060167541,0.1258506203528869
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,50,GPR,85/15,-0.16156235045953693,0.12931795797439827
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,50,Linear,90/10,-1.0085501676650415,0.1531429449509629
