Normalization,Regressing out,Points,Model,LayerGroup,PCA Components,Regression Type,Test Split,Test R2 Score,RMSE Score,Seed
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,100,Ridge,90/10,0.2754183938569776,0.0662342220260602,3
Rg norm w/0.421,No regr out,Inliers,ProtBERT,mid,100,Ridge,90/10,-0.5165550979067335,0.0662352908823111,2
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,100,Ridge,90/10,0.2753798014328197,0.0662356685906255,3
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,mid,100,Ridge,90/10,-0.5168847098562135,0.0662410253869819,2
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,190,Linear,80/20,0.3883482593590138,0.0662467303353176,3
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,190,Linear,80/20,0.3883383932047271,0.0662475161784695,3
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,mid,50,Lasso,85/15,0.2585182566274467,0.066248558479245,1
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,mid,20,Kernel Ridge,85/15,0.2585089631403288,0.0662489736467128,1
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,low,50,GPR,90/10,-0.0122837272108231,0.0662547017880314,4
Rg norm w/0.421,buffer regr out,All,ProtBERT,low,190,Kernel Ridge,90/10,0.2785892541029634,0.0662628009592173,4
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,low,10,Kernel Ridge,80/20,0.2476762755798007,0.066267688382558,4
Rg norm w/0.5,buffer regr out,All,ProtBERT,high,190,GPR,80/20,0.3004364913135852,0.0662695458803724,1
Rg norm w/0.5,buffer regr out,All,ProtBERT,high,10,GPR,80/20,0.2461409367030363,0.0663120997967837,4
Rg norm w/0.421,No regr out,All,ProtBERT,low,50,Kernel Ridge,90/10,0.2369506405319501,0.0663141023577213,4
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,10,Kernel Ridge,85/15,-0.142097360086189,0.0663281012959204,2
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,low,10,Lasso,90/10,0.1658451259610361,0.0663627279556779,4
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,low,100,GPR,80/20,0.4015414160321519,0.0663628618452822,2
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,20,Lasso,90/10,0.2719634960643097,0.0663916228341231,3
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,20,Lasso,90/10,0.2719219656391177,0.0663938344837722,3
Rg norm w/0.5,No regr out,Inliers,ProtBERT,low,50,Kernel Ridge,80/20,0.2441061753410834,0.0664243143202734,4
Rg norm w/0.421,buffer regr out,Inliers,ProtBERT,mid,190,Kernel Ridge,90/10,0.6340668549589681,0.0664329369526905,1
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,50,Kernel Ridge,90/10,0.2707589172071986,0.0664465245400626,3
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,low,100,Kernel Ridge,85/15,0.2539944298438691,0.0664503444823959,1
Rg norm w/0.406,No regr out,All,ProtBERT,high,50,Kernel Ridge,90/10,0.0556465773780882,0.066494945500247,1
Rg norm w/0.5,pH regr out,All,ProtBERT,high,20,Lasso,85/15,0.0710359445094498,0.0664953207250985,1
Rg norm w/0.406,No regr out,All,ProtBERT,high,20,Lasso,85/15,0.0711537326112806,0.0665007291028505,1
Rg norm w/0.5,buffer regr out,All,ProtBERT,mid,190,GPR,80/20,0.2948192568672825,0.0665350738102929,1
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,mid,20,Kernel Ridge,80/20,0.2140569085734528,0.0665415984871033,1
Rg norm w/0.421,No regr out,All,ProtBERT,low,20,Kernel Ridge,90/10,0.231553334109836,0.0665482201357588,4
Rg norm w/0.5,pH regr out,All,ProtBERT,high,50,Lasso,85/15,0.0694874014738359,0.0665507200642505,1
Rg norm w/0.5,pH regr out,All,ProtBERT,high,100,Lasso,85/15,0.0694860723664552,0.0665507675934412,1
Rg norm w/0.5,pH regr out,All,ProtBERT,high,190,Lasso,85/15,0.0694860723396414,0.0665507675944001,1
Rg norm w/0.406,pH regr out,Inliers,ProtBERT,high,100,Lasso,90/10,-0.2654625888650201,0.0665522769389672,2
Rg norm w/0.406,pH regr out,Inliers,ProtBERT,high,190,Lasso,90/10,-0.265465863869035,0.0665523630572117,2
Rg norm w/0.406,No regr out,Inliers,ProtBERT,high,100,Lasso,90/10,-0.265508953620065,0.0665550696326827,2
Rg norm w/0.406,No regr out,Inliers,ProtBERT,high,190,Lasso,90/10,-0.265512228701334,0.066555155753417,2
Rg norm w/0.406,No regr out,All,ProtBERT,high,50,Lasso,85/15,0.069605300594071,0.066556135999923,1
Rg norm w/0.406,No regr out,All,ProtBERT,high,100,Lasso,85/15,0.0696039744990514,0.06655618343126,1
Rg norm w/0.406,No regr out,All,ProtBERT,high,190,Lasso,85/15,0.0696039744722606,0.0665561834322183,1
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,mid,50,Kernel Ridge,90/10,-0.5335836388676105,0.0666046411865602,2
Rg norm w/0.406,No regr out,All,ProtBERT,low,100,Kernel Ridge,80/20,-0.335979331052695,0.0666612715674416,4
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,low,50,Kernel Ridge,90/10,-0.5374432366526396,0.0666884010744851,2
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,low,190,Ridge,80/20,0.2102873964126392,0.0667009798289597,1
Rg norm w/0.5,pH regr out,All,ProtBERT,low,20,GPR,80/20,0.2783470181014831,0.0667084852037791,3
Rg norm w/0.406,No regr out,All,ProtBERT,high,10,Ridge,90/10,-0.9397920198391694,0.0667231979276127,4
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,Ridge,90/10,-0.941135009171461,0.0667273434726092,4
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,low,190,GPR,85/15,0.6104453068145053,0.0667315105713412,1
Rg norm w/0.421,pH regr out,All,ProtBERT,high,50,GPR,85/15,0.3012569339955812,0.0667694161000097,4
Rg norm w/0.5,pH regr out,All,ProtBERT,low,100,GPR,85/15,-0.5124001848276794,0.0667963704654166,4
Rg norm w/0.406,No regr out,All,ProtBERT,high,50,Ridge,90/10,-0.9442571629005608,0.066799947746729,4
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,low,100,Ridge,80/20,0.2079326616114043,0.0668003490240303,1
Rg norm w/0.5,buffer regr out,All,ProtBERT,low,190,Kernel Ridge,90/10,0.1072327728677913,0.0668079159925722,2
Rg norm w/0.5,pH regr out,All,ProtBERT,high,50,Ridge,90/10,-0.9461161301799208,0.0668129026987677,4
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,10,Kernel Ridge,90/10,0.2623169959758615,0.0668303407987709,3
Rg norm w/0.421,No regr out,Inliers,ProtBERT,low,100,Ridge,90/10,-0.5453413612442926,0.0668609534830672,2
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,low,100,Ridge,90/10,-0.5456323045534113,0.0668657704079788,2
Rg norm w/0.406,No regr out,Inliers,ProtBERT,mid,50,Ridge,90/10,-0.2781146714747382,0.0668857253404475,2
Rg norm w/0.406,pH regr out,Inliers,ProtBERT,mid,50,Ridge,90/10,-0.2782843017457899,0.066888582264186,2
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,mid,20,Ridge,80/20,0.0661339950249521,0.0668915795216666,2
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,mid,190,GPR,85/15,0.2435929238688019,0.0669119972180401,1
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,mid,10,Lasso,80/20,0.2052392302421494,0.0669138301951723,1
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,190,Linear,80/20,-0.0754702418641886,0.0669319706766901,1
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,190,Linear,80/20,-0.075409333220235,0.0669326857205495,1
Rg norm w/0.421,buffer regr out,All,ProtBERT,mid,20,Kernel Ridge,90/10,0.2637499706226127,0.0669408386129758,4
Rg norm w/0.421,pH regr out,All,ProtBERT,high,100,GPR,85/15,0.2974342976919505,0.0669518057916643,4
Rg norm w/0.406,No regr out,All,ProtBERT,high,190,Kernel Ridge,85/15,0.0584803398941675,0.0669528677005775,1
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,100,Lasso,80/20,-0.0762306607264091,0.0669556288577969,1
Rg norm w/0.421,No regr out,All,ProtBERT,low,10,Kernel Ridge,90/10,0.2220857950557555,0.0669569141675967,4
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,100,Lasso,80/20,-0.0765111556660314,0.0669669652516374,1
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,100,Lasso,85/15,0.2291794502275473,0.0669681387688401,4
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,190,Lasso,85/15,0.2291789106505852,0.0669681622077965,4
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,100,Lasso,85/15,0.2291137902021932,0.0669705562165462,4
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,190,Lasso,85/15,0.2291132509787645,0.0669705796389957,4
Rg norm w/0.406,No regr out,All,ProtBERT,high,100,Kernel Ridge,85/15,0.0579711608808807,0.0669709694931652,1
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,low,50,Ridge,85/15,0.1078607427915083,0.0669849164591978,2
Rg norm w/0.5,pH regr out,All,ProtBERT,low,100,GPR,90/10,-0.9567525519738064,0.0669952355616655,4
Rg norm w/0.421,buffer regr out,All,ProtBERT,mid,100,GPR,90/10,0.2623028190838934,0.0670065947946505,4
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,high,20,Linear,90/10,-0.5286694992276386,0.0670149398242926,2
Rg norm w/0.421,buffer regr out,All,ProtBERT,mid,10,GPR,90/10,0.2620478642257793,0.0670181728387984,4
Rg norm w/0.5,buffer regr out,All,ProtBERT,high,190,GPR,90/10,0.1008866228956344,0.0670449443379705,2
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,low,50,Ridge,80/20,0.2297570409458433,0.067052243138596,4
Rg norm w/0.5,No regr out,Inliers,ProtBERT,low,50,Ridge,80/20,0.2297278041613337,0.0670530893739596,4
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,low,100,GPR,85/15,0.6064444769102737,0.0670733103659284,1
Rg norm w/0.5,No regr out,Inliers,ProtBERT,low,10,Ridge,80/20,0.2290322820562431,0.067083355546817,4
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,low,10,Ridge,80/20,0.2290385561199692,0.0670835091107315,4
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,100,Lasso,80/20,0.2283117126583699,0.0671151240011607,4
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,190,Lasso,80/20,0.2283105950455526,0.0671151726015457,4
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,100,Lasso,80/20,0.2282269586376495,0.0671183827571187,4
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,190,Lasso,80/20,0.228225840780246,0.0671184313651614,4
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,mid,50,Ridge,85/15,0.1040657723097815,0.067127235058991,2
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,mid,10,Ridge,80/20,0.1997264420493606,0.0671455000995122,1
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,low,20,Linear,80/20,0.058840356731549,0.0671522882715448,2
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,high,190,GPR,85/15,0.3881079714316601,0.0671572595693607,2
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,mid,10,Kernel Ridge,80/20,0.0577457452989398,0.0671913275051152,2
Rg norm w/0.5,buffer regr out,All,ProtBERT,low,10,GPR,90/10,0.0968182803961588,0.0671964568995237,2
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,190,Ridge,90/10,0.2538184572498528,0.0672142006568223,3
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,190,Ridge,90/10,0.25380782303919,0.0672143576342686,3
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,190,Lasso,90/10,0.2538015033813384,0.067214642259903,3
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,190,Lasso,90/10,0.25357869740165,0.0672249982786538,3
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,50,Kernel Ridge,90/10,0.2535177511420434,0.0672277427264292,3
Rg norm w/0.5,buffer regr out,All,ProtBERT,high,190,Kernel Ridge,90/10,0.095875224898045,0.0672315292739278,2
Rg norm w/0.421,buffer regr out,All,ProtBERT,mid,20,GPR,90/10,0.2571977234970918,0.0672380483656464,4
Rg norm w/0.421,pH regr out,All,ProtBERT,high,190,GPR,85/15,0.291040269634998,0.0672557788707542,4
Rg norm w/0.5,buffer regr out,All,ProtBERT,mid,100,GPR,80/20,0.2245183932117255,0.0672563741950987,4
Rg norm w/0.421,buffer regr out,All,ProtBERT,mid,50,GPR,90/10,0.2564431206966305,0.067272192808739,4
Rg norm w/0.5,No regr out,Inliers,ProtBERT,low,100,Kernel Ridge,85/15,0.221695032408735,0.067292036024112,4
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,high,190,GPR,80/20,0.3846423533138959,0.0672933047510335,2
Rg norm w/0.5,No regr out,Inliers,ProtBERT,low,20,Linear,90/10,0.252033707112307,0.0672945356027515,3
Rg norm w/0.421,buffer regr out,All,ProtBERT,high,10,Kernel Ridge,90/10,0.2559438625748003,0.0672947738335629,4
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,low,20,Linear,90/10,0.2519751506067179,0.0672968473481428,3
Rg norm w/0.5,buffer regr out,All,ProtBERT,mid,50,GPR,80/20,0.2234461704447914,0.0673028542825088,4
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,low,10,Ridge,90/10,0.14194949770851,0.0673065467694814,4
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,low,10,Ridge,80/20,0.0542985952139469,0.0673141219297505,2
Rg norm w/0.5,buffer regr out,All,ProtBERT,high,10,Kernel Ridge,90/10,0.0934958475709766,0.0673199374625481,2
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,mid,20,Linear,80/20,0.0539291571815682,0.0673272687689098,2
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,low,190,Lasso,90/10,0.1414134663952346,0.0673275669679999,4
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,190,Kernel Ridge,90/10,0.2512707503998539,0.0673288484667528,3
Rg norm w/0.406,No regr out,All,ProtBERT,high,50,Kernel Ridge,85/15,0.0476146102168951,0.0673380985613148,1
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,20,Lasso,90/10,-0.0462389632636008,0.067356733964049,4
Rg norm w/0.421,pH regr out,All,ProtBERT,high,100,Kernel Ridge,85/15,0.2888946361253212,0.0673574752207466,4
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,low,100,Lasso,90/10,0.1406291267392418,0.0673583126318782,4
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,20,Linear,85/15,-0.0679731073543212,0.0673593223912311,1
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,20,Linear,85/15,-0.0679329529508396,0.0673604299465606,1
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,20,Lasso,90/10,-0.0463853931046123,0.0673605782445848,4
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,low,20,GPR,90/10,0.2505464759882104,0.06736108280362,3
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,low,10,Linear,80/20,0.1944504745925923,0.0673664717334649,1
Rg norm w/0.421,No regr out,All,ProtBERT,mid,100,Kernel Ridge,90/10,0.2121102528768749,0.0673848558617526,4
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,20,Ridge,90/10,-0.0471349084214756,0.0673855682110882,4
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,20,Ridge,90/10,-0.0472335125242975,0.0673878713639932,4
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,low,100,Ridge,85/15,0.2321103913385975,0.0674179584208063,1
Rg norm w/0.5,buffer regr out,All,ProtBERT,mid,10,Lasso,90/10,-0.5335624081967971,0.0674190638397936,4
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,Lasso,85/15,0.0446120410797048,0.0674344021780856,1
Rg norm w/0.421,No regr out,All,ProtBERT,mid,190,Kernel Ridge,90/10,0.2108611307562229,0.0674382507556427,4
Rg norm w/0.406,No regr out,All,ProtBERT,high,10,Lasso,85/15,0.0447687594258759,0.0674386309926524,1
Rg norm w/0.406,pH regr out,Inliers,ProtBERT,high,50,Lasso,90/10,-0.299683746611963,0.0674461411584957,2
Rg norm w/0.406,No regr out,Inliers,ProtBERT,high,50,Lasso,90/10,-0.2998313076515577,0.0674515645456912,2
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,mid,20,Lasso,80/20,0.0502096042475783,0.0674594901986816,2
Rg norm w/0.5,buffer regr out,All,ProtBERT,mid,100,GPR,90/10,0.0896883184711241,0.0674611690444792,2
Rg norm w/0.5,pH regr out,All,ProtBERT,mid,100,GPR,90/10,0.0275198521948359,0.0674637574062899,1
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,50,Ridge,90/10,0.2475640496802272,0.0674953036788646,3
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,50,Ridge,90/10,0.2475241520588035,0.0674967697857018,3
Rg norm w/0.406,buffer regr out,All,ProtBERT,low,190,GPR,90/10,0.3538267273585577,0.067499919392759,4
Rg norm w/0.5,buffer regr out,All,ProtBERT,high,10,GPR,90/10,0.0885739982077532,0.0675024463114681,2
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,100,Kernel Ridge,90/10,0.2473609344070696,0.0675044130269602,3
Rg norm w/0.421,buffer regr out,All,ProtBERT,mid,50,Kernel Ridge,90/10,0.2512357348447438,0.0675073470206624,4
Rg norm w/0.406,No regr out,Inliers,ProtBERT,high,50,Kernel Ridge,90/10,-0.3020960443963183,0.0675103004578345,2
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,mid,10,Linear,80/20,0.1908301544620775,0.0675176820427235,1
Rg norm w/0.5,buffer regr out,All,ProtBERT,mid,20,Kernel Ridge,90/10,0.0880036157938557,0.0675235649685407,2
Rg norm w/0.421,buffer regr out,All,ProtBERT,low,20,Kernel Ridge,90/10,0.2508128823241743,0.0675264061719445,4
Rg norm w/0.5,buffer regr out,All,ProtBERT,mid,50,GPR,90/10,0.0876422003536534,0.0675369431145975,2
Rg norm w/0.421,buffer regr out,All,ProtBERT,high,10,GPR,90/10,0.2503837753538742,0.0675457417310901,4
Rg norm w/0.5,buffer regr out,All,ProtBERT,mid,20,GPR,90/10,0.0873150594916836,0.0675490502690488,2
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,low,10,Kernel Ridge,90/10,0.1357125512087834,0.0675507207771546,4
Rg norm w/0.5,buffer regr out,All,ProtBERT,high,50,GPR,90/10,0.0871369393836642,0.0675556414028664,2
Rg norm w/0.421,buffer regr out,All,ProtBERT,high,100,GPR,90/10,0.2500789624197034,0.0675594732396227,4
Rg norm w/0.421,buffer regr out,All,ProtBERT,high,20,Kernel Ridge,90/10,0.2500191624931037,0.067562166837216,4
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,20,Linear,90/10,-0.3043032882927856,0.0675670441553761,1
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,20,Linear,90/10,-0.304225216875001,0.0675685251568362,1
Rg norm w/0.421,buffer regr out,All,ProtBERT,high,50,GPR,90/10,0.249792361843637,0.0675723817548941,4
Rg norm w/0.5,buffer regr out,All,ProtBERT,high,100,GPR,90/10,0.0866072907081941,0.0675752366570646,2
Rg norm w/0.5,buffer regr out,All,ProtBERT,high,20,Kernel Ridge,90/10,0.0865336995276468,0.0675779588384596,2
Rg norm w/0.5,buffer regr out,All,ProtBERT,mid,10,GPR,90/10,0.0863785389433716,0.0675836979611553,2
Rg norm w/0.5,buffer regr out,All,ProtBERT,mid,50,Kernel Ridge,90/10,0.0863487126218941,0.0675848011295551,2
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,low,50,GPR,90/10,0.245499511472833,0.0675875134952266,3
Rg norm w/0.421,buffer regr out,All,ProtBERT,mid,100,Kernel Ridge,90/10,0.2493730050178477,0.0675912651807546,4
Rg norm w/0.5,buffer regr out,All,ProtBERT,low,20,Kernel Ridge,90/10,0.0859416360451958,0.0675998556290315,2
Rg norm w/0.5,buffer regr out,All,ProtBERT,mid,100,Kernel Ridge,90/10,0.0859222442545516,0.0676005726922668,2
Rg norm w/0.421,buffer regr out,All,ProtBERT,high,20,GPR,90/10,0.2491538405658495,0.0676011319465044,4
Rg norm w/0.5,pH regr out,All,ProtBERT,low,10,GPR,80/20,0.2588270955421031,0.067604661215398,3
Rg norm w/0.421,buffer regr out,All,ProtBERT,high,50,Kernel Ridge,90/10,0.2490311814447404,0.0676066534216499,4
Rg norm w/0.5,buffer regr out,All,ProtBERT,high,50,Kernel Ridge,90/10,0.0857333371595956,0.0676075576385722,2
Rg norm w/0.421,buffer regr out,All,ProtBERT,high,100,Kernel Ridge,90/10,0.2489526396168466,0.0676101887290922,4
Rg norm w/0.5,buffer regr out,All,ProtBERT,high,20,GPR,90/10,0.0855152684453963,0.0676156199549327,2
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,Kernel Ridge,90/10,-0.3064300747914157,0.0676221088581062,1
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,low,20,Linear,85/15,0.2140489606656826,0.0676222057851062,4
Rg norm w/0.5,No regr out,Inliers,ProtBERT,low,20,Linear,85/15,0.2140336443397447,0.0676224257176637,4
Rg norm w/0.5,buffer regr out,All,ProtBERT,mid,10,Kernel Ridge,90/10,0.0850555862302133,0.06763261192425,2
Rg norm w/0.5,buffer regr out,All,ProtBERT,high,100,Kernel Ridge,90/10,0.0850341106424664,0.0676334056563868,2
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,mid,10,Linear,90/10,-0.5570641690883951,0.0676344693869861,2
Rg norm w/0.406,No regr out,Inliers,ProtBERT,high,20,Ridge,90/10,-0.3070351671277846,0.0676382196139648,2
Rg norm w/0.406,pH regr out,Inliers,ProtBERT,high,20,Ridge,90/10,-0.3072765999367244,0.0676428670507254,2
Rg norm w/0.5,pH regr out,All,ProtBERT,low,100,GPR,80/20,-0.3772469682173178,0.0676787536427975,4
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,10,Lasso,85/15,-0.1894671483187082,0.0676896436023584,2
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,Lasso,85/15,-0.189524627772925,0.0676910456859329,2
Rg norm w/0.5,buffer regr out,All,ProtBERT,low,50,Kernel Ridge,90/10,-0.546369186549098,0.0676999868343245,4
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,20,Linear,80/20,0.2147832929344015,0.0677008635613896,4
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,20,Linear,80/20,0.2147492154109599,0.0677019021581121,4
Rg norm w/0.5,No regr out,All,ProtBERT,high,50,Kernel Ridge,90/10,0.3407096553113795,0.067702793492025,4
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,mid,100,GPR,85/15,0.2255002848727596,0.0677075084747133,1
Rg norm w/0.5,buffer regr out,All,ProtBERT,low,10,Kernel Ridge,90/10,0.0825606480349719,0.0677247619544272,2
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,50,Linear,90/10,-0.3107667932299169,0.0677342522809459,1
Rg norm w/0.5,No regr out,Inliers,ProtBERT,low,100,GPR,80/20,-0.1013360328949219,0.0677347099299518,1
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,50,Linear,90/10,-0.310728606034375,0.0677367775350763,1
Rg norm w/0.406,No regr out,All,ProtBERT,high,10,Kernel Ridge,90/10,-0.3644174705403429,0.0677494980592097,2
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,low,100,Ridge,90/10,0.130201443862069,0.0677657462882115,4
Rg norm w/0.421,No regr out,Inliers,ProtBERT,low,50,Lasso,90/10,-0.5874890219515885,0.0677666031133462,2
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,low,50,Lasso,90/10,-0.5877681704154578,0.0677710642153209,2
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,low,10,Linear,90/10,0.130023092515442,0.0677726935822271,4
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,low,10,Ridge,80/20,0.1844570617736385,0.0677830481492469,1
Rg norm w/0.5,No regr out,Inliers,ProtBERT,low,20,Kernel Ridge,85/15,0.2101751303722494,0.0677882105647392,4
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,high,190,GPR,85/15,0.2233552150403732,0.0678012056749754,1
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,50,Lasso,80/20,0.212233119880344,0.0678107115589401,4
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,50,Lasso,80/20,0.212142524183726,0.067814179498642,4
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,mid,50,GPR,85/15,0.2224019650681673,0.0678428023474458,1
Rg norm w/0.5,buffer regr out,All,ProtBERT,mid,10,GPR,80/20,0.2667761224715471,0.0678451365014064,1
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,high,10,Ridge,80/20,0.1828914662325604,0.0678480784203875,1
