Normalization,Regressing out,Points,Model,LayerGroup,PCA Components,Regression Type,Test Split,Test R2 Score,RMSE Score,Seed,Combined Score,_source_file
Rg norm w/0.418,No regr out,Inliers,ProtBERT,high,100,Ridge,90/10,0.490041239266008,0.0793217847082044,,,protbertLosses4.csv
Rg norm w/0.418,No regr out,Inliers,ProtBERT,high,100,Lasso,90/10,0.3059285739986114,0.092539474995437,,,protbertLosses4.csv
Rg norm w/0.418,No regr out,Inliers,ProtBERT,high,100,Kernel Ridge,90/10,0.5286794540352164,0.0762576002964777,,,protbertLosses4.csv
Rg norm w/0.418,No regr out,Inliers,ProtBERT,high,100,GPR,90/10,0.2391374356073891,0.0968897994341818,,,protbertLosses4.csv
Rg w/no norm,pH regr out,All,ProtBERT,high,100,Linear,80/20,-90.80164813890671,17.91919241141112,,,protbertLosses4.csv
Rg w/no norm,pH regr out,All,ProtBERT,high,100,Ridge,80/20,0.1491477026979508,1.7251238587846438,,,protbertLosses4.csv
Rg w/no norm,pH regr out,All,ProtBERT,high,100,Lasso,80/20,0.281354379106724,1.5854428269855207,,,protbertLosses4.csv
Rg w/no norm,pH regr out,All,ProtBERT,high,100,Kernel Ridge,80/20,0.6493837280407395,1.107412005788861,,,protbertLosses4.csv
Rg w/no norm,pH regr out,All,ProtBERT,high,100,GPR,80/20,0.6616739188021744,1.087829752856541,,,protbertLosses4.csv
Rg w/no norm,pH regr out,All,ProtBERT,high,100,Linear,85/15,-91.85596846389387,17.63619695492773,,,protbertLosses4.csv
Rg w/no norm,pH regr out,All,ProtBERT,high,100,Ridge,85/15,0.0211855451814478,1.8107154839648791,,,protbertLosses4.csv
Rg w/no norm,pH regr out,All,ProtBERT,high,100,Lasso,85/15,0.1420754381045913,1.6952141901354942,,,protbertLosses4.csv
Rg w/no norm,pH regr out,All,ProtBERT,high,100,Kernel Ridge,85/15,0.6127146950016,1.1389785298817567,,,protbertLosses4.csv
Rg w/no norm,pH regr out,All,ProtBERT,high,100,GPR,85/15,0.6238649042705975,1.1224628008203157,,,protbertLosses4.csv
Rg w/no norm,pH regr out,All,ProtBERT,high,100,Linear,90/10,-42.547373652431546,13.63134121386502,,,protbertLosses4.csv
Rg w/no norm,pH regr out,All,ProtBERT,high,100,Ridge,90/10,0.4869864494456379,1.4795240305381088,,,protbertLosses4.csv
Rg w/no norm,pH regr out,All,ProtBERT,high,100,Lasso,90/10,0.1916934998566858,1.857144261710079,,,protbertLosses4.csv
Rg w/no norm,pH regr out,All,ProtBERT,high,100,Kernel Ridge,90/10,0.6735237406333676,1.1802755430386058,,,protbertLosses4.csv
Rg w/no norm,pH regr out,All,ProtBERT,high,100,GPR,90/10,0.678194719029953,1.1718018747976309,,,protbertLosses4.csv
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,100,Linear,80/20,-6.384544442526233,4.865746437857751,,,protbertLosses4.csv
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,100,Ridge,80/20,0.7157432900519797,0.9546473726659048,,,protbertLosses4.csv
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,100,Lasso,80/20,0.6440805625781711,1.0682268067769851,,,protbertLosses4.csv
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,100,Kernel Ridge,80/20,0.7414720082865667,0.9104191943358766,,,protbertLosses4.csv
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,100,GPR,80/20,0.7368900295729829,0.9184515935019208,,,protbertLosses4.csv
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,100,Linear,85/15,-4.998027697847629,4.495746822453633,,,protbertLosses4.csv
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,100,Ridge,85/15,0.6684880815995192,1.0569323380721032,,,protbertLosses4.csv
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,100,Lasso,85/15,0.5919139277158234,1.1726637465800132,,,protbertLosses4.csv
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,100,Kernel Ridge,85/15,0.704509718036038,0.9978590805208836,,,protbertLosses4.csv
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,100,GPR,85/15,0.7115017151644896,0.9859825533680148,,,protbertLosses4.csv
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,100,Linear,90/10,-11.59877504509319,6.567286108929915,,,protbertLosses4.csv
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,100,Ridge,90/10,0.8294981663862921,0.7639875885126564,,,protbertLosses4.csv
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,100,Lasso,90/10,0.7834442176564393,0.8610069727646134,,,protbertLosses4.csv
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,100,Kernel Ridge,90/10,0.807010995856592,0.8128081672787134,,,protbertLosses4.csv
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,100,GPR,90/10,0.8330742464413287,0.7559332511692357,,,protbertLosses4.csv
Rg norm w/0.427,pH regr out,All,ProtBERT,high,100,Linear,80/20,-369.53489233409704,2.210254909611471,,,protbertLosses4.csv
Rg norm w/0.427,pH regr out,All,ProtBERT,high,100,Ridge,80/20,-1.233748902004725,0.1716109457130925,,,protbertLosses4.csv
Rg norm w/0.427,pH regr out,All,ProtBERT,high,100,Lasso,80/20,-0.1734656730230579,0.1243835659789449,,,protbertLosses4.csv
Rg norm w/0.427,pH regr out,All,ProtBERT,high,100,Kernel Ridge,80/20,0.358957902818984,0.0919329262138445,,,protbertLosses4.csv
Rg norm w/0.427,pH regr out,All,ProtBERT,high,100,GPR,80/20,0.3530489181420575,0.0923556629943974,,,protbertLosses4.csv
Rg norm w/0.427,pH regr out,All,ProtBERT,high,100,Linear,85/15,-341.72918818623856,2.193312771588067,,,protbertLosses4.csv
Rg norm w/0.427,pH regr out,All,ProtBERT,high,100,Ridge,85/15,-1.002579012262398,0.1676562899746588,,,protbertLosses4.csv
Rg norm w/0.427,pH regr out,All,ProtBERT,high,100,Lasso,85/15,-0.2217812380489019,0.1309548981859069,,,protbertLosses4.csv
Rg norm w/0.427,pH regr out,All,ProtBERT,high,100,Kernel Ridge,85/15,0.2353068618428812,0.1036021141624921,,,protbertLosses4.csv
Rg norm w/0.427,pH regr out,All,ProtBERT,high,100,GPR,85/15,0.2948511208110798,0.0994867929860671,,,protbertLosses4.csv
Rg norm w/0.427,pH regr out,All,ProtBERT,high,100,Linear,90/10,-153.16235283041573,1.5929652643021022,,,protbertLosses4.csv
Rg norm w/0.427,pH regr out,All,ProtBERT,high,100,Ridge,90/10,-0.056925079193383,0.1318983134709053,,,protbertLosses4.csv
Rg norm w/0.427,pH regr out,All,ProtBERT,high,100,Lasso,90/10,-0.0808984997737656,0.133385800006239,,,protbertLosses4.csv
Rg norm w/0.427,pH regr out,All,ProtBERT,high,100,Kernel Ridge,90/10,0.2815925670724412,0.10874331029682,,,protbertLosses4.csv
Rg norm w/0.427,pH regr out,All,ProtBERT,high,100,GPR,90/10,0.2692967059844475,0.1096699570621354,,,protbertLosses4.csv
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,high,100,Linear,80/20,-29.502080932448713,0.5609909696217771,,,protbertLosses4.csv
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,high,100,Ridge,80/20,0.3833788231143765,0.0797627931454688,,,protbertLosses4.csv
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,high,100,Lasso,80/20,0.2865714960762164,0.0857958664074119,,,protbertLosses4.csv
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,high,100,Kernel Ridge,80/20,0.4210874990915335,0.0772854250397371,,,protbertLosses4.csv
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,high,100,GPR,80/20,0.313617585589977,0.0841538926966479,,,protbertLosses4.csv
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,high,100,Linear,85/15,-26.95510687224899,0.5517884404396673,,,protbertLosses4.csv
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,high,100,Ridge,85/15,0.3807957693331708,0.0821218977922013,,,protbertLosses4.csv
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,high,100,Lasso,85/15,0.2818901211757659,0.0884377062920865,,,protbertLosses4.csv
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,high,100,Kernel Ridge,85/15,0.4184629557968554,0.0795849067959623,,,protbertLosses4.csv
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,high,100,GPR,85/15,0.3574706386464072,0.0836543460851996,,,protbertLosses4.csv
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,high,100,Linear,90/10,-47.76765674559938,0.7302906370080838,,,protbertLosses4.csv
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,high,100,Ridge,90/10,0.4759975060932258,0.0757001021146458,,,protbertLosses4.csv
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,high,100,Lasso,90/10,0.284941471052067,0.0884301952503462,,,protbertLosses4.csv
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,high,100,Kernel Ridge,90/10,0.4424820393637498,0.0780834906476172,,,protbertLosses4.csv
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,high,100,GPR,90/10,0.4757042102821873,0.0757212846635475,,,protbertLosses4.csv
Rg norm w/0.5,pH regr out,All,ProtBERT,high,100,Linear,80/20,-390.73796365578374,1.5494998877099864,,,protbertLosses4.csv
Rg norm w/0.5,pH regr out,All,ProtBERT,high,100,Ridge,80/20,-1.2995144476656724,0.1187166928279106,,,protbertLosses4.csv
Rg norm w/0.5,pH regr out,All,ProtBERT,high,100,Lasso,80/20,-0.186756312343177,0.08528536129255,,,protbertLosses4.csv
Rg norm w/0.5,pH regr out,All,ProtBERT,high,100,Kernel Ridge,80/20,0.2769378148211817,0.0665704577199459,,,protbertLosses4.csv
Rg norm w/0.5,pH regr out,All,ProtBERT,high,100,GPR,80/20,0.2765463044668923,0.0665884779517773,,,protbertLosses4.csv
Rg norm w/0.5,pH regr out,All,ProtBERT,high,100,Linear,85/15,-353.6018158587063,1.5292617563174025,,,protbertLosses4.csv
Rg norm w/0.5,pH regr out,All,ProtBERT,high,100,Ridge,85/15,-0.996307674945295,0.1147427061973675,,,protbertLosses4.csv
Rg norm w/0.5,pH regr out,All,ProtBERT,high,100,Lasso,85/15,-0.2160929403915015,0.0895560095358404,,,protbertLosses4.csv
Rg norm w/0.5,pH regr out,All,ProtBERT,high,100,Kernel Ridge,85/15,0.1846498274600055,0.0733302953113108,,,protbertLosses4.csv
Rg norm w/0.5,pH regr out,All,ProtBERT,high,100,GPR,85/15,0.251712874765431,0.0702498638254991,,,protbertLosses4.csv
Rg norm w/0.5,pH regr out,All,ProtBERT,high,100,Linear,90/10,-159.2499518929379,1.09821379122928,,,protbertLosses4.csv
Rg norm w/0.5,pH regr out,All,ProtBERT,high,100,Ridge,90/10,-0.111651835582919,0.0914686636313121,,,protbertLosses4.csv
Rg norm w/0.5,pH regr out,All,ProtBERT,high,100,Lasso,90/10,-0.0752166298362475,0.0899571992836092,,,protbertLosses4.csv
Rg norm w/0.5,pH regr out,All,ProtBERT,high,100,Kernel Ridge,90/10,0.1833426334487162,0.0783985230836293,,,protbertLosses4.csv
Rg norm w/0.5,pH regr out,All,ProtBERT,high,100,GPR,90/10,0.1820528303150507,0.0784604087473558,,,protbertLosses4.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,100,Linear,80/20,-31.41170499325263,0.3860445779497798,,,protbertLosses4.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,100,Ridge,80/20,0.4158637037748119,0.0518255136029303,,,protbertLosses4.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,100,Lasso,80/20,0.2617470894358888,0.0582624981763729,,,protbertLosses4.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,100,Kernel Ridge,80/20,0.3982937014361294,0.0525991586248686,,,protbertLosses4.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,100,GPR,80/20,0.3065771032618799,0.0564658158399867,,,protbertLosses4.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,100,Linear,85/15,-30.13699556087467,0.3871335907726554,,,protbertLosses4.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,100,Ridge,85/15,0.3623702525819697,0.055399620334857,,,protbertLosses4.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,100,Lasso,85/15,0.2871068402619754,0.0585780252941112,,,protbertLosses4.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,100,Kernel Ridge,85/15,0.3875810582916055,0.0542933714379303,,,protbertLosses4.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,100,GPR,85/15,0.3255346916038887,0.0569773585416244,,,protbertLosses4.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,100,Linear,90/10,-57.25073741310982,0.5039005145507085,,,protbertLosses4.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,100,Ridge,90/10,0.36407767920189,0.0526497268645058,,,protbertLosses4.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,100,Lasso,90/10,0.260418767139714,0.0567789071440118,,,protbertLosses4.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,100,Kernel Ridge,90/10,0.3407944762486962,0.053604902070875,,,protbertLosses4.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,100,GPR,90/10,0.3340594005400787,0.0538780457087873,,,protbertLosses4.csv
Rg norm w/0.418,pH regr out,All,ProtBERT,high,100,Linear,80/20,-364.36577888944254,2.309779412620291,,,protbertLosses4.csv
Rg norm w/0.418,pH regr out,All,ProtBERT,high,100,Ridge,80/20,-1.2115731505742755,0.1797037858695971,,,protbertLosses4.csv
Rg norm w/0.418,pH regr out,All,ProtBERT,high,100,Lasso,80/20,-0.1683644360155702,0.1306158066016363,,,protbertLosses4.csv
Rg norm w/0.418,pH regr out,All,ProtBERT,high,100,Kernel Ridge,80/20,0.3699336997202092,0.095917907979312,,,protbertLosses4.csv
Rg norm w/0.418,pH regr out,All,ProtBERT,high,100,GPR,80/20,0.3642737601938667,0.0963477641691525,,,protbertLosses4.csv
Rg norm w/0.418,pH regr out,All,ProtBERT,high,100,Linear,85/15,-337.9875395516151,2.2932529475167245,,,protbertLosses4.csv
Rg norm w/0.418,pH regr out,All,ProtBERT,high,100,Ridge,85/15,-0.9923630288452112,0.1758103061034921,,,protbertLosses4.csv
Rg norm w/0.418,pH regr out,All,ProtBERT,high,100,Lasso,85/15,-0.221051378499465,0.1376344216036176,,,protbertLosses4.csv
Rg norm w/0.418,pH regr out,All,ProtBERT,high,100,Kernel Ridge,85/15,0.2436183645054089,0.1083254697300474,,,protbertLosses4.csv
Rg norm w/0.418,pH regr out,All,ProtBERT,high,100,GPR,85/15,0.3024262939679262,0.1040291725411566,,,protbertLosses4.csv
Rg norm w/0.418,pH regr out,All,ProtBERT,high,100,Linear,90/10,-151.3577310819512,1.6677727285791235,,,protbertLosses4.csv
Rg norm w/0.418,pH regr out,All,ProtBERT,high,100,Ridge,90/10,-0.0452136354669157,0.1381360881342742,,,protbertLosses4.csv
Rg norm w/0.418,pH regr out,All,ProtBERT,high,100,Lasso,90/10,-0.0810399442507829,0.1404835555445275,,,protbertLosses4.csv
Rg norm w/0.418,pH regr out,All,ProtBERT,high,100,Kernel Ridge,90/10,0.2942612843471202,0.1135080312557757,,,protbertLosses4.csv
Rg norm w/0.418,pH regr out,All,ProtBERT,high,100,GPR,90/10,0.2823948655495564,0.1144583256170087,,,protbertLosses4.csv
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,high,100,Linear,80/20,-28.994063036402657,0.5874409174662903,,,protbertLosses4.csv
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,high,100,Ridge,80/20,0.3898712872742704,0.0837832639631128,,,protbertLosses4.csv
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,high,100,Lasso,80/20,0.2912939415089557,0.0902983087551717,,,protbertLosses4.csv
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,high,100,Kernel Ridge,80/20,0.4278039892684449,0.0811370019667461,,,protbertLosses4.csv
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,high,100,GPR,80/20,0.3248398737141053,0.0881353100040543,,,protbertLosses4.csv
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,high,100,Linear,85/15,-26.36339346805143,0.5765922285423492,,,protbertLosses4.csv
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,high,100,Ridge,85/15,0.385809968383532,0.0863843736472555,,,protbertLosses4.csv
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,high,100,Lasso,85/15,0.2815297532781222,0.0934303984121113,,,protbertLosses4.csv
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,high,100,Kernel Ridge,85/15,0.4254991329455596,0.0835466712758137,,,protbertLosses4.csv
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,high,100,GPR,85/15,0.3644667084858355,0.0878724953827209,,,protbertLosses4.csv
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,high,100,Linear,90/10,-46.396062067745966,0.764667482203788,,,protbertLosses4.csv
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,high,100,Ridge,90/10,0.4900162213982889,0.079319446223306,,,protbertLosses4.csv
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,high,100,Lasso,90/10,0.3059158956037721,0.092535322207294,,,protbertLosses4.csv
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,high,100,Kernel Ridge,90/10,0.4586463900957587,0.0817225690628011,,,protbertLosses4.csv
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,high,100,GPR,90/10,0.4913411615876526,0.0792163430721015,,,protbertLosses4.csv
Rg w/no norm,buffer regr out,All,ProtBERT,high,100,Linear,80/20,-111.7508551217093,17.462011866670508,,,protbertLosses4.csv
Rg w/no norm,buffer regr out,All,ProtBERT,high,100,Ridge,80/20,0.164377447891758,1.5032784544748357,,,protbertLosses4.csv
Rg w/no norm,buffer regr out,All,ProtBERT,high,100,Lasso,80/20,0.2869084107493803,1.388695454268016,,,protbertLosses4.csv
Rg w/no norm,buffer regr out,All,ProtBERT,high,100,Kernel Ridge,80/20,0.4079529255391112,1.2653552652858548,,,protbertLosses4.csv
Rg w/no norm,buffer regr out,All,ProtBERT,high,100,GPR,80/20,0.4031216370836601,1.2705076218941027,,,protbertLosses4.csv
Rg w/no norm,buffer regr out,All,ProtBERT,high,100,Linear,85/15,-110.04903755704206,17.267652994277736,,,protbertLosses4.csv
Rg w/no norm,buffer regr out,All,ProtBERT,high,100,Ridge,85/15,0.4160355804671083,1.2521867572399346,,,protbertLosses4.csv
Rg w/no norm,buffer regr out,All,ProtBERT,high,100,Lasso,85/15,0.3054214097483941,1.3656411963672082,,,protbertLosses4.csv
Rg w/no norm,buffer regr out,All,ProtBERT,high,100,Kernel Ridge,85/15,0.5207629217007677,1.134360561836644,,,protbertLosses4.csv
Rg w/no norm,buffer regr out,All,ProtBERT,high,100,GPR,85/15,0.4923090309922757,1.167550387156909,,,protbertLosses4.csv
Rg w/no norm,buffer regr out,All,ProtBERT,high,100,Linear,90/10,-46.84367505754785,12.81103534457412,,,protbertLosses4.csv
Rg w/no norm,buffer regr out,All,ProtBERT,high,100,Ridge,90/10,0.6338141269720454,1.1207861516831128,,,protbertLosses4.csv
Rg w/no norm,buffer regr out,All,ProtBERT,high,100,Lasso,90/10,0.2751740864192574,1.5768443238872982,,,protbertLosses4.csv
Rg w/no norm,buffer regr out,All,ProtBERT,high,100,Kernel Ridge,90/10,0.5787878042538752,1.2020497208733254,,,protbertLosses4.csv
Rg w/no norm,buffer regr out,All,ProtBERT,high,100,GPR,90/10,0.5342629393272789,1.2639862869986351,,,protbertLosses4.csv
Rg w/no norm,buffer regr out,Inliers,ProtBERT,high,100,Linear,80/20,-17.17479536674863,7.387299349400379,,,protbertLosses4.csv
Rg w/no norm,buffer regr out,Inliers,ProtBERT,high,100,Ridge,80/20,0.3749895630970495,1.3699179865484177,,,protbertLosses4.csv
Rg w/no norm,buffer regr out,Inliers,ProtBERT,high,100,Lasso,80/20,0.3464278887593298,1.400869529721918,,,protbertLosses4.csv
Rg w/no norm,buffer regr out,Inliers,ProtBERT,high,100,Kernel Ridge,80/20,0.3882847045725573,1.3552693071598338,,,protbertLosses4.csv
Rg w/no norm,buffer regr out,Inliers,ProtBERT,high,100,GPR,80/20,0.1948028760723231,1.554898485458765,,,protbertLosses4.csv
Rg w/no norm,buffer regr out,Inliers,ProtBERT,high,100,Linear,85/15,-18.709803419153467,7.52915041101842,,,protbertLosses4.csv
Rg w/no norm,buffer regr out,Inliers,ProtBERT,high,100,Ridge,85/15,0.2371225444037862,1.481263144626333,,,protbertLosses4.csv
Rg w/no norm,buffer regr out,Inliers,ProtBERT,high,100,Lasso,85/15,0.2002145483968135,1.5166716774582294,,,protbertLosses4.csv
Rg w/no norm,buffer regr out,Inliers,ProtBERT,high,100,Kernel Ridge,85/15,0.2418939913115864,1.4766235694860688,,,protbertLosses4.csv
Rg w/no norm,buffer regr out,Inliers,ProtBERT,high,100,GPR,85/15,-0.0065247309063083,1.7014416191896866,,,protbertLosses4.csv
Rg w/no norm,buffer regr out,Inliers,ProtBERT,high,100,Linear,90/10,-23.46604236159898,8.632271909152992,,,protbertLosses4.csv
Rg w/no norm,buffer regr out,Inliers,ProtBERT,high,100,Ridge,90/10,0.3339572843839883,1.4242764438836546,,,protbertLosses4.csv
Rg w/no norm,buffer regr out,Inliers,ProtBERT,high,100,Lasso,90/10,0.2973037693094232,1.462941844128722,,,protbertLosses4.csv
Rg w/no norm,buffer regr out,Inliers,ProtBERT,high,100,Kernel Ridge,90/10,0.3522615543813675,1.4045690276570433,,,protbertLosses4.csv
Rg w/no norm,buffer regr out,Inliers,ProtBERT,high,100,GPR,90/10,0.0606692832371834,1.691424092157705,,,protbertLosses4.csv
Rg norm w/0.427,buffer regr out,All,ProtBERT,high,100,Linear,80/20,-323.93535178527645,2.246804570839392,,,protbertLosses4.csv
Rg norm w/0.427,buffer regr out,All,ProtBERT,high,100,Ridge,80/20,-0.435103488620232,0.1493167150806526,,,protbertLosses4.csv
Rg norm w/0.427,buffer regr out,All,ProtBERT,high,100,Lasso,80/20,0.0344645602090954,0.122475980932222,,,protbertLosses4.csv
Rg norm w/0.427,buffer regr out,All,ProtBERT,high,100,Kernel Ridge,80/20,0.0535337221584534,0.121260509692175,,,protbertLosses4.csv
Rg norm w/0.427,buffer regr out,All,ProtBERT,high,100,GPR,80/20,0.0508431940272624,0.121432741544101,,,protbertLosses4.csv
Rg norm w/0.427,buffer regr out,All,ProtBERT,high,100,Linear,85/15,-278.1666144962728,2.2080443248816235,,,protbertLosses4.csv
Rg norm w/0.427,buffer regr out,All,ProtBERT,high,100,Ridge,85/15,0.168497601451761,0.1205057584697326,,,protbertLosses4.csv
Rg norm w/0.427,buffer regr out,All,ProtBERT,high,100,Lasso,85/15,0.113039666536476,0.1244595270373571,,,protbertLosses4.csv
Rg norm w/0.427,buffer regr out,All,ProtBERT,high,100,Kernel Ridge,85/15,0.0740315371095997,0.1271669177705772,,,protbertLosses4.csv
Rg norm w/0.427,buffer regr out,All,ProtBERT,high,100,GPR,85/15,0.1345883223355195,0.122938362161094,,,protbertLosses4.csv
Rg norm w/0.427,buffer regr out,All,ProtBERT,high,100,Linear,90/10,-160.9511523826367,1.562619610992455,,,protbertLosses4.csv
Rg norm w/0.427,buffer regr out,All,ProtBERT,high,100,Ridge,90/10,0.2495430693548557,0.1063712188231524,,,protbertLosses4.csv
Rg norm w/0.427,buffer regr out,All,ProtBERT,high,100,Lasso,90/10,0.1304768579251446,0.114499033739841,,,protbertLosses4.csv
Rg norm w/0.427,buffer regr out,All,ProtBERT,high,100,Kernel Ridge,90/10,0.0726978860473004,0.1182420291504827,,,protbertLosses4.csv
Rg norm w/0.427,buffer regr out,All,ProtBERT,high,100,GPR,90/10,0.0071098670642848,0.1223522179674257,,,protbertLosses4.csv
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,high,100,Linear,80/20,-49.910492959697336,0.8103914365070338,,,protbertLosses4.csv
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,high,100,Ridge,80/20,0.0021083026938957,0.1134574181815982,,,protbertLosses4.csv
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,high,100,Lasso,80/20,-0.1021160490946737,0.119235301810618,,,protbertLosses4.csv
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,high,100,Kernel Ridge,80/20,-0.0305867830439277,0.1153011068097628,,,protbertLosses4.csv
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,high,100,GPR,80/20,-0.1816629393124396,0.1234633337116424,,,protbertLosses4.csv
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,high,100,Linear,85/15,-54.1005847010559,0.8438891119139863,,,protbertLosses4.csv
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,high,100,Ridge,85/15,-0.0489204567203798,0.1164336621848327,,,protbertLosses4.csv
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,high,100,Lasso,85/15,-0.2143798310901816,0.1252808100082475,,,protbertLosses4.csv
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,high,100,Kernel Ridge,85/15,-0.0907837080702549,0.1187344107218572,,,protbertLosses4.csv
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,high,100,GPR,85/15,-0.2176322255581062,0.1254484635494054,,,protbertLosses4.csv
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,high,100,Linear,90/10,-76.92112490066455,0.9362723212886664,,,protbertLosses4.csv
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,high,100,Ridge,90/10,-0.2013762511115808,0.1162556581533798,,,protbertLosses4.csv
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,high,100,Lasso,90/10,-0.4136918660476196,0.1261107061458579,,,protbertLosses4.csv
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,high,100,Kernel Ridge,90/10,-0.2296901822212511,0.1176176317921515,,,protbertLosses4.csv
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,high,100,GPR,90/10,-0.3474376695257264,0.1231200888229903,,,protbertLosses4.csv
Rg norm w/0.5,buffer regr out,All,ProtBERT,high,100,Linear,80/20,-311.68912296074313,1.5886556315410392,,,protbertLosses4.csv
Rg norm w/0.5,buffer regr out,All,ProtBERT,high,100,Ridge,80/20,-0.3503295493607259,0.1043982611504001,,,protbertLosses4.csv
Rg norm w/0.5,buffer regr out,All,ProtBERT,high,100,Lasso,80/20,-0.0260393619581753,0.0910029331359519,,,protbertLosses4.csv
Rg norm w/0.5,buffer regr out,All,ProtBERT,high,100,Kernel Ridge,80/20,0.044226016522739,0.0878316379275147,,,protbertLosses4.csv
Rg norm w/0.5,buffer regr out,All,ProtBERT,high,100,GPR,80/20,0.0437267492371904,0.0878545752218116,,,protbertLosses4.csv
Rg norm w/0.5,buffer regr out,All,ProtBERT,high,100,Linear,85/15,-262.15335078400807,1.547895028081649,,,protbertLosses4.csv
Rg norm w/0.5,buffer regr out,All,ProtBERT,high,100,Ridge,85/15,0.1985265463586016,0.0854243384567056,,,protbertLosses4.csv
Rg norm w/0.5,buffer regr out,All,ProtBERT,high,100,Lasso,85/15,-0.0115401459737498,0.0959684797085775,,,protbertLosses4.csv
Rg norm w/0.5,buffer regr out,All,ProtBERT,high,100,Kernel Ridge,85/15,0.0261315037337165,0.0941645014983403,,,protbertLosses4.csv
Rg norm w/0.5,buffer regr out,All,ProtBERT,high,100,GPR,85/15,0.1054750115469047,0.0902471075701127,,,protbertLosses4.csv
Rg norm w/0.5,buffer regr out,All,ProtBERT,high,100,Linear,90/10,-159.258889169129,1.0860391625593877,,,protbertLosses4.csv
