Normlaization,Regressing out,Points,Feature Selection,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg norm w/0.421,pH regr out,All,1,Ridge,85/15,-0.0070748034128576,0.10725535726628081
Rg norm w/0.421,pH regr out,Inliers,1,Ridge,85/15,-0.1074710269950152,0.11367158686673248
Rg norm w/0.421,pH regr out,All,1,Lasso,85/15,0.0011857421599148488,0.10681456970751112
Rg norm w/0.421,pH regr out,Inliers,1,Lasso,85/15,-0.08982156419765741,0.11276217255103561
Rg norm w/0.421,pH regr out,All,1,Kernel Ridge,85/15,-0.10536301961284456,0.11236746781724555
Rg norm w/0.421,pH regr out,Inliers,1,Kernel Ridge,85/15,-0.03357681773109,0.10981384955771638
Rg norm w/0.421,pH regr out,All,1,GPR,85/15,-0.2325939724801489,0.11865830726211833
Rg norm w/0.421,pH regr out,Inliers,1,GPR,85/15,-0.07946811935698284,0.11222526677812948
Rg norm w/0.421,pH regr out,All,1,Linear,90/10,-0.2258918060837687,0.13603706335575874
Rg norm w/0.421,pH regr out,Inliers,1,Linear,90/10,-0.04320098831332464,0.12014885050286588
Rg norm w/0.421,pH regr out,All,1,Ridge,90/10,0.08266282420717785,0.11767810713270717
Rg norm w/0.421,pH regr out,Inliers,1,Ridge,90/10,0.009260850112923213,0.11708878181505875
Rg norm w/0.421,pH regr out,All,1,Lasso,90/10,0.036523081377841216,0.12060125706288119
Rg norm w/0.421,pH regr out,Inliers,1,Lasso,90/10,-0.031509099314935174,0.11947365688938329
Rg norm w/0.421,pH regr out,All,1,Kernel Ridge,90/10,-0.06892213699900429,0.12702939003876654
Rg norm w/0.421,pH regr out,Inliers,1,Kernel Ridge,90/10,-0.12318881960801953,0.12467001482346239
Rg norm w/0.421,pH regr out,All,1,GPR,90/10,-0.10254733545058259,0.12901190826949474
Rg norm w/0.421,pH regr out,Inliers,1,GPR,90/10,-0.14112119011632185,0.12566128899982756
Rg norm w/0.5,pH regr out,All,1,Linear,80/20,-0.49552843252194245,0.07817137000237881
Rg norm w/0.5,pH regr out,Inliers,1,Linear,80/20,0.04724144532529817,0.06642437042243583
Rg norm w/0.5,pH regr out,All,1,Ridge,80/20,-0.01563777745522743,0.06441986486631217
Rg norm w/0.5,pH regr out,Inliers,1,Ridge,80/20,0.12305909887668176,0.06372666358033426
Rg norm w/0.5,pH regr out,All,1,Lasso,80/20,-0.032917590199283975,0.06496556546436762
Rg norm w/0.5,pH regr out,Inliers,1,Lasso,80/20,0.06795064550076857,0.06569850292069095
Rg norm w/0.5,pH regr out,All,1,Kernel Ridge,80/20,-0.1221524158688938,0.06771366344608448
Rg norm w/0.5,pH regr out,Inliers,1,Kernel Ridge,80/20,0.14671197667130742,0.06286137022187023
Rg norm w/0.5,pH regr out,All,1,GPR,80/20,-0.18665303713346826,0.06963254424764112
Rg norm w/0.5,pH regr out,Inliers,1,GPR,80/20,0.07679168075859089,0.06538616604800497
Rg norm w/0.5,pH regr out,All,1,Linear,85/15,-0.6241090231300097,0.08404835682837936
Rg norm w/0.5,pH regr out,Inliers,1,Linear,85/15,-0.06828023567561892,0.07331798825082243
Rg norm w/0.5,pH regr out,All,1,Ridge,85/15,-0.1232201578343195,0.06989628316458102
Rg norm w/0.5,pH regr out,Inliers,1,Ridge,85/15,0.07749475915262549,0.06813219241551444
Rg norm w/0.5,pH regr out,All,1,Lasso,85/15,-0.13633706277596414,0.07030322109176108
Rg norm w/0.5,pH regr out,Inliers,1,Lasso,85/15,-0.042113046300242374,0.07241447053694178
Rg norm w/0.5,pH regr out,All,1,Kernel Ridge,85/15,-0.15318472288397667,0.07082247142219297
Rg norm w/0.5,pH regr out,Inliers,1,Kernel Ridge,85/15,0.021486308159757606,0.07016998709444003
Rg norm w/0.5,pH regr out,All,1,GPR,85/15,-0.3053488339036059,0.07535029040302509
Rg norm w/0.5,pH regr out,Inliers,1,GPR,85/15,-0.06346885581130746,0.07315269511267844
Rg norm w/0.5,pH regr out,All,1,Linear,90/10,-0.5368918229712731,0.09155227311662166
Rg norm w/0.5,pH regr out,Inliers,1,Linear,90/10,0.015356248399432282,0.07755040376869514
Rg norm w/0.5,pH regr out,All,1,Ridge,90/10,-0.07552548689874072,0.07658748969944547
Rg norm w/0.5,pH regr out,Inliers,1,Ridge,90/10,0.07605496773428566,0.0751220733882718
Rg norm w/0.5,pH regr out,All,1,Lasso,90/10,-0.08124749250723884,0.07679094964698728
Rg norm w/0.5,pH regr out,Inliers,1,Lasso,90/10,0.058505245669797756,0.0758321642620697
Rg norm w/0.5,pH regr out,All,1,Kernel Ridge,90/10,-0.08306279889891433,0.07685538477514227
Rg norm w/0.5,pH regr out,Inliers,1,Kernel Ridge,90/10,-0.04316249341536382,0.07982160950565625
Rg norm w/0.5,pH regr out,All,1,GPR,90/10,-0.143288337024714,0.07896331426011535
