Normalization,Regressing out,Points,Principal Components,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg norm w/0.427,expr pH only regr out,All,-1,Lasso,90/10,0.5613867917415987,0.1450944229826044
Rg norm w/0.427,expr pH only regr out,All,-1,Kernel Ridge,90/10,0.4656766603034096,0.1601444673516127
Rg norm w/0.427,expr pH only regr out,All,-1,GPR,90/10,0.0150557377762167,0.1761388613194448
Rg norm w/0.5,expr pH only regr out,All,-1,Linear,80/20,-175048.15591303274,92.41605296283524
Rg norm w/0.5,expr pH only regr out,All,-1,Ridge,80/20,0.4626007134739485,0.1623449229240764
Rg norm w/0.5,expr pH only regr out,All,-1,Lasso,80/20,0.4351973573762913,0.1664326501354853
Rg norm w/0.5,expr pH only regr out,All,-1,Kernel Ridge,80/20,0.4959919980610681,0.157220395474414
Rg norm w/0.5,expr pH only regr out,All,-1,GPR,80/20,-0.1539014468969848,0.2244017487105258
Rg norm w/0.5,expr pH only regr out,All,-1,Linear,85/15,-171585.55197580694,84.63518314010476
Rg norm w/0.5,expr pH only regr out,All,-1,Ridge,85/15,0.5223930543251298,0.1480133881272321
Rg norm w/0.5,expr pH only regr out,All,-1,Lasso,85/15,0.5031427711768455,0.1509668138766982
Rg norm w/0.5,expr pH only regr out,All,-1,Kernel Ridge,85/15,0.5191715528869829,0.1485117309486722
Rg norm w/0.5,expr pH only regr out,All,-1,GPR,85/15,-0.1757515504289655,0.22154762296983
Rg norm w/0.5,expr pH only regr out,All,-1,Linear,90/10,-45720403131.03756,42430.23167765111
Rg norm w/0.5,expr pH only regr out,All,-1,Ridge,90/10,0.53805992321178,0.148565992620398
Rg norm w/0.5,expr pH only regr out,All,-1,Lasso,90/10,0.5078578537804014,0.1533457935547957
Rg norm w/0.5,expr pH only regr out,All,-1,Kernel Ridge,90/10,0.517184523328709,0.151885802220228
Rg norm w/0.5,expr pH only regr out,All,-1,GPR,90/10,-0.0664186355251728,0.1759888888552718
Rg norm w/0.418,expr pH only regr out,All,-1,Linear,80/20,-420082.37657640886,120.28792014373862
Rg norm w/0.418,expr pH only regr out,All,-1,Ridge,80/20,0.3233774719047216,0.144813708536717
Rg norm w/0.418,expr pH only regr out,All,-1,Lasso,80/20,0.2551668622578631,0.1519378385552503
Rg norm w/0.418,expr pH only regr out,All,-1,Kernel Ridge,80/20,0.3121507054096889,0.136510117355932
Rg norm w/0.418,expr pH only regr out,All,-1,GPR,80/20,0.063112132768059,0.1593169557716002
Rg norm w/0.418,expr pH only regr out,All,-1,Linear,85/15,-478688.5079084256,110.13799766209436
Rg norm w/0.418,expr pH only regr out,All,-1,Ridge,85/15,0.4447183290713054,0.1249203503102655
Rg norm w/0.418,expr pH only regr out,All,-1,Lasso,85/15,0.0163848195577061,0.1578784426307031
Rg norm w/0.418,expr pH only regr out,All,-1,Kernel Ridge,85/15,0.4626347043652935,0.1228885251083956
Rg norm w/0.418,expr pH only regr out,All,-1,GPR,85/15,0.1069003653911137,0.1625134639116136
Rg norm w/0.418,expr pH only regr out,All,-1,Linear,90/10,-45327930792.77671,29700.16172627273
Rg norm w/0.418,expr pH only regr out,All,-1,Ridge,90/10,0.5730560717726094,0.1078563031863996
Rg norm w/0.418,expr pH only regr out,All,-1,Lasso,90/10,0.4897549404174128,0.1179096944609937
Rg norm w/0.418,expr pH only regr out,All,-1,Kernel Ridge,90/10,0.3805828493859567,0.1299127340828755
Rg norm w/0.418,expr pH only regr out,All,-1,GPR,90/10,0.0781969603860824,0.1322682005586685
Rg w/no norm,expr buffer only regr out,All,-1,Linear,80/20,-2586550.849978974,3926.801725055981
Rg w/no norm,expr buffer only regr out,All,-1,Ridge,80/20,0.3599759011174919,1.7073915526974797
Rg w/no norm,expr buffer only regr out,All,-1,Lasso,80/20,0.3563401680957317,1.7122342055212612
Rg w/no norm,expr buffer only regr out,All,-1,Kernel Ridge,80/20,0.4102620962476859,1.638945400765036
Rg w/no norm,expr buffer only regr out,All,-1,GPR,80/20,-0.0885316822022068,2.116883547537185
Rg w/no norm,expr buffer only regr out,All,-1,Linear,85/15,-4832422.546713838,3994.446321793842
Rg w/no norm,expr buffer only regr out,All,-1,Ridge,85/15,0.4545585645610238,1.616777746632488
Rg w/no norm,expr buffer only regr out,All,-1,Lasso,85/15,0.4585177082710291,1.6108992846555703
Rg w/no norm,expr buffer only regr out,All,-1,Kernel Ridge,85/15,0.468801848564442,1.595528392946883
Rg w/no norm,expr buffer only regr out,All,-1,GPR,85/15,-0.1224441758826921,1.9251140733747736
Rg w/no norm,expr buffer only regr out,All,-1,Linear,90/10,-7577052352.191791,247143.4286665539
Rg w/no norm,expr buffer only regr out,All,-1,Ridge,90/10,0.5736270228734711,1.444923089464907
Rg w/no norm,expr buffer only regr out,All,-1,Lasso,90/10,0.5368225651268033,1.5059952138935222
Rg w/no norm,expr buffer only regr out,All,-1,Kernel Ridge,90/10,0.5610843661701344,1.466021772436563
Rg w/no norm,expr buffer only regr out,All,-1,GPR,90/10,-0.1484819934379413,1.8748352527533747
Rg norm w/0.427,expr buffer only regr out,All,-1,Linear,80/20,-2563608.1934324577,351.0949694789896
Rg norm w/0.427,expr buffer only regr out,All,-1,Ridge,80/20,0.2789932645848886,0.1801575111496713
Rg norm w/0.427,expr buffer only regr out,All,-1,Lasso,80/20,0.2847522100103195,0.1794365765890576
Rg norm w/0.427,expr buffer only regr out,All,-1,Kernel Ridge,80/20,0.3495129250797276,0.1657481738335486
Rg norm w/0.427,expr buffer only regr out,All,-1,GPR,80/20,-0.2417629109855823,0.2290070004943998
Rg norm w/0.427,expr buffer only regr out,All,-1,Linear,85/15,-3416958.208888924,361.48690419890846
Rg norm w/0.427,expr buffer only regr out,All,-1,Ridge,85/15,0.3190814093254539,0.1659541419295827
Rg norm w/0.427,expr buffer only regr out,All,-1,Lasso,85/15,0.3968932361250081,0.1561843807080603
Rg norm w/0.427,expr buffer only regr out,All,-1,Kernel Ridge,85/15,0.3930120473839934,0.165079748066017
Rg norm w/0.427,expr buffer only regr out,All,-1,GPR,85/15,-0.1842311073511371,0.2305801907894667
Rg norm w/0.427,expr buffer only regr out,All,-1,Linear,90/10,-36844050315.48318,35771.58620299346
Rg norm w/0.427,expr buffer only regr out,All,-1,Ridge,90/10,0.2774233403873767,0.1516062138076867
