Normalization,Regressing out,Points,Feature Selection,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg norm w/0.5,expr buffer only regr out,All,1,Kernel Ridge,80/20,0.012838932779353884,0.17699092038929526
Rg norm w/0.5,expr buffer only regr out,Inliers,1,Kernel Ridge,80/20,0.12388938536428362,0.11485538455573846
Rg norm w/0.5,expr buffer only regr out,All,1,GPR,80/20,-0.5858883550299689,0.22433306154933483
Rg norm w/0.5,expr buffer only regr out,Inliers,1,GPR,80/20,-1.1408391474544946,0.17954111090009994
Rg norm w/0.5,expr buffer only regr out,All,1,Linear,85/15,-0.13582635503711282,0.19928863790710472
Rg norm w/0.5,expr buffer only regr out,Inliers,1,Linear,85/15,-0.053333463080737165,0.11562146918683852
Rg norm w/0.5,expr buffer only regr out,All,1,Ridge,85/15,-0.04061822931622383,0.1907533979103783
Rg norm w/0.5,expr buffer only regr out,Inliers,1,Ridge,85/15,0.017708539854234262,0.11165437042684931
Rg norm w/0.5,expr buffer only regr out,All,1,Lasso,85/15,-0.03157689184561696,0.18992291641503176
Rg norm w/0.5,expr buffer only regr out,Inliers,1,Lasso,85/15,0.04405125389477238,0.11014704407484903
Rg norm w/0.5,expr buffer only regr out,All,1,Kernel Ridge,85/15,-0.0036417045212917554,0.1873337029586285
Rg norm w/0.5,expr buffer only regr out,Inliers,1,Kernel Ridge,85/15,0.33305967311437057,0.09200237358430503
Rg norm w/0.5,expr buffer only regr out,All,1,GPR,85/15,-0.5014413984070434,0.22912937011008283
Rg norm w/0.5,expr buffer only regr out,Inliers,1,GPR,85/15,-0.9836331425635121,0.15866685768204838
Rg norm w/0.5,expr buffer only regr out,All,1,Linear,90/10,-0.2269436479184892,0.19624085981739137
Rg norm w/0.5,expr buffer only regr out,Inliers,1,Linear,90/10,-0.03788175734036536,0.11326553593887756
Rg norm w/0.5,expr buffer only regr out,All,1,Ridge,90/10,-0.20737053278477502,0.19466927697833983
Rg norm w/0.5,expr buffer only regr out,Inliers,1,Ridge,90/10,0.03489107515045997,0.10922247435149669
Rg norm w/0.5,expr buffer only regr out,All,1,Lasso,90/10,-0.19893769355692514,0.19398825521420693
Rg norm w/0.5,expr buffer only regr out,Inliers,1,Lasso,90/10,0.07712775656786508,0.10680575076643195
Rg norm w/0.5,expr buffer only regr out,All,1,Kernel Ridge,90/10,-0.19370798260157174,0.19356470892332336
Rg norm w/0.5,expr buffer only regr out,Inliers,1,Kernel Ridge,90/10,0.35948509865123224,0.08897919328697186
Rg norm w/0.5,expr buffer only regr out,All,1,GPR,90/10,-0.33692684901381686,0.20484763406770265
Rg norm w/0.5,expr buffer only regr out,Inliers,1,GPR,90/10,-0.8834308944912372,0.1525803792502514
Rg norm w/0.406,expr buffer only regr out,All,1,Linear,80/20,0.0003999651228212553,0.13545596622731576
Rg norm w/0.406,expr buffer only regr out,Inliers,1,Linear,80/20,-0.15618921362824567,0.20755735562512237
Rg norm w/0.406,expr buffer only regr out,All,1,Ridge,80/20,0.025564565623753754,0.1337400685113236
Rg norm w/0.406,expr buffer only regr out,Inliers,1,Ridge,80/20,-0.007081565244206445,0.1937117637267653
Rg norm w/0.406,expr buffer only regr out,All,1,Lasso,80/20,-0.11726591021964294,0.14320668153501656
Rg norm w/0.406,expr buffer only regr out,Inliers,1,Lasso,80/20,-0.07781467747676496,0.20039907794051962
Rg norm w/0.406,expr buffer only regr out,All,1,Kernel Ridge,80/20,0.11462112052136175,0.12748221070557203
Rg norm w/0.406,expr buffer only regr out,Inliers,1,Kernel Ridge,80/20,-0.0007405563930173997,0.19310095538741495
Rg norm w/0.406,expr buffer only regr out,All,1,GPR,80/20,-0.7725590497203232,0.1803787459051284
Rg norm w/0.406,expr buffer only regr out,Inliers,1,GPR,80/20,-1.1116759674472774,0.2805028711330746
Rg norm w/0.406,expr buffer only regr out,All,1,Linear,85/15,0.026145208692889277,0.14474152158243772
Rg norm w/0.406,expr buffer only regr out,Inliers,1,Linear,85/15,-0.10530149321937388,0.1864881268203368
Rg norm w/0.406,expr buffer only regr out,All,1,Ridge,85/15,0.012754298406038256,0.1457332522438136
Rg norm w/0.406,expr buffer only regr out,Inliers,1,Ridge,85/15,-0.024539214329911907,0.1795457383118104
Rg norm w/0.406,expr buffer only regr out,All,1,Lasso,85/15,-0.14341185103691,0.1568365844418157
Rg norm w/0.406,expr buffer only regr out,Inliers,1,Lasso,85/15,0.023359319567701653,0.17529850544948516
Rg norm w/0.406,expr buffer only regr out,All,1,Kernel Ridge,85/15,0.10901856694696899,0.13844598264611774
Rg norm w/0.406,expr buffer only regr out,Inliers,1,Kernel Ridge,85/15,0.31866842913208493,0.14641651480171738
Rg norm w/0.406,expr buffer only regr out,All,1,GPR,85/15,-0.564581723085207,0.18346159185958297
Rg norm w/0.406,expr buffer only regr out,Inliers,1,GPR,85/15,-0.9769680855660048,0.2494081480561249
Rg norm w/0.406,expr buffer only regr out,All,1,Linear,90/10,-0.10841746968004728,0.15666651331942408
Rg norm w/0.406,expr buffer only regr out,Inliers,1,Linear,90/10,-0.08503508078325805,0.1838116866367896
Rg norm w/0.406,expr buffer only regr out,All,1,Ridge,90/10,-0.1893896895402778,0.16228806489555858
Rg norm w/0.406,expr buffer only regr out,Inliers,1,Ridge,90/10,-0.01299482004360586,0.17760485870104592
Rg norm w/0.406,expr buffer only regr out,All,1,Lasso,90/10,-0.36832811782165265,0.17406827390562205
Rg norm w/0.406,expr buffer only regr out,Inliers,1,Lasso,90/10,0.011746510796745602,0.17542254540898292
Rg norm w/0.406,expr buffer only regr out,All,1,Kernel Ridge,90/10,-0.032186687911382794,0.15118323146960755
Rg norm w/0.406,expr buffer only regr out,Inliers,1,Kernel Ridge,90/10,0.36100536869154753,0.14105868629946097
Rg norm w/0.406,expr buffer only regr out,All,1,GPR,90/10,-0.2608103788150602,0.16708958666985804
Rg norm w/0.406,expr buffer only regr out,Inliers,1,GPR,90/10,-0.8107534265532108,0.23745476449839842
