Normalization,Regressing out,Points,Feature Selection,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg norm w/0.5,expr buffer only regr out,All,1,Kernel Ridge,80/20,0.07252761881931502,0.18914152069201137
Rg norm w/0.5,expr buffer only regr out,Inliers,1,Kernel Ridge,80/20,0.02009962021131828,0.11438354476914452
Rg norm w/0.5,expr buffer only regr out,All,1,GPR,80/20,-0.3626733479862978,0.22926209909046041
Rg norm w/0.5,expr buffer only regr out,Inliers,1,GPR,80/20,-0.545825330160828,0.1436656023323617
Rg norm w/0.5,expr buffer only regr out,All,1,Linear,85/15,-0.38921373153773065,0.21893636862630064
Rg norm w/0.5,expr buffer only regr out,Inliers,1,Linear,85/15,0.13719793063115637,0.1123402278115455
Rg norm w/0.5,expr buffer only regr out,All,1,Ridge,85/15,-0.07622819348147214,0.1927017058426443
Rg norm w/0.5,expr buffer only regr out,Inliers,1,Ridge,85/15,0.07103781822448141,0.11656783441769572
Rg norm w/0.5,expr buffer only regr out,All,1,Lasso,85/15,-0.12490728500742687,0.19701157427565133
Rg norm w/0.5,expr buffer only regr out,Inliers,1,Lasso,85/15,0.042669075654430344,0.11833432973612523
Rg norm w/0.5,expr buffer only regr out,All,1,Kernel Ridge,85/15,-0.0248672603359954,0.18804733654331804
Rg norm w/0.5,expr buffer only regr out,Inliers,1,Kernel Ridge,85/15,0.03649384209758344,0.11871537221755565
Rg norm w/0.5,expr buffer only regr out,All,1,GPR,85/15,-0.7442057086934708,0.24531958904950546
Rg norm w/0.5,expr buffer only regr out,Inliers,1,GPR,85/15,-0.7383494437328837,0.15945871231085534
Rg norm w/0.5,expr buffer only regr out,All,1,Linear,90/10,-0.35278779524481063,0.1985741768539453
Rg norm w/0.5,expr buffer only regr out,Inliers,1,Linear,90/10,0.05873591490040175,0.11639884882086658
Rg norm w/0.5,expr buffer only regr out,All,1,Ridge,90/10,-0.10728866971821538,0.17965460789982968
Rg norm w/0.5,expr buffer only regr out,Inliers,1,Ridge,90/10,0.06203434867969937,0.11619472394106593
Rg norm w/0.5,expr buffer only regr out,All,1,Lasso,90/10,-0.13047708091534793,0.18152598989201604
Rg norm w/0.5,expr buffer only regr out,Inliers,1,Lasso,90/10,0.023759268902332042,0.11854176872071
Rg norm w/0.5,expr buffer only regr out,All,1,Kernel Ridge,90/10,-0.30337309058273276,0.19491367406890586
Rg norm w/0.5,expr buffer only regr out,Inliers,1,Kernel Ridge,90/10,-0.17588703421512575,0.13009953430801796
Rg norm w/0.5,expr buffer only regr out,All,1,GPR,90/10,-0.7480157303713273,0.22572548820426264
Rg norm w/0.5,expr buffer only regr out,Inliers,1,GPR,90/10,-1.2540920466883385,0.1801269786571456
Rg norm w/0.406,expr buffer only regr out,All,1,Linear,80/20,-0.568958232585562,0.1898218443791659
Rg norm w/0.406,expr buffer only regr out,Inliers,1,Linear,80/20,0.027157886891485905,0.18723680371652673
Rg norm w/0.406,expr buffer only regr out,All,1,Ridge,80/20,-0.020497333190235167,0.15308986312104783
Rg norm w/0.406,expr buffer only regr out,Inliers,1,Ridge,80/20,0.029282491538624278,0.18703223731871912
Rg norm w/0.406,expr buffer only regr out,All,1,Lasso,80/20,-0.08766040713865886,0.15804732785884668
Rg norm w/0.406,expr buffer only regr out,Inliers,1,Lasso,80/20,-0.0444497779037718,0.19400540005908554
Rg norm w/0.406,expr buffer only regr out,All,1,Kernel Ridge,80/20,-0.0034753451228910492,0.15180771766181445
Rg norm w/0.406,expr buffer only regr out,Inliers,1,Kernel Ridge,80/20,0.04187322025791218,0.18581532402634532
Rg norm w/0.406,expr buffer only regr out,All,1,GPR,80/20,-0.7026715271151425,0.19774519276165256
Rg norm w/0.406,expr buffer only regr out,Inliers,1,GPR,80/20,-0.5160263438430925,0.23373481814660738
Rg norm w/0.406,expr buffer only regr out,All,1,Linear,85/15,-1.0259964597613696,0.20522150731251765
Rg norm w/0.406,expr buffer only regr out,Inliers,1,Linear,85/15,0.17082290640225728,0.18310807493367276
Rg norm w/0.406,expr buffer only regr out,All,1,Ridge,85/15,-0.0737831367697559,0.14940386124397728
Rg norm w/0.406,expr buffer only regr out,Inliers,1,Ridge,85/15,0.08265667016521361,0.19259712617203884
Rg norm w/0.406,expr buffer only regr out,All,1,Lasso,85/15,-0.2786455605700935,0.16303416352124075
Rg norm w/0.406,expr buffer only regr out,Inliers,1,Lasso,85/15,0.061638601941574556,0.19479101277259478
Rg norm w/0.406,expr buffer only regr out,All,1,Kernel Ridge,85/15,-0.20158428856813604,0.15804496060146161
Rg norm w/0.406,expr buffer only regr out,Inliers,1,Kernel Ridge,85/15,0.07640306157091348,0.193252486766351
Rg norm w/0.406,expr buffer only regr out,All,1,GPR,85/15,-1.1995065170502088,0.21382878024058619
Rg norm w/0.406,expr buffer only regr out,Inliers,1,GPR,85/15,-0.6572686393247886,0.2588691542993976
Rg norm w/0.406,expr buffer only regr out,All,1,Linear,90/10,-0.9105073236655106,0.19920604199550926
Rg norm w/0.406,expr buffer only regr out,Inliers,1,Linear,90/10,0.09357823058078141,0.18874051051607518
Rg norm w/0.406,expr buffer only regr out,All,1,Ridge,90/10,-0.3738498498243772,0.16892650175509044
Rg norm w/0.406,expr buffer only regr out,Inliers,1,Ridge,90/10,0.08475018640914656,0.1896573972613619
Rg norm w/0.406,expr buffer only regr out,All,1,Lasso,90/10,-0.527040971978707,0.1780957263351992
Rg norm w/0.406,expr buffer only regr out,Inliers,1,Lasso,90/10,0.02295720496394782,0.1959551829769012
Rg norm w/0.406,expr buffer only regr out,All,1,Kernel Ridge,90/10,-0.2584950334178351,0.16167910863454066
Rg norm w/0.406,expr buffer only regr out,Inliers,1,Kernel Ridge,90/10,-0.13670583930800162,0.21136058739469443
Rg norm w/0.406,expr buffer only regr out,All,1,GPR,90/10,-1.0861323120191164,0.2081608622350603
Rg norm w/0.406,expr buffer only regr out,Inliers,1,GPR,90/10,-1.163083888729549,0.2915658417125686
