Normalization,Regressing out,Points,Model,PCA Components,Regression Type,RMSE Score
Rg w/no norm,No regr out,All,ProtBERT,50,GPR,2.060731847298766
Rg w/no norm,No regr out,All,ProtBERT,100,GPR,2.0772313337516124
Rg w/no norm,expr buffer only regr out,All,ProtBERT,190,Kernel Ridge,2.1089191976426807
Rg w/no norm,expr buffer only regr out,All,ProtBERT,100,Kernel Ridge,2.1106561681219818
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,50,GPR,2.113811375944428
Rg w/no norm,expr buffer only regr out,All,ProtBERT,50,Kernel Ridge,2.1164059525121073
Rg w/no norm,expr pH only regr out,All,ProtBERT,190,Kernel Ridge,2.161443592704995
Rg w/no norm,expr pH only regr out,All,ProtBERT,50,Kernel Ridge,2.1765707168814283
Rg w/no norm,expr buffer only regr out,All,ProtBERT,20,Kernel Ridge,2.1809433688753015
Rg w/no norm,No regr out,All,ProtBERT,190,GPR,2.1839784680238883
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,20,GPR,2.194105162317236
Rg w/no norm,expr pH only regr out,All,ProtBERT,100,Kernel Ridge,2.2002876085506347
Rg w/no norm,expr pH only regr out,All,ProtBERT,20,Kernel Ridge,2.2203538467944584
Rg w/no norm,expr buffer only regr out,All,ProtBERT,100,Ridge,2.2234785733982467
Rg w/no norm,No regr out,All,ProtBERT,20,GPR,2.2253908840651553
Rg w/no norm,expr buffer only regr out,All,ProtBERT,10,Kernel Ridge,2.225982673928769
Rg w/no norm,pH regr out,All,ProtBERT,50,Linear,2.2436370464657887
Rg w/no norm,No regr out,All,ProtBERT,50,Linear,2.243650529515531
Rg w/no norm,expr pH only regr out,All,ProtBERT,100,Ridge,2.2466431044556514
Rg w/no norm,expr buffer only regr out,All,ProtBERT,190,Ridge,2.2497732949777087
Rg w/no norm,expr pH only regr out,All,ProtBERT,10,Kernel Ridge,2.2587052455527243
Rg w/no norm,expr buffer only regr out,All,ProtBERT,20,Ridge,2.285099470026512
Rg w/no norm,expr pH only regr out,All,ProtBERT,50,Ridge,2.2868926021586478
Rg w/no norm,expr buffer only regr out,All,ProtBERT,50,Ridge,2.2869234855453158
Rg w/no norm,expr pH only regr out,All,ProtBERT,190,Ridge,2.2879580708811367
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,50,Linear,2.291989700361835
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,190,Linear,2.313439886905441
Rg w/no norm,expr pH only regr out,All,ProtBERT,190,GPR,2.3205145328107455
Rg w/no norm,expr buffer only regr out,All,ProtBERT,20,Linear,2.32386812987362
Rg w/no norm,expr pH only regr out,All,ProtBERT,10,GPR,2.3273448897994937
Rg w/no norm,expr buffer only regr out,All,ProtBERT,190,GPR,2.3586829957416833
Rg w/no norm,expr pH only regr out,All,ProtBERT,20,Ridge,2.3603240031487127
Rg w/no norm,buffer regr out,All,ProtBERT,50,Linear,2.3675642033377726
Rg w/no norm,expr buffer only regr out,All,ProtBERT,20,Lasso,2.3828082794993315
Rg w/no norm,expr buffer only regr out,All,ProtBERT,10,Ridge,2.4041478189388594
Rg w/no norm,expr pH only regr out,All,ProtBERT,20,Linear,2.4049651968346812
Rg w/no norm,expr buffer only regr out,All,ProtBERT,10,Linear,2.418981231931314
Rg w/no norm,expr pH only regr out,All,ProtBERT,50,GPR,2.4246567382326663
Rg w/no norm,expr pH only regr out,All,ProtBERT,20,Lasso,2.4250374890550814
Rg w/no norm,expr buffer only regr out,All,ProtBERT,10,Lasso,2.439595531301225
Rg w/no norm,expr buffer only regr out,All,ProtBERT,100,Lasso,2.4428009295050725
Rg w/no norm,expr buffer only regr out,All,ProtBERT,190,Lasso,2.4428083989915286
Rg w/no norm,expr buffer only regr out,All,ProtBERT,50,Lasso,2.4442730620844135
Rg w/no norm,expr buffer only regr out,All,ProtBERT,10,GPR,2.4459094539275683
Rg w/no norm,expr pH only regr out,All,ProtBERT,100,GPR,2.45508275385474
Rg w/no norm,expr pH only regr out,All,ProtBERT,10,Linear,2.465936919611146
Rg w/no norm,expr pH only regr out,All,ProtBERT,10,Ridge,2.4676455844983947
Rg w/no norm,expr pH only regr out,All,ProtBERT,20,GPR,2.4893199215973127
Rg w/no norm,expr pH only regr out,All,ProtBERT,50,Lasso,2.509483817676663
Rg w/no norm,expr buffer only regr out,All,ProtBERT,20,GPR,2.5264379737168015
Rg w/no norm,expr buffer only regr out,All,ProtBERT,100,GPR,2.5265356276165027
Rg w/no norm,expr buffer only regr out,All,ProtBERT,50,GPR,2.543374018101666
Rg w/no norm,expr pH only regr out,All,ProtBERT,10,Lasso,2.5639010106087303
Rg w/no norm,expr pH only regr out,All,ProtBERT,100,Lasso,2.583919988821291
Rg w/no norm,expr pH only regr out,All,ProtBERT,190,Lasso,2.5954121968804293
Rg w/no norm,expr pH only regr out,All,ProtBERT,50,Linear,2.745170232392218
Rg w/no norm,expr buffer only regr out,All,ProtBERT,50,Linear,2.798085487001041
Rg w/no norm,pH regr out,Inliers,ProtBERT,100,Linear,3.292348015120767
Rg w/no norm,No regr out,Inliers,ProtBERT,100,Linear,3.2924577723359003
Rg w/no norm,buffer regr out,Inliers,ProtBERT,100,Linear,3.4869692546839612
Rg w/no norm,buffer regr out,All,ProtBERT,190,Linear,3.5985389662137224
Rg w/no norm,pH regr out,All,ProtBERT,190,Linear,3.631595417232999
Rg w/no norm,No regr out,All,ProtBERT,190,Linear,3.63162784034426
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,100,Linear,4.240290327584815
Rg w/no norm,expr buffer only regr out,All,ProtBERT,190,Linear,4.309072088725542
Rg w/no norm,expr pH only regr out,All,ProtBERT,190,Linear,4.336243078015614
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,100,Linear,4.516740129850951
Rg w/no norm,buffer regr out,All,ProtBERT,100,Linear,5.797181885476572
Rg w/no norm,pH regr out,All,ProtBERT,100,Linear,6.186003571422766
Rg w/no norm,No regr out,All,ProtBERT,100,Linear,6.186356471400463
Rg w/no norm,expr buffer only regr out,All,ProtBERT,100,Linear,6.6042453794488205
Rg w/no norm,expr pH only regr out,All,ProtBERT,100,Linear,7.022484766896091
