Normalization,Regressing out,Points,Model,PCA Components,Regression Type,Test Split,Test R2 Score,RMSE Score,Seed
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,100,Kernel Ridge,85/15,0.3102694277310469,0.0502812673904723,4
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,50,GPR,85/15,0.305799805006324,0.0504439217583825,4
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,50,Kernel Ridge,90/10,0.098518264558881,0.0504734658985956,2
Rg norm w/0.5,pH regr out,All,ProtBERT,10,GPR,85/15,0.4426989255620888,0.0508634205033488,3
Rg norm w/0.5,pH regr out,All,ProtBERT,10,Kernel Ridge,80/20,0.3550602495186323,0.0509853708431102,3
Rg norm w/0.5,No regr out,Inliers,ProtBERT,100,Kernel Ridge,85/15,0.2180053178394509,0.0510118977562999,2
Rg norm w/0.427,pH regr out,All,ProtBERT,50,Kernel Ridge,90/10,0.4631685310125099,0.0510608635596839,1
Rg norm w/0.5,pH regr out,All,ProtBERT,20,Lasso,90/10,-0.0760287700143549,0.051113899986333,1
Rg norm w/0.5,pH regr out,All,ProtBERT,10,Lasso,90/10,-0.0760287700143549,0.051113899986333,1
Rg norm w/0.418,No regr out,All,ProtBERT,20,Lasso,90/10,-0.0759036526148095,0.0511144688641789,1
Rg norm w/0.418,No regr out,All,ProtBERT,10,Lasso,90/10,-0.0759036526148095,0.0511144688641789,1
Rg norm w/0.5,No regr out,Inliers,ProtBERT,50,Kernel Ridge,85/15,0.2840712105062185,0.0512260297233153,4
Rg norm w/0.5,pH regr out,All,ProtBERT,20,Kernel Ridge,80/20,0.3483045023129669,0.0512517111919954,3
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,100,GPR,85/15,0.1996390734533387,0.0516073631327532,2
Rg norm w/0.5,pH regr out,All,ProtBERT,190,GPR,80/20,0.3376384313436713,0.051669418376189,3
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,190,Lasso,85/15,0.1970759330914391,0.0516899328689226,2
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,100,Lasso,85/15,0.1970695550101097,0.051690138169744,2
Rg norm w/0.5,No regr out,Inliers,ProtBERT,190,Lasso,85/15,0.1970400758054772,0.0516911882679718,2
Rg norm w/0.5,No regr out,Inliers,ProtBERT,100,Lasso,85/15,0.1970336993300032,0.0516913935129223,2
Rg norm w/0.427,pH regr out,All,ProtBERT,50,GPR,90/10,0.4495772000515672,0.0517031948601397,1
Rg norm w/0.5,No regr out,Inliers,ProtBERT,20,Kernel Ridge,85/15,0.1919567538871652,0.0518545515836988,2
Rg norm w/0.5,pH regr out,All,ProtBERT,20,GPR,80/20,0.3328052508539946,0.0518575888047738,3
Rg norm w/0.5,pH regr out,All,ProtBERT,50,GPR,80/20,0.3311667547439342,0.0519212256628567,3
Rg norm w/0.427,pH regr out,All,ProtBERT,100,Kernel Ridge,90/10,0.444250262635561,0.0519527816480634,1
Rg norm w/0.427,pH regr out,All,ProtBERT,100,GPR,90/10,0.4433447591842407,0.0519950887092525,1
Rg norm w/0.5,No regr out,Inliers,ProtBERT,190,Kernel Ridge,85/15,0.2622219005481454,0.052001834326036,4
Rg norm w/0.5,pH regr out,All,ProtBERT,50,Kernel Ridge,80/20,0.3289023646439402,0.0520090431925947,3
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,20,Kernel Ridge,85/15,0.2596283491085034,0.0520944393326159,4
Rg norm w/0.5,No regr out,Inliers,ProtBERT,10,Kernel Ridge,90/10,0.1888267804396449,0.0521433144176004,4
Rg norm w/0.427,pH regr out,All,ProtBERT,190,GPR,90/10,0.44010330866149,0.0521462548637763,1
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,190,Ridge,85/15,0.1826952996162835,0.0521507704168825,2
Rg norm w/0.5,No regr out,Inliers,ProtBERT,190,Ridge,85/15,0.1826966389693678,0.0521508298036927,2
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,50,Kernel Ridge,90/10,0.6983906925626475,0.0521975309300946,1
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,50,Lasso,85/15,0.1799408770989574,0.0522385739215,2
Rg norm w/0.5,No regr out,Inliers,ProtBERT,50,Lasso,85/15,0.1799093367632653,0.052239680778754,2
Rg norm w/0.5,pH regr out,All,ProtBERT,10,Kernel Ridge,85/15,0.4109600995041761,0.0522917263125532,3
Rg norm w/0.5,No regr out,Inliers,ProtBERT,20,Kernel Ridge,90/10,0.3821638719494293,0.0523321182548272,1
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,50,Ridge,90/10,0.4322229825062258,0.0524401774682927,1
Rg norm w/0.5,pH regr out,All,ProtBERT,100,Kernel Ridge,80/20,0.3155875624655573,0.0525224476015534,3
Rg norm w/0.5,pH regr out,All,ProtBERT,20,Kernel Ridge,85/15,0.4049671730104657,0.0525570626786801,3
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,50,GPR,85/15,0.1692265593630315,0.0525787227872384,2
Rg norm w/0.427,No regr out,All,ProtBERT,50,Kernel Ridge,90/10,0.4294214651032431,0.052645964489168,1
Rg norm w/0.427,No regr out,All,ProtBERT,100,Kernel Ridge,90/10,0.428662661037364,0.0526809594081248,1
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,100,Ridge,85/15,0.1652521428392795,0.0527043409178209,2
Rg norm w/0.5,No regr out,Inliers,ProtBERT,100,Ridge,85/15,0.1652542537527419,0.0527043774799328,2
