Normalization,Regressing out,Points,Model,PCA Components,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg norm w/0.427,No regr out,All,ProtBERT,100,Linear,90/10,-22.598698939511717,0.3729176241193736
Rg norm w/0.427,No regr out,All,ProtBERT,100,Ridge,90/10,-2.8667587095314415,0.15095323164701924
Rg norm w/0.427,No regr out,All,ProtBERT,100,Lasso,90/10,-0.6014048872481979,0.09714477652150612
Rg norm w/0.427,No regr out,All,ProtBERT,100,Kernel Ridge,90/10,-1.2107286277259277,0.11413966572583127
Rg norm w/0.427,No regr out,All,ProtBERT,100,GPR,90/10,-6.254740855820242,0.20676633538874828
Rg norm w/0.427,No regr out,Inliers,ProtBERT,100,Linear,80/20,-8.060893482462248,0.2623127000386721
Rg norm w/0.427,No regr out,Inliers,ProtBERT,100,Ridge,80/20,0.10691783476988515,0.08235301688843848
Rg norm w/0.427,No regr out,Inliers,ProtBERT,100,Lasso,80/20,0.008274692646294435,0.08678196971667909
Rg norm w/0.427,No regr out,Inliers,ProtBERT,100,Kernel Ridge,80/20,0.1091223742597267,0.08225131143454867
Rg norm w/0.427,No regr out,Inliers,ProtBERT,100,GPR,80/20,-0.14096317732276398,0.09308283875155747
Rg norm w/0.427,No regr out,Inliers,ProtBERT,100,Linear,85/15,-12.668045571655197,0.30628338523355864
Rg norm w/0.427,No regr out,Inliers,ProtBERT,100,Ridge,85/15,0.12845686955059332,0.07734187055677216
Rg norm w/0.427,No regr out,Inliers,ProtBERT,100,Lasso,85/15,0.1830213070895198,0.07488168260794509
Rg norm w/0.427,No regr out,Inliers,ProtBERT,100,Kernel Ridge,85/15,0.16338549647965073,0.07577621770155521
Rg norm w/0.427,No regr out,Inliers,ProtBERT,100,GPR,85/15,-0.10317513302304482,0.08701466676440542
Rg norm w/0.427,No regr out,Inliers,ProtBERT,100,Linear,90/10,-14.410021562957702,0.33151580915106377
Rg norm w/0.427,No regr out,Inliers,ProtBERT,100,Ridge,90/10,0.19878567319551577,0.07559219802215093
Rg norm w/0.427,No regr out,Inliers,ProtBERT,100,Lasso,90/10,0.29940154569948463,0.0706866187314175
Rg norm w/0.427,No regr out,Inliers,ProtBERT,100,Kernel Ridge,90/10,0.26522192695816416,0.07239035632053258
Rg norm w/0.427,No regr out,Inliers,ProtBERT,100,GPR,90/10,-0.2110325393101189,0.09293526178578486
Rg norm w/0.427,No regr out,All,ProtBERT,190,Linear,80/20,-0.38204432816157974,0.5409757268695219
Rg norm w/0.427,No regr out,All,ProtBERT,190,Ridge,80/20,-0.08048622122379645,0.4783286664443043
Rg norm w/0.427,No regr out,All,ProtBERT,190,Lasso,80/20,-0.003095979768635626,0.460880186060483
Rg norm w/0.427,No regr out,All,ProtBERT,190,Kernel Ridge,80/20,-0.04663420816438202,0.47077593564031506
Rg norm w/0.427,No regr out,All,ProtBERT,190,GPR,80/20,-0.04859121374483122,0.47121586052491843
Rg norm w/0.427,No regr out,All,ProtBERT,190,Linear,85/15,-40.203605209914315,0.5381885125226952
Rg norm w/0.427,No regr out,All,ProtBERT,190,Ridge,85/15,-3.462703368747899,0.17711927478151723
Rg norm w/0.427,No regr out,All,ProtBERT,190,Lasso,85/15,-0.3422896845278838,0.09713817532599009
Rg norm w/0.427,No regr out,All,ProtBERT,190,Kernel Ridge,85/15,-2.789648012955908,0.1632173235508987
Rg norm w/0.427,No regr out,All,ProtBERT,190,GPR,85/15,-4.800352736892647,0.20192682538527687
Rg norm w/0.427,No regr out,All,ProtBERT,190,Linear,90/10,-34.484980170899725,0.45728942912816356
Rg norm w/0.427,No regr out,All,ProtBERT,190,Ridge,90/10,-2.80758653192119,0.1497937763896321
Rg norm w/0.427,No regr out,All,ProtBERT,190,Lasso,90/10,-0.6014048872481979,0.09714477652150612
Rg norm w/0.427,No regr out,All,ProtBERT,190,Kernel Ridge,90/10,-1.1889991802037225,0.11357733607378313
Rg norm w/0.427,No regr out,All,ProtBERT,190,GPR,90/10,-5.239364922053669,0.19175163346214902
Rg norm w/0.427,No regr out,Inliers,ProtBERT,190,Linear,80/20,-0.7074388161182013,0.11386922907744451
Rg norm w/0.427,No regr out,Inliers,ProtBERT,190,Ridge,80/20,0.12904159940224091,0.08132658037635362
Rg norm w/0.427,No regr out,Inliers,ProtBERT,190,Lasso,80/20,0.008274693304329728,0.08678196968788805
Rg norm w/0.427,No regr out,Inliers,ProtBERT,190,Kernel Ridge,80/20,0.14704728756600427,0.08048154085720582
Rg norm w/0.427,No regr out,Inliers,ProtBERT,190,GPR,80/20,-0.04804297712374028,0.08921201553213841
Rg norm w/0.427,No regr out,Inliers,ProtBERT,190,Linear,85/15,-1.1248266455364941,0.12076246837271426
Rg norm w/0.427,No regr out,Inliers,ProtBERT,190,Ridge,85/15,0.1568367179959782,0.07607221683550158
Rg norm w/0.427,No regr out,Inliers,ProtBERT,190,Lasso,85/15,0.18093478786837847,0.07497724350823103
Rg norm w/0.427,No regr out,Inliers,ProtBERT,190,Kernel Ridge,85/15,0.21173569149635296,0.07355397720758551
Rg norm w/0.427,No regr out,Inliers,ProtBERT,190,GPR,85/15,0.022454564600518312,0.08191033564270724
Rg norm w/0.427,No regr out,Inliers,ProtBERT,190,Linear,90/10,-1.0359315025223523,0.12049921054416805
Rg norm w/0.427,No regr out,Inliers,ProtBERT,190,Ridge,90/10,0.2389864825890078,0.0736713801424419
Rg norm w/0.427,No regr out,Inliers,ProtBERT,190,Lasso,90/10,0.2992906916029314,0.07069221080150422
Rg norm w/0.427,No regr out,Inliers,ProtBERT,190,Kernel Ridge,90/10,0.33086873101172465,0.06908094709058936
Rg norm w/0.427,No regr out,Inliers,ProtBERT,190,GPR,90/10,0.08717278001661766,0.0806857632234393
Rg norm w/0.5,No regr out,All,ProtBERT,10,Linear,80/20,-0.059285439608377066,0.4939210078368968
Rg norm w/0.5,No regr out,All,ProtBERT,10,Ridge,80/20,-0.054181668030019114,0.492729684091527
Rg norm w/0.5,No regr out,All,ProtBERT,10,Lasso,80/20,-0.0028378026455446737,0.4805807216765852
Rg norm w/0.5,No regr out,All,ProtBERT,10,Kernel Ridge,80/20,-0.0069591035281018065,0.481567215709847
Rg norm w/0.5,No regr out,All,ProtBERT,10,GPR,80/20,-0.16330597197739638,0.5176044193786449
Rg norm w/0.5,No regr out,All,ProtBERT,10,Linear,85/15,-2.617091724410257,0.16785135130955092
Rg norm w/0.5,No regr out,All,ProtBERT,10,Ridge,85/15,-2.2719128459577145,0.15964155314403133
Rg norm w/0.5,No regr out,All,ProtBERT,10,Lasso,85/15,-0.34952134552893055,0.10252622335807769
Rg norm w/0.5,No regr out,All,ProtBERT,10,Kernel Ridge,85/15,-0.04576182712078669,0.09025296398659494
Rg norm w/0.5,No regr out,All,ProtBERT,10,GPR,85/15,-5.004093924644207,0.2162563256197357
Rg norm w/0.5,No regr out,All,ProtBERT,10,Linear,90/10,-2.431442309464677,0.14993686945207632
Rg norm w/0.5,No regr out,All,ProtBERT,10,Ridge,90/10,-2.2203153308925776,0.14525105243729255
Rg norm w/0.5,No regr out,All,ProtBERT,10,Lasso,90/10,-0.6044292455680977,0.10252514044581698
Rg norm w/0.5,No regr out,All,ProtBERT,10,Kernel Ridge,90/10,-0.08409408143460229,0.0842759340753567
Rg norm w/0.5,No regr out,All,ProtBERT,10,GPR,90/10,-5.3521388529705405,0.20399995868334042
Rg norm w/0.5,No regr out,Inliers,ProtBERT,10,Linear,80/20,-0.06894499827314648,0.06569967418041957
Rg norm w/0.5,No regr out,Inliers,ProtBERT,10,Ridge,80/20,-0.051071775567221867,0.06514809531760214
Rg norm w/0.5,No regr out,Inliers,ProtBERT,10,Lasso,80/20,-0.0306527775081471,0.06451218106777983
Rg norm w/0.5,No regr out,Inliers,ProtBERT,10,Kernel Ridge,80/20,0.023830518180823268,0.06278387968325572
Rg norm w/0.5,No regr out,Inliers,ProtBERT,10,GPR,80/20,-1.1921194504815826,0.0940844052361341
Rg norm w/0.5,No regr out,Inliers,ProtBERT,10,Linear,85/15,-0.1440464656182885,0.06475564231919208
Rg norm w/0.5,No regr out,Inliers,ProtBERT,10,Ridge,85/15,-0.10124331331928937,0.06353271661854373
Rg norm w/0.5,No regr out,Inliers,ProtBERT,10,Lasso,85/15,-0.07098995961161059,0.06265395392623957
Rg norm w/0.5,No regr out,Inliers,ProtBERT,10,Kernel Ridge,85/15,0.0144179212080644,0.06010383487103965
Rg norm w/0.5,No regr out,Inliers,ProtBERT,10,GPR,85/15,-1.450018872624041,0.09476337038039984
Rg norm w/0.5,No regr out,Inliers,ProtBERT,10,Linear,90/10,0.10108005158839406,0.05489115131851912
Rg norm w/0.5,No regr out,Inliers,ProtBERT,10,Ridge,90/10,0.1073422390875386,0.054699621790670554
Rg norm w/0.5,No regr out,Inliers,ProtBERT,10,Lasso,90/10,0.12573890450781322,0.05413303880923192
Rg norm w/0.5,No regr out,Inliers,ProtBERT,10,Kernel Ridge,90/10,0.18882678043964496,0.05214331441760048
Rg norm w/0.5,No regr out,Inliers,ProtBERT,10,GPR,90/10,-1.0852826290364899,0.08360346812233653
Rg norm w/0.5,No regr out,All,ProtBERT,20,Linear,80/20,-0.11339297989298802,0.5063784747165064
Rg norm w/0.5,No regr out,All,ProtBERT,20,Ridge,80/20,-0.06562615821549111,0.4953970695969294
Rg norm w/0.5,No regr out,All,ProtBERT,20,Lasso,80/20,-0.0028378026455446737,0.4805807216765852
Rg norm w/0.5,No regr out,All,ProtBERT,20,Kernel Ridge,80/20,-0.052530065111165314,0.4923435491373049
Rg norm w/0.5,No regr out,All,ProtBERT,20,GPR,80/20,-0.1669357087659702,0.5184113027788428
Rg norm w/0.5,No regr out,All,ProtBERT,20,Linear,85/15,-3.215652573621268,0.18120805001346238
Rg norm w/0.5,No regr out,All,ProtBERT,20,Ridge,85/15,-2.303743607892591,0.16041620904235096
Rg norm w/0.5,No regr out,All,ProtBERT,20,Lasso,85/15,-0.34952134552893055,0.10252622335807769
Rg norm w/0.5,No regr out,All,ProtBERT,20,Kernel Ridge,85/15,-3.467141286323523,0.18653482549518519
Rg norm w/0.5,No regr out,All,ProtBERT,20,GPR,85/15,-5.558427522682904,0.2260189966691979
Rg norm w/0.5,No regr out,All,ProtBERT,20,Linear,90/10,-2.5818629916475513,0.15318793891358098
Rg norm w/0.5,No regr out,All,ProtBERT,20,Ridge,90/10,-1.9809072379784607,0.13974758734754925
Rg norm w/0.5,No regr out,All,ProtBERT,20,Lasso,90/10,-0.6044292455680977,0.10252514044581698
Rg norm w/0.5,No regr out,All,ProtBERT,20,Kernel Ridge,90/10,-0.9920848330025378,0.11424152780538681
Rg norm w/0.5,No regr out,All,ProtBERT,20,GPR,90/10,-5.888516195043812,0.2124383550420375
Rg norm w/0.5,No regr out,Inliers,ProtBERT,20,Linear,80/20,0.07307454168984107,0.0611797842662179
Rg norm w/0.5,No regr out,Inliers,ProtBERT,20,Ridge,80/20,0.08837644079444484,0.0606726977923574
Rg norm w/0.5,No regr out,Inliers,ProtBERT,20,Lasso,80/20,0.12035387062342795,0.05959907701670828
Rg norm w/0.5,No regr out,Inliers,ProtBERT,20,Kernel Ridge,80/20,0.14618539643419048,0.05871746875821269
Rg norm w/0.5,No regr out,Inliers,ProtBERT,20,GPR,80/20,-0.029505491681652396,0.0644762647429646
Rg norm w/0.5,No regr out,Inliers,ProtBERT,20,Linear,85/15,0.044835336215269916,0.059169092363816914
Rg norm w/0.5,No regr out,Inliers,ProtBERT,20,Ridge,85/15,0.06873684438463157,0.058424095043521515
Rg norm w/0.5,No regr out,Inliers,ProtBERT,20,Lasso,85/15,0.10636504559260773,0.05723159606168401
Rg norm w/0.5,No regr out,Inliers,ProtBERT,20,Kernel Ridge,85/15,0.14719182544112963,0.05590896608332918
Rg norm w/0.5,No regr out,Inliers,ProtBERT,20,GPR,85/15,-0.05634232908123904,0.062224028559392124
Rg norm w/0.5,No regr out,Inliers,ProtBERT,20,Linear,90/10,0.12322690392131008,0.05421075282803143
Rg norm w/0.5,No regr out,Inliers,ProtBERT,20,Ridge,90/10,0.1511540540450812,0.05334040026924483
Rg norm w/0.5,No regr out,Inliers,ProtBERT,20,Lasso,90/10,0.15193550595268257,0.0533158418935198
Rg norm w/0.5,No regr out,Inliers,ProtBERT,20,Kernel Ridge,90/10,0.29519924306271217,0.04860433570549849
Rg norm w/0.5,No regr out,Inliers,ProtBERT,20,GPR,90/10,-0.46494693729167746,0.07007333348803672
Rg norm w/0.5,No regr out,All,ProtBERT,50,Linear,80/20,-0.22735678276314752,0.5316629668386904
Rg norm w/0.5,No regr out,All,ProtBERT,50,Ridge,80/20,-0.09079195114178695,0.50121257584361
Rg norm w/0.5,No regr out,All,ProtBERT,50,Lasso,80/20,-0.0028378026455446737,0.4805807216765852
Rg norm w/0.5,No regr out,All,ProtBERT,50,Kernel Ridge,80/20,-0.07503420009246087,0.49757910808273476
Rg norm w/0.5,No regr out,All,ProtBERT,50,GPR,80/20,-0.09179678167738992,0.5014433796040653
Rg norm w/0.5,No regr out,All,ProtBERT,50,Linear,85/15,-10.728285681919393,0.302247243659359
Rg norm w/0.5,No regr out,All,ProtBERT,50,Ridge,85/15,-3.232698294972206,0.18157403200633057
Rg norm w/0.5,No regr out,All,ProtBERT,50,Lasso,85/15,-0.34952134552893055,0.10252622335807769
Rg norm w/0.5,No regr out,All,ProtBERT,50,Kernel Ridge,85/15,-0.0672888818787094,0.09117716272961839
Rg norm w/0.5,No regr out,All,ProtBERT,50,GPR,85/15,-5.628471639424257,0.22722273457116263
Rg norm w/0.5,No regr out,All,ProtBERT,50,Linear,90/10,-5.301313263349434,0.20318218359121498
Rg norm w/0.5,No regr out,All,ProtBERT,50,Ridge,90/10,-2.5279899949825224,0.15203156301769583
Rg norm w/0.5,No regr out,All,ProtBERT,50,Lasso,90/10,-0.6044292455680977,0.10252514044581698
Rg norm w/0.5,No regr out,All,ProtBERT,50,Kernel Ridge,90/10,-1.1865525672047208,0.11968784552258264
Rg norm w/0.5,No regr out,All,ProtBERT,50,GPR,90/10,-5.968357750018935,0.21366594477057807
Rg norm w/0.5,No regr out,Inliers,ProtBERT,50,Linear,80/20,0.13559131259169077,0.05908062725253579
Rg norm w/0.5,No regr out,Inliers,ProtBERT,50,Ridge,80/20,0.20407766370465164,0.05669188302826559
Rg norm w/0.5,No regr out,Inliers,ProtBERT,50,Lasso,80/20,0.23234859986816725,0.05567594014031443
Rg norm w/0.5,No regr out,Inliers,ProtBERT,50,Kernel Ridge,80/20,0.25003132809405526,0.05503096102870458
Rg norm w/0.5,No regr out,Inliers,ProtBERT,50,GPR,80/20,0.058418932647798294,0.06166154393508302
Rg norm w/0.5,No regr out,Inliers,ProtBERT,50,Linear,85/15,0.11868058937752768,0.05683586203310077
Rg norm w/0.5,No regr out,Inliers,ProtBERT,50,Ridge,85/15,0.224207940338496,0.05332470343350439
Rg norm w/0.5,No regr out,Inliers,ProtBERT,50,Lasso,85/15,0.2140225142873201,0.053673613757421135
Rg norm w/0.5,No regr out,Inliers,ProtBERT,50,Kernel Ridge,85/15,0.28407121050621853,0.05122602972331532
Rg norm w/0.5,No regr out,Inliers,ProtBERT,50,GPR,85/15,0.08387311250186502,0.05794735246291351
Rg norm w/0.5,No regr out,Inliers,ProtBERT,50,Linear,90/10,0.31756001231955344,0.04782710175777409
Rg norm w/0.5,No regr out,Inliers,ProtBERT,50,Ridge,90/10,0.31741601695882393,0.04783214726920998
Rg norm w/0.5,No regr out,Inliers,ProtBERT,50,Lasso,90/10,0.33859765828587496,0.047084145709564415
Rg norm w/0.5,No regr out,Inliers,ProtBERT,50,Kernel Ridge,90/10,0.4144947734882998,0.04430035628036003
Rg norm w/0.5,No regr out,Inliers,ProtBERT,50,GPR,90/10,-0.0027078808935505627,0.05797343652929308
Rg norm w/0.5,No regr out,All,ProtBERT,100,Linear,80/20,-4.115759846406233,1.0854406234451508
Rg norm w/0.5,No regr out,All,ProtBERT,100,Ridge,80/20,-0.08384686445383238,0.4996144143740397
Rg norm w/0.5,No regr out,All,ProtBERT,100,Lasso,80/20,-0.0028378026455446737,0.4805807216765852
Rg norm w/0.5,No regr out,All,ProtBERT,100,Kernel Ridge,80/20,-0.05273702593419527,0.49239195194356394
Rg norm w/0.5,No regr out,All,ProtBERT,100,GPR,80/20,-0.06511764912773099,0.4952788555450109
Rg norm w/0.5,No regr out,All,ProtBERT,100,Linear,85/15,-149.45534458333023,1.0825523092649016
Rg norm w/0.5,No regr out,All,ProtBERT,100,Ridge,85/15,-3.542864543644148,0.18810917324956528
Rg norm w/0.5,No regr out,All,ProtBERT,100,Lasso,85/15,-0.34952134552893055,0.10252622335807769
Rg norm w/0.5,No regr out,All,ProtBERT,100,Kernel Ridge,85/15,-1.20718263193256,0.13111857358461435
Rg norm w/0.5,No regr out,All,ProtBERT,100,GPR,85/15,-5.874224507710566,0.23139658052049858
Rg norm w/0.5,No regr out,All,ProtBERT,100,Linear,90/10,-22.14332813169908,0.3893883864459298
Rg norm w/0.5,No regr out,All,ProtBERT,100,Ridge,90/10,-2.836424878154862,0.15853802270072512
Rg norm w/0.5,No regr out,All,ProtBERT,100,Lasso,90/10,-0.6044292455680977,0.10252514044581698
Rg norm w/0.5,No regr out,All,ProtBERT,100,Kernel Ridge,90/10,-1.2082089900417472,0.1202791014019814
Rg norm w/0.5,No regr out,All,ProtBERT,100,GPR,90/10,-6.187314150662628,0.216996836228352
Rg norm w/0.5,No regr out,Inliers,ProtBERT,100,Linear,80/20,-7.148585780016573,0.1813955617687011
Rg norm w/0.5,No regr out,Inliers,ProtBERT,100,Ridge,80/20,0.16311787935909305,0.0581323233865533
Rg norm w/0.5,No regr out,Inliers,ProtBERT,100,Lasso,80/20,0.23827011188858904,0.05546078779672643
Rg norm w/0.5,No regr out,Inliers,ProtBERT,100,Kernel Ridge,80/20,0.17861145881662233,0.0575916943935196
Rg norm w/0.5,No regr out,Inliers,ProtBERT,100,GPR,80/20,0.02363582375130402,0.06279014041073777
Rg norm w/0.5,No regr out,Inliers,ProtBERT,100,Linear,85/15,-11.204780384167032,0.21150506311162035
Rg norm w/0.5,No regr out,Inliers,ProtBERT,100,Ridge,85/15,0.18136084384731943,0.05477747892076184
Rg norm w/0.5,No regr out,Inliers,ProtBERT,100,Lasso,85/15,0.23153144867714603,0.053072412937783975
Rg norm w/0.5,No regr out,Inliers,ProtBERT,100,Kernel Ridge,85/15,0.21988600427226157,0.05347303304436045
Rg norm w/0.5,No regr out,Inliers,ProtBERT,100,GPR,85/15,0.032327580686272284,0.05955523808109293
Rg norm w/0.5,No regr out,Inliers,ProtBERT,100,Linear,90/10,-14.8627697533717,0.23058515344568872
Rg norm w/0.5,No regr out,Inliers,ProtBERT,100,Ridge,90/10,0.24926686106889762,0.05016312968910249
Rg norm w/0.5,No regr out,Inliers,ProtBERT,100,Lasso,90/10,0.35535605737144416,0.04648381713398344
Rg norm w/0.5,No regr out,Inliers,ProtBERT,100,Kernel Ridge,90/10,0.3117565437719916,0.04803003203927773
Rg norm w/0.5,No regr out,Inliers,ProtBERT,100,GPR,90/10,-0.15836499705530027,0.062310974560490694
Rg norm w/0.5,No regr out,All,ProtBERT,190,Linear,80/20,-0.38898166632156905,0.5655867850725192
Rg norm w/0.5,No regr out,All,ProtBERT,190,Ridge,80/20,-0.08252810597687743,0.4993103717522487
Rg norm w/0.5,No regr out,All,ProtBERT,190,Lasso,80/20,-0.0028378026455446737,0.4805807216765852
Rg norm w/0.5,No regr out,All,ProtBERT,190,Kernel Ridge,80/20,-0.048596172891279155,0.4914226065143821
Rg norm w/0.5,No regr out,All,ProtBERT,190,GPR,80/20,-0.05074322869296344,0.4919254560567948
Rg norm w/0.5,No regr out,All,ProtBERT,190,Linear,85/15,-39.65498182002147,0.5627324591284744
Rg norm w/0.5,No regr out,All,ProtBERT,190,Ridge,85/15,-3.4462844132217887,0.18609885484345354
Rg norm w/0.5,No regr out,All,ProtBERT,190,Lasso,85/15,-0.34952134552893055,0.10252622335807769
Rg norm w/0.5,No regr out,All,ProtBERT,190,Kernel Ridge,85/15,-2.7725858457362382,0.1714212455769214
Rg norm w/0.5,No regr out,All,ProtBERT,190,GPR,85/15,-4.750125978619641,0.21163318150346003
Rg norm w/0.5,No regr out,All,ProtBERT,190,Linear,90/10,-33.87675866861918,0.47801128113718067
Rg norm w/0.5,No regr out,All,ProtBERT,190,Ridge,90/10,-2.7780439772451433,0.15732711994733523
Rg norm w/0.5,No regr out,All,ProtBERT,190,Lasso,90/10,-0.6044292455680977,0.10252514044581698
Rg norm w/0.5,No regr out,All,ProtBERT,190,Kernel Ridge,90/10,-1.1867557081894544,0.1196934051744477
Rg norm w/0.5,No regr out,All,ProtBERT,190,GPR,90/10,-5.1954510182725,0.20146822116508106
Rg norm w/0.5,No regr out,Inliers,ProtBERT,190,Linear,80/20,-0.5215675280120542,0.07838467314525882
Rg norm w/0.5,No regr out,Inliers,ProtBERT,190,Ridge,80/20,0.18256917012560725,0.05745277930425108
Rg norm w/0.5,No regr out,Inliers,ProtBERT,190,Lasso,80/20,0.23822472513437276,0.05546244005410068
Rg norm w/0.5,No regr out,Inliers,ProtBERT,190,Kernel Ridge,80/20,0.21192680757301674,0.05641165137758436
Rg norm w/0.5,No regr out,Inliers,ProtBERT,190,GPR,80/20,0.08309529326108911,0.06084818620757752
Rg norm w/0.5,No regr out,Inliers,ProtBERT,190,Linear,85/15,-0.9174581229383216,0.08383371803008019
Rg norm w/0.5,No regr out,Inliers,ProtBERT,190,Ridge,85/15,0.2061121763904491,0.05394303209404308
Rg norm w/0.5,No regr out,Inliers,ProtBERT,190,Lasso,85/15,0.23153873484632714,0.0530721613364039
Rg norm w/0.5,No regr out,Inliers,ProtBERT,190,Kernel Ridge,85/15,0.2622219005481454,0.052001834326036
Rg norm w/0.5,No regr out,Inliers,ProtBERT,190,GPR,85/15,0.10279708631748341,0.05734573471796369
Rg norm w/0.5,No regr out,Inliers,ProtBERT,190,Linear,90/10,-0.9957553139364326,0.08178910918939676
Rg norm w/0.5,No regr out,Inliers,ProtBERT,190,Ridge,90/10,0.28931524115519025,0.048806799728043096
Rg norm w/0.5,No regr out,Inliers,ProtBERT,190,Lasso,90/10,0.35536289005905186,0.04648357078850348
Rg norm w/0.5,No regr out,Inliers,ProtBERT,190,Kernel Ridge,90/10,0.3766995495237133,0.04570782451193676
Rg norm w/0.5,No regr out,Inliers,ProtBERT,190,GPR,90/10,0.11887100466640554,0.054345248296397
Rg norm w/0.418,No regr out,All,ProtBERT,10,Linear,80/20,-0.04154155257135761,0.3343884489141217
Rg norm w/0.418,No regr out,All,ProtBERT,10,Ridge,80/20,-0.03782219808921905,0.33379086282438386
Rg norm w/0.418,No regr out,All,ProtBERT,10,Lasso,80/20,-0.0056229315842606375,0.32857199933393416
Rg norm w/0.418,No regr out,All,ProtBERT,10,Kernel Ridge,80/20,-0.010851022128257393,0.3294249916627865
Rg norm w/0.418,No regr out,All,ProtBERT,10,GPR,80/20,-0.13446071350420374,0.34898575225006984
Rg norm w/0.418,No regr out,All,ProtBERT,10,Linear,85/15,-2.319561735636976,0.10731165487574586
Rg norm w/0.418,No regr out,All,ProtBERT,10,Ridge,85/15,-1.9343856256949175,0.10089394665893298
