Normalization,Regressing out,Points,ESM Mode,Layer,Principal Components,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,5,10,Kernel Ridge,85/15,0.1680637700356209,0.13150690321478903
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,5,10,GPR,85/15,-0.8876585200872564,0.1980912298587822
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,5,10,Linear,90/10,0.11749620602447863,0.1353899549582702
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,5,10,Ridge,90/10,0.11340063420170476,0.1357037538559368
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,5,10,Lasso,90/10,0.019125516171266566,0.14273644359560936
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,5,10,Kernel Ridge,90/10,0.14855700727090493,0.13298600540679129
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,5,10,GPR,90/10,-1.4144732709707606,0.22394396031379749
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,104,Linear,80/20,0.08238705899813314,0.18184434606210695
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,104,Ridge,80/20,0.16953259622307093,0.17299411645872648
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,104,Lasso,80/20,0.0792321940489995,0.18215667932708882
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,104,Kernel Ridge,80/20,0.1318306446609866,0.176877366543469
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,104,GPR,80/20,-0.04794786955854535,0.19433001183028012
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,110,Linear,85/15,0.2022454698354028,0.17960502711597465
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,110,Ridge,85/15,0.26747138679609106,0.1721060532479369
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,110,Lasso,85/15,0.16556476349330418,0.1836877381115977
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,110,Kernel Ridge,85/15,0.22397781346688672,0.17714174468571528
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,110,GPR,85/15,0.02342151803973669,0.19871809911799723
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,116,Linear,90/10,0.1927609456089635,0.17811522515994524
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,116,Ridge,90/10,0.17798165249472453,0.17973833623917723
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,116,Lasso,90/10,0.14690868318164796,0.18310395391732964
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,116,Kernel Ridge,90/10,0.033629378029923385,0.1948820417931336
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,116,GPR,90/10,0.027909379731342443,0.1954579493472253
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,106,Linear,80/20,-5.073888107788953,0.37348562520482376
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,106,Ridge,80/20,0.03127287628863984,0.14915617154432367
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,106,Lasso,80/20,-0.030086200702869714,0.15380741824859137
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,106,Kernel Ridge,80/20,-0.09821327377475297,0.15881219267595637
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,106,GPR,80/20,-0.19517870979693752,0.165674978085067
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,112,Linear,85/15,-5.882538719854805,0.37824906546628456
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,112,Ridge,85/15,0.12190007883819232,0.13510626904108847
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,112,Lasso,85/15,0.17129816893199024,0.13125101821581914
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,112,Kernel Ridge,85/15,0.03896910394819575,0.14134231721475882
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,112,GPR,85/15,-0.32217966233882067,0.1657863493219333
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,120,Linear,90/10,-7.061527272287684,0.40920112305148165
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,120,Ridge,90/10,0.04534044162390105,0.14081613363566473
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,120,Lasso,90/10,-0.010531153907236579,0.14487818836943192
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,120,Kernel Ridge,90/10,-0.15932506186395834,0.15517821981180316
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,120,GPR,90/10,-0.4799331955803168,0.1753271644445476
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,100,Linear,80/20,-2.2519548807716268,0.27328308607735213
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,100,Ridge,80/20,0.033044484009371655,0.14901972076134576
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,100,Lasso,80/20,-0.030086200702869714,0.15380741824859137
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,100,Kernel Ridge,80/20,-0.09274681800978812,0.15841644858183385
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,100,GPR,80/20,-0.19401729789373645,0.1655944613983504
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,100,Linear,85/15,-1.723367493478412,0.237934082701959
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,100,Ridge,85/15,0.12624249577794555,0.13477178838319223
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,100,Lasso,85/15,0.17129816893199024,0.13125101821581914
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,100,Kernel Ridge,85/15,0.05762202990367249,0.13996391910109374
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,100,GPR,85/15,-0.318291996360448,0.16554243525883333
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,100,Linear,90/10,-0.9868690667377575,0.20314810586824367
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,100,Ridge,90/10,0.06243668970426641,0.13954955471846456
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,100,Lasso,90/10,-0.010531153907236579,0.14487818836943192
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,100,Kernel Ridge,90/10,-0.1408943339294979,0.15393978115841495
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,100,GPR,90/10,-0.4744325120233919,0.1750010290919009
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,100,Linear,80/20,0.0956417355888467,0.18052622198223947
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,100,Ridge,80/20,0.17218407904124988,0.1727177313571202
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,100,Lasso,80/20,0.0792321940489995,0.18215667932708882
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,100,Kernel Ridge,80/20,0.13346611750365167,0.17671068564591316
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,100,GPR,80/20,-0.039999342849838415,0.19359162709981179
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,100,Linear,85/15,0.27489605187138044,0.1712316271794528
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,100,Ridge,85/15,0.26576344643214656,0.1723065749272877
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,100,Lasso,85/15,0.16556476349330418,0.1836877381115977
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,100,Kernel Ridge,85/15,0.22276875637274185,0.1772796860550192
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,100,GPR,85/15,0.030643551883276055,0.19798195141539746
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,100,Linear,90/10,0.11702814170548936,0.18628307265208924
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,100,Ridge,90/10,0.1757156717654944,0.17998589963818368
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,100,Lasso,90/10,0.14690868318164796,0.18310395391732964
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,100,Kernel Ridge,90/10,0.02914924935209351,0.19533325948152372
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,100,GPR,90/10,0.009669104561637276,0.1972832099983325
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,50,Linear,80/20,-0.4963429644524371,0.18537709437118627
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,50,Ridge,80/20,-0.021443520821796014,0.15316081782609098
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,50,Lasso,80/20,-0.030086200702869714,0.15380741824859137
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,50,Kernel Ridge,80/20,-0.16752535617639275,0.1637471154784778
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,50,GPR,80/20,-0.4109292699043714,0.18000854403261607
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,50,Linear,85/15,-0.8203592834693814,0.19452798512725844
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,50,Ridge,85/15,0.07819655973441209,0.13842760159165446
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,50,Lasso,85/15,0.17129816893199024,0.13125101821581914
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,50,Kernel Ridge,85/15,-0.019212095918621053,0.14555791184361447
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,50,GPR,85/15,-0.7959314311313959,0.19321836714629817
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,50,Linear,90/10,-1.1125454364089133,0.20947450962914715
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,50,Ridge,90/10,-0.062033469780177874,0.14852421136054303
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,50,Lasso,90/10,-0.010531153907236579,0.14487818836943192
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,50,Kernel Ridge,90/10,-0.21279680785932564,0.15871653577540504
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,50,GPR,90/10,-1.3498678718695096,0.2209275492399608
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,50,Linear,80/20,0.058623782625071064,0.18418389320796133
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,50,Ridge,80/20,0.124210344589884,0.1776519353674668
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,50,Lasso,80/20,0.0792321940489995,0.18215667932708882
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,50,Kernel Ridge,80/20,0.1085013298587818,0.17923812304516637
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,50,GPR,80/20,-0.1581692859817765,0.2042942104951075
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,50,Linear,85/15,0.19189201408007828,0.1807667492367752
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,50,Ridge,85/15,0.21044896696910065,0.1786791804595886
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,50,Lasso,85/15,0.19036635768069998,0.1809373068279516
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,50,Kernel Ridge,85/15,0.19286477405684044,0.18065791748942522
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,50,GPR,85/15,0.10632700458214461,0.19009608214732804
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,50,Linear,90/10,0.12557004863025922,0.18537982769258635
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,50,Ridge,90/10,0.13583516978013854,0.1842885086085772
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,50,Lasso,90/10,0.12579828459369702,0.1853556330131056
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,50,Kernel Ridge,90/10,0.125394338281289,0.18539845212213302
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,50,GPR,90/10,-0.08108866664399272,0.20612497643401237
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,20,Linear,80/20,-0.11385071841129979,0.1599388585880322
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,20,Ridge,80/20,0.025305776491983067,0.14961484734574665
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,20,Lasso,80/20,-0.031148942975608218,0.15388673952624285
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,20,Kernel Ridge,80/20,-0.200716861228166,0.16605838211566873
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,20,GPR,80/20,-0.3331558872919751,0.17497699955212848
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,20,Linear,85/15,0.031940617705274676,0.14185822820282243
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,20,Ridge,85/15,0.15442940840869612,0.13258013810218353
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,20,Lasso,85/15,0.19491953139723606,0.12936690179985688
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,20,Kernel Ridge,85/15,0.05044522126051709,0.1404958654527934
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,20,GPR,85/15,-0.6910181649732337,0.18748980977398788
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,20,Linear,90/10,-0.09884456996630586,0.1510762813506833
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,20,Ridge,90/10,0.036734370357758506,0.1414494246926046
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,20,Lasso,90/10,0.02388634069319151,0.14238962565614288
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,20,Kernel Ridge,90/10,-0.06893469284639231,0.14900599418050606
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,20,GPR,90/10,-1.235125928064388,0.2154661995102765
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,20,Linear,80/20,0.020352310409179508,0.1878905755880017
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,20,Ridge,80/20,0.028223126098973372,0.187134265693946
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,20,Lasso,80/20,0.06866627785802482,0.1831988325429936
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,20,Kernel Ridge,80/20,-0.010684730662799513,0.1908437272024123
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,20,GPR,80/20,-0.02459564870514508,0.19215261146143198
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,20,Linear,85/15,0.10944213182206608,0.1897644785118952
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,20,Ridge,85/15,0.10944224426953164,0.18976446653146356
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,20,Lasso,85/15,0.10976571128537305,0.1897300004229279
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,20,Kernel Ridge,85/15,0.1275405363848151,0.18782633213732222
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,20,GPR,85/15,0.0812927951298883,0.19274024644167503
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,20,Linear,90/10,-0.028227582640999227,0.20102246152924266
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,20,Ridge,90/10,-0.005197545316516061,0.19875848209976513
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,20,Lasso,90/10,-0.015587917759296355,0.1997830893147407
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,20,Kernel Ridge,90/10,0.04052646167400764,0.19418535017982175
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,20,GPR,90/10,-0.155411292012555,0.2130925495542806
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,10,Linear,80/20,-0.15300165463382265,0.20383793115888518
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,10,Ridge,80/20,-0.14589997082741024,0.2032092119980676
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,10,Lasso,80/20,-0.1281394451632729,0.20162827278108256
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,10,Kernel Ridge,80/20,-0.24858263960524174,0.2121185665781283
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,10,GPR,80/20,-0.07013944021104157,0.19637681985675848
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,10,Linear,85/15,-0.10660624135000818,0.21153410944848616
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,10,Ridge,85/15,-0.081473150980101,0.20911814594926437
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,10,Lasso,85/15,-0.10649435363089865,0.21152341518957596
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,10,Kernel Ridge,85/15,-0.11900014672501635,0.21271539401778866
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,10,GPR,85/15,-0.10714348928843531,0.21158545222504718
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,10,Linear,90/10,-0.1560535349576475,0.21315176577217276
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,10,Ridge,90/10,-0.07806620203570791,0.20583663676373196
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,10,Lasso,90/10,-0.07141008265628046,0.20520022198228277
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,10,Kernel Ridge,90/10,-0.03122079205595929,0.201314840899464
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,6,10,GPR,90/10,-0.3308384981170587,0.22869814367819954
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,10,Linear,80/20,-0.21723267195931562,0.16719654472429868
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,10,Ridge,80/20,-0.09817557109358788,0.15880946656755834
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,10,Lasso,80/20,-0.08449023253941679,0.157816831628486
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,10,Kernel Ridge,80/20,-0.3667850913112156,0.17717017499869697
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,10,GPR,80/20,-0.36665237596125944,0.17716157314433847
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,10,Linear,85/15,-0.03314936757373532,0.14654975243293875
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,10,Ridge,85/15,0.04351272401737194,0.14100779797281052
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,10,Lasso,85/15,0.0846197154771896,0.137944474539985
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,10,Kernel Ridge,85/15,0.07889301442092111,0.13837529826724282
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,10,GPR,85/15,-0.6866525336835021,0.18724763604716443
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,10,Linear,90/10,-0.09119248147783354,0.15054933297459347
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,10,Ridge,90/10,-0.015618257677014302,0.145242395429628
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,10,Lasso,90/10,-0.05525844500375188,0.14804971353185167
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,10,Kernel Ridge,90/10,-0.06858916194087006,0.14898190929589414
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,6,10,GPR,90/10,-1.149374125428528,0.21129253878825624
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,7,106,Linear,80/20,-2.0808282029794274,0.2659954686744309
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,7,106,Ridge,80/20,-0.006503004761991837,0.15203656032046858
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,7,106,Lasso,80/20,-0.009149674710851041,0.15223632446032184
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,7,106,Kernel Ridge,80/20,-0.12189811002103323,0.16051558498960383
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,7,106,GPR,80/20,-0.17597383702374914,0.16433850336570874
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,7,112,Linear,85/15,-3.5829091345050426,0.30865559604891857
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,7,112,Ridge,85/15,0.07729077201384571,0.1384955961496463
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,7,112,Lasso,85/15,0.05239287504544099,0.1403517043310316
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,7,112,Kernel Ridge,85/15,-0.05761579586629839,0.14827485100200552
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,7,112,GPR,85/15,-0.2828196528549931,0.16330005627010385
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,7,120,Linear,90/10,-2.9803584074885245,0.28753402441997694
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,7,120,Ridge,90/10,-0.03713773960249567,0.14677306788965164
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,7,120,Lasso,90/10,-0.05210100158191944,0.1478280575045323
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,7,120,Kernel Ridge,90/10,-0.25479569124917534,0.1614413061368795
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,7,120,GPR,90/10,-0.4466372933994931,0.17334366777770938
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,7,104,Linear,80/20,0.001555736034842714,0.18968454655802136
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,7,104,Ridge,80/20,0.1513093177111977,0.17488185635285566
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,7,104,Lasso,80/20,0.12476966266909895,0.177595198108545
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,7,104,Kernel Ridge,80/20,0.12782463389629783,0.177284981207223
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,7,104,GPR,80/20,0.010967844876783261,0.1887883728350201
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,7,110,Linear,85/15,0.11434685476829554,0.18924119570466605
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,7,110,Ridge,85/15,0.26988315311415834,0.17182249995806187
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,7,110,Lasso,85/15,0.2257044640002499,0.1769445646188413
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,7,110,Kernel Ridge,85/15,0.24044823048085096,0.17525182076022644
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,7,110,GPR,85/15,-0.016512498256803454,0.20274035853056913
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,7,116,Linear,90/10,-0.2547216749017944,0.22206170084855872
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,7,116,Ridge,90/10,0.16535514777925497,0.18111349914859515
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,7,116,Lasso,90/10,0.17859598636829843,0.17967116013124562
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,7,116,Kernel Ridge,90/10,-0.046032957936071206,0.20275550095683673
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,7,116,GPR,90/10,0.00756351587702786,0.19749282515427374
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,7,100,Linear,80/20,0.042164523702825085,0.18578707475911982
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,7,100,Ridge,80/20,0.15370640943321412,0.17463470843045698
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,7,100,Lasso,80/20,0.12476966266909895,0.177595198108545
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,7,100,Kernel Ridge,80/20,0.12876903187730515,0.1771889724615421
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,7,100,GPR,80/20,0.015007784112931133,0.188402402572684
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,7,100,Linear,85/15,-0.0007885104326230685,0.20116619627368745
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,7,100,Ridge,85/15,0.2587838202197006,0.1731236078935772
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,7,100,Lasso,85/15,0.2257044640002499,0.1769445646188413
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,7,100,Kernel Ridge,85/15,0.23592107900049075,0.1757733209857972
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,7,100,GPR,85/15,-0.018907451921441165,0.20297905117070736
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,7,100,Linear,90/10,-0.36219607702663925,0.231376780803569
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,7,100,Ridge,90/10,0.14716234126305638,0.18307672983838652
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,7,100,Lasso,90/10,0.17859598636829843,0.17967116013124562
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,7,100,Kernel Ridge,90/10,-0.06148343504183118,0.20424741669649912
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,7,100,GPR,90/10,-0.0007012729236044457,0.19831345819589025
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,7,100,Linear,80/20,-2.2744272622755726,0.27422571116186795
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,7,100,Ridge,80/20,-0.010689496329633785,0.15235242588500178
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,7,100,Lasso,80/20,-0.009149674710851041,0.15223632446032184
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,7,100,Kernel Ridge,80/20,-0.13177557518748606,0.1612206457297906
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,7,100,GPR,80/20,-0.17658568168848032,0.16438124945326898
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,7,100,Linear,85/15,-1.958493633215371,0.24799267405015865
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,7,100,Ridge,85/15,0.07634597936200027,0.13856648313083475
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,7,100,Lasso,85/15,0.05239287504544099,0.1403517043310316
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,7,100,Kernel Ridge,85/15,-0.060974017880513376,0.1485100712128418
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,7,100,GPR,85/15,-0.2884572509960648,0.1636584896817938
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,7,100,Linear,90/10,-1.3130122222451348,0.2191881731587183
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,7,100,Ridge,90/10,-0.030209142105956932,0.1462819876930772
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,7,100,Lasso,90/10,-0.05210100158191944,0.1478280575045323
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,7,100,Kernel Ridge,90/10,-0.2439445748555742,0.16074174118476423
Rg norm w/0.406,expr buffer only regr out,All,ESM-12,7,100,GPR,90/10,-0.45294514874468383,0.17372117686207358
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,7,50,Linear,80/20,-0.0929009078156755,0.19845426230766164
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,7,50,Ridge,80/20,0.09861974211239266,0.18022874497705865
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,7,50,Lasso,80/20,0.13013202882375863,0.17705031660104467
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,7,50,Kernel Ridge,80/20,0.09961041213636879,0.18012967674309174
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,7,50,GPR,80/20,0.07742102935292328,0.1823357438353318
Rg norm w/0.406,expr buffer only regr out,Inliers,ESM-12,7,50,Linear,85/15,0.1591688679103752,0.1843903719676879
