Normalization,Regressing out,Points,ESM Mode,Layer,Principal Components,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,116,Ridge,90/10,0.4857824129460424,1.1106922519825244
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,116,Lasso,90/10,0.46056190865524527,1.1376039314462183
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,116,Kernel Ridge,90/10,0.41069049192429263,1.1890277852122928
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,116,GPR,90/10,0.48050595381759886,1.1163761931284493
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,106,Linear,80/20,-4.918860270798293,3.8993902735982555
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,106,Ridge,80/20,-1.02673796857326,2.2817941486468016
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,106,Lasso,80/20,-1.2640835659519025,2.411703349202374
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,106,Kernel Ridge,80/20,-0.5271637622424101,1.9807080444673906
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,106,GPR,80/20,-0.44513957681184246,1.926781899133253
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,112,Linear,85/15,-2.8571219108727997,3.415992650703143
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,112,Ridge,85/15,-0.1916402438927849,1.8987064498014996
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,112,Lasso,85/15,-0.27774500049142237,1.9661078626592365
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,112,Kernel Ridge,85/15,-0.15162638186235422,1.8665561005409648
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,112,GPR,85/15,-0.45025749260673975,2.0946323362888335
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,120,Linear,90/10,-2.9668259417342684,3.8128410907476264
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,120,Ridge,90/10,-0.33262493337384025,2.2099431428744882
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,120,Lasso,90/10,-0.266005909173346,2.1539965304785835
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,120,Kernel Ridge,90/10,-0.31190646079903006,2.192696727623349
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,120,GPR,90/10,-0.6817376422755665,2.4825971676727723
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,100,Linear,80/20,-0.6553872307141964,2.0578257033008485
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,100,Ridge,80/20,0.24965744832388947,1.3854427201684747
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,100,Lasso,80/20,0.22724711353977978,1.4059798774266246
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,100,Kernel Ridge,80/20,0.22435517193412902,1.4086082821392634
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,100,GPR,80/20,0.32250509051844134,1.316472541739586
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,100,Linear,85/15,-0.23060996713869342,1.707838212097417
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,100,Ridge,85/15,0.3247874765874731,1.2650472785749953
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,100,Lasso,85/15,0.2984313605573743,1.2895007412254067
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,100,Kernel Ridge,85/15,0.21704739595425915,1.3622419456147996
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,100,GPR,85/15,0.33339280648282354,1.2569601529984789
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,100,Linear,90/10,0.28585935672976537,1.3089171391260739
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,100,Ridge,90/10,0.5008310367921756,1.0943193194458858
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,100,Lasso,90/10,0.46056190865524527,1.1376039314462183
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,100,Kernel Ridge,90/10,0.4016414649554273,1.1981219491740587
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,100,GPR,90/10,0.48627623474162984,1.1101588048566604
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,100,Linear,80/20,-2.9371287530617014,3.1802954584135055
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,100,Ridge,80/20,-0.9515116065459444,2.2390471011867463
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,100,Lasso,80/20,-1.2640835659519025,2.411703349202374
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,100,Kernel Ridge,80/20,-0.505196922384102,1.9664111185523727
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,100,GPR,80/20,-0.4189208884096294,1.9092234124331053
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,100,Linear,85/15,-2.3780063041471684,3.196800045134736
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,100,Ridge,85/15,-0.19090763343969663,1.8981227056467471
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,100,Lasso,85/15,-0.27774500049142237,1.9661078626592365
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,100,Kernel Ridge,85/15,-0.15575513010263609,1.8698990446692456
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,100,GPR,85/15,-0.44786548644420865,2.0929042151885118
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,100,Linear,90/10,-2.237333839100645,3.444457864497424
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,100,Ridge,90/10,-0.33126337775292125,2.2088138943528235
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,100,Lasso,90/10,-0.266005909173346,2.1539965304785835
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,100,Kernel Ridge,90/10,-0.32508334686969453,2.2036810192869054
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,100,GPR,90/10,-0.6855586732300261,2.4854158886884963
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,50,Linear,80/20,0.16215823364935567,1.4639956629077848
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,50,Ridge,80/20,0.2947964739665644,1.3431237375485565
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,50,Lasso,80/20,0.22724711353977978,1.4059798774266246
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,50,Kernel Ridge,80/20,0.2954860402233396,1.342466906368915
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,50,GPR,80/20,-0.777086005564976,2.132126708609485
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,50,Linear,85/15,0.25513626155095204,1.3286938613468326
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,50,Ridge,85/15,0.34931572320561166,1.2418572257389349
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,50,Lasso,85/15,0.2984313605573743,1.2895007412254067
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,50,Kernel Ridge,85/15,0.26370259717902556,1.3210314182644731
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,50,GPR,85/15,-0.7034372992195352,2.00932222785701
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,50,Linear,90/10,0.3467476976981325,1.251874386357657
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,50,Ridge,90/10,0.4628224537096739,1.1352178330641813
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,50,Lasso,90/10,0.46188392295472713,1.1362090992603817
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,50,Kernel Ridge,90/10,0.44446380699829435,1.1544535363472088
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,50,GPR,90/10,-0.43668340536557126,1.8565250646840765
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,50,Linear,80/20,-1.3479895224593061,2.455985156157972
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,50,Ridge,80/20,-0.8036967822721395,2.1525806182066036
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,50,Lasso,80/20,-1.042474689554521,2.290635578907564
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,50,Kernel Ridge,80/20,-0.4598685310359114,1.9365759486650358
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,50,GPR,80/20,-0.5278482161869291,1.9811518578944702
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,50,Linear,85/15,-0.857651287697873,2.370649461273249
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,50,Ridge,85/15,-0.17634332423193189,1.8864803719754912
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,50,Lasso,85/15,-0.27774500049142237,1.9661078626592365
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,50,Kernel Ridge,85/15,-0.185164064498629,1.893539992940313
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,50,GPR,85/15,-0.38591539492395643,2.047639997840219
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,50,Linear,90/10,-1.0294628648534165,2.7272043914182875
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,50,Ridge,90/10,-0.3097464192560877,2.190890856798787
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,50,Lasso,90/10,-0.7565838106014591,2.537240125209088
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,50,Kernel Ridge,90/10,-0.3508753136898948,2.2250243375279894
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,50,GPR,90/10,-0.15791074860261212,2.059987930005883
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,20,Linear,80/20,-1.0840653854563347,2.3138400316736876
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,20,Ridge,80/20,-0.7688079265607506,2.1316603060285684
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,20,Lasso,80/20,-0.8544361290012124,2.1826474894793244
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,20,Kernel Ridge,80/20,-0.9254191212417142,2.2240282557309037
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,20,GPR,80/20,-0.5242599717230434,1.9788240625299676
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,20,Linear,85/15,-0.6247110664210858,2.217038904241806
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,20,Ridge,85/15,-0.15197591069191296,1.8668393372240872
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,20,Lasso,85/15,-0.2030140762435526,1.907746209362372
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,20,Kernel Ridge,85/15,-0.23243615608881196,1.930934135609141
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,20,GPR,85/15,-0.3831027467486581,2.0455611494689414
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,20,Linear,90/10,-0.6105974860784382,2.429520911383274
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,20,Ridge,90/10,-0.21815160881335527,2.1128944609700744
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,20,Lasso,90/10,-0.2410139416257695,2.132629749801689
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,20,Kernel Ridge,90/10,-0.34337128648515347,2.218835796358867
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,20,GPR,90/10,-0.15439945249258025,2.0568621625284207
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,20,Linear,80/20,0.15272064240060457,1.4722179207995776
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,20,Ridge,80/20,0.25303409064971494,1.3823218659240262
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,20,Lasso,80/20,0.26464168300192603,1.3715394107195578
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,20,Kernel Ridge,80/20,0.13220111477281493,1.4899384607322144
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,20,GPR,80/20,-0.7755918157553026,2.131230164509948
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,20,Linear,85/15,0.20803471294204623,1.3700599953816135
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,20,Ridge,85/15,0.37199251840535796,1.2200255367909767
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,20,Lasso,85/15,0.28320675881869484,1.303417246382196
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,20,Kernel Ridge,85/15,0.08644185710852093,1.4714808307286227
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,20,GPR,85/15,-0.7018139689519862,2.008364584431483
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,20,Linear,90/10,0.3801832529640884,1.2194161216798403
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,20,Ridge,90/10,0.43012881390670565,1.1692533653836865
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,20,Lasso,90/10,0.42380040483417725,1.1757277092340388
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,20,Kernel Ridge,90/10,0.32705473115287065,1.270603804328357
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,20,GPR,90/10,-0.4346931311846245,1.8552386732396517
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,10,Linear,80/20,-0.5916292807737034,2.022081334924562
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,10,Ridge,80/20,-0.46476766889414445,1.9398226814732777
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,10,Lasso,80/20,-0.5644940185353247,2.0047702726854624
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,10,Kernel Ridge,80/20,-0.2057612867002383,1.7599824138482925
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,10,GPR,80/20,-0.5035048759487541,1.9653055507448907
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,10,Linear,85/15,-0.3916175090493046,2.051848007952507
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,10,Ridge,85/15,-0.128248912441693,1.8475138661598023
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,10,Lasso,85/15,-0.15241809767628212,1.8671975968230519
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,10,Kernel Ridge,85/15,-0.24662213116088982,1.9420153625191947
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,10,GPR,85/15,-0.3682040248755476,2.034513971684594
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,10,Linear,90/10,-0.5087264971508085,2.3514318257111944
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,10,Ridge,90/10,-0.25367924111581974,2.14348451486369
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,10,Lasso,90/10,-0.2592909714306102,2.148276500717794
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,10,Kernel Ridge,90/10,-0.37857919374910054,2.247724052099574
Rg w/no norm,expr buffer only regr out,All,ESM-12,3,10,GPR,90/10,-0.14513740847326528,2.0485941777420353
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,4,104,Linear,80/20,-0.34098072471067775,1.8521239800954397
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,4,104,Ridge,80/20,0.3013683080782247,1.3368507633018687
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,4,104,Lasso,80/20,0.2789658994888463,1.3581154487745788
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,4,104,Kernel Ridge,80/20,0.26873557692834715,1.3677162584918343
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,4,104,GPR,80/20,0.3212364478623255,1.3177045451673193
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,4,110,Linear,85/15,-0.5185798266480286,1.8971659677153059
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,4,110,Ridge,85/15,0.3313856559331293,1.2588510806876878
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,4,110,Lasso,85/15,0.22353958111594863,1.3565823842296052
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,4,110,Kernel Ridge,85/15,0.23008992507968484,1.3508480920585337
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,4,110,GPR,85/15,0.32102800913623364,1.2685641730746224
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,4,116,Linear,90/10,-0.5643716127902458,1.937270398755959
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,4,116,Ridge,90/10,0.3715298365297586,1.2278989032872956
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,4,116,Lasso,90/10,0.42782978570670416,1.1716095476113495
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,4,116,Kernel Ridge,90/10,0.42904469195762485,1.170365029707871
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,4,116,GPR,90/10,0.4656994078218103,1.1321738169269544
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,10,Linear,80/20,0.27274499837574206,1.363961605546699
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,10,Ridge,80/20,0.27274522784982447,1.3639613903581738
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,10,Lasso,80/20,0.27278093570420525,1.3639279050278432
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,10,Kernel Ridge,80/20,0.3167207833697977,1.3220804783348183
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,10,GPR,80/20,-0.7752797544378629,2.1310428737961193
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,10,Linear,85/15,0.3600004780778754,1.2316188781709416
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,10,Ridge,85/15,0.3783479068930389,1.2138365556254902
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,10,Lasso,85/15,0.3916827015387212,1.200747235913404
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,10,Kernel Ridge,85/15,0.2503796479841761,1.3329295525072282
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,10,GPR,85/15,-0.7023304517217506,2.008669320152538
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,10,Linear,90/10,0.438172500319711,1.1609720800380938
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,10,Ridge,90/10,0.43916068788447804,1.1599506249741245
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,10,Lasso,90/10,0.4381944470865753,1.1609494041879225
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,10,Kernel Ridge,90/10,0.46546746413844287,1.132419532612231
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,3,10,GPR,90/10,-0.4356956089020476,1.85588672494424
Rg w/no norm,expr buffer only regr out,All,ESM-12,4,106,Linear,80/20,-2.9796622058149964,3.197427940234483
Rg w/no norm,expr buffer only regr out,All,ESM-12,4,106,Ridge,80/20,-0.7480000819774355,2.1190850357381126
Rg w/no norm,expr buffer only regr out,All,ESM-12,4,106,Lasso,80/20,-0.8853231343986563,2.2007492304625202
Rg w/no norm,expr buffer only regr out,All,ESM-12,4,106,Kernel Ridge,80/20,-0.3376671450776483,1.8537522471229424
Rg w/no norm,expr buffer only regr out,All,ESM-12,4,106,GPR,80/20,-0.19214198648538305,1.7500145206339353
Rg w/no norm,expr buffer only regr out,All,ESM-12,4,112,Linear,85/15,-2.2436360676511224,3.132573756594799
Rg w/no norm,expr buffer only regr out,All,ESM-12,4,112,Ridge,85/15,-0.07139858174384783,1.8003658993162766
Rg w/no norm,expr buffer only regr out,All,ESM-12,4,112,Lasso,85/15,-0.0631571961618207,1.7934281670518384
Rg w/no norm,expr buffer only regr out,All,ESM-12,4,112,Kernel Ridge,85/15,-0.06360715719978294,1.7938076440645354
Rg w/no norm,expr buffer only regr out,All,ESM-12,4,112,GPR,85/15,-0.2310744855248903,1.9298671339581934
Rg w/no norm,expr buffer only regr out,All,ESM-12,4,120,Linear,90/10,-1.4024081951808887,2.967225368533503
Rg w/no norm,expr buffer only regr out,All,ESM-12,4,120,Ridge,90/10,-0.26145835677427853,2.1501244220439686
Rg w/no norm,expr buffer only regr out,All,ESM-12,4,120,Lasso,90/10,-0.16205488895238607,2.0636709662060735
Rg w/no norm,expr buffer only regr out,All,ESM-12,4,120,Kernel Ridge,90/10,-0.25000519580823033,2.140341351419524
Rg w/no norm,expr buffer only regr out,All,ESM-12,4,120,GPR,90/10,-0.44267540176674247,2.299383690074117
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,4,100,Linear,80/20,-0.18986275219195292,1.7446456092600962
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,4,100,Ridge,80/20,0.31070058064680617,1.3278919661557234
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,4,100,Lasso,80/20,0.2789658994888463,1.3581154487745788
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,4,100,Kernel Ridge,80/20,0.28138649353120604,1.3558338577332303
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,4,100,GPR,80/20,0.33152964907872007,1.3076751228425727
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,4,100,Linear,85/15,-0.26479233290935644,1.7313948623011746
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,4,100,Ridge,85/15,0.3369148115945223,1.2536351940549613
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,4,100,Lasso,85/15,0.22353958111594863,1.3565823842296052
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,4,100,Kernel Ridge,85/15,0.246429422024248,1.33643696427563
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,4,100,GPR,85/15,0.32883378212949366,1.2612510963109038
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,4,100,Linear,90/10,-0.5437068562331253,1.9244325579125845
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,4,100,Ridge,90/10,0.35873409479876384,1.2403360149122862
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,4,100,Lasso,90/10,0.42782978570670416,1.1716095476113495
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,4,100,Kernel Ridge,90/10,0.4264663000645329,1.1730046938384298
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,4,100,GPR,90/10,0.46332182368979824,1.134690050843397
Rg w/no norm,expr buffer only regr out,All,ESM-12,4,100,Linear,80/20,-3.3252335052577386,3.3333616884761965
Rg w/no norm,expr buffer only regr out,All,ESM-12,4,100,Ridge,80/20,-0.7714696220875468,2.1332635603250725
Rg w/no norm,expr buffer only regr out,All,ESM-12,4,100,Lasso,80/20,-0.8853231343986563,2.2007492304625202
Rg w/no norm,expr buffer only regr out,All,ESM-12,4,100,Kernel Ridge,80/20,-0.3456831194759902,1.8592982588739784
Rg w/no norm,expr buffer only regr out,All,ESM-12,4,100,GPR,80/20,-0.20179045877492352,1.7570820260960691
Rg w/no norm,expr buffer only regr out,All,ESM-12,4,100,Linear,85/15,-1.6028404310939468,2.8061379483302256
Rg w/no norm,expr buffer only regr out,All,ESM-12,4,100,Ridge,85/15,-0.07421185809924324,1.8027280483759842
Rg w/no norm,expr buffer only regr out,All,ESM-12,4,100,Lasso,85/15,-0.0631571961618207,1.7934281670518384
Rg w/no norm,expr buffer only regr out,All,ESM-12,4,100,Kernel Ridge,85/15,-0.07163818634973196,1.8005672024792025
Rg w/no norm,expr buffer only regr out,All,ESM-12,4,100,GPR,85/15,-0.20760681038323336,1.9113843316473622
Rg w/no norm,expr buffer only regr out,All,ESM-12,4,100,Linear,90/10,-2.446430469246509,3.553954747312258
Rg w/no norm,expr buffer only regr out,All,ESM-12,4,100,Ridge,90/10,-0.27946241322305787,2.165413794665339
Rg w/no norm,expr buffer only regr out,All,ESM-12,4,100,Lasso,90/10,-0.16205488895238607,2.0636709662060735
Rg w/no norm,expr buffer only regr out,All,ESM-12,4,100,Kernel Ridge,90/10,-0.2713813903579876,2.158564638278961
Rg w/no norm,expr buffer only regr out,All,ESM-12,4,100,GPR,90/10,-0.4586145314383865,2.312050953786343
Rg w/no norm,expr buffer only regr out,All,ESM-12,4,50,Linear,80/20,-0.9904758352917096,2.2612892341521347
Rg w/no norm,expr buffer only regr out,All,ESM-12,4,50,Ridge,80/20,-0.5720698879750556,2.0096183371998584
Rg w/no norm,expr buffer only regr out,All,ESM-12,4,50,Lasso,80/20,-0.6007781905868603,2.0278846118565985
Rg w/no norm,expr buffer only regr out,All,ESM-12,4,50,Kernel Ridge,80/20,-0.08468966288719115,1.6692846929364846
Rg w/no norm,expr buffer only regr out,All,ESM-12,4,50,GPR,80/20,-0.5268394172119553,1.9804976980261273
Rg w/no norm,expr buffer only regr out,All,ESM-12,4,50,Linear,85/15,-0.7283663523913528,2.28666816879975
Rg w/no norm,expr buffer only regr out,All,ESM-12,4,50,Ridge,85/15,-0.05330884819088255,1.7851023060745221
Rg w/no norm,expr buffer only regr out,All,ESM-12,4,50,Lasso,85/15,-0.0631571961618207,1.7934281670518384
Rg w/no norm,expr buffer only regr out,All,ESM-12,4,50,Kernel Ridge,85/15,-0.10182268144482998,1.8257491155877936
Rg w/no norm,expr buffer only regr out,All,ESM-12,4,50,GPR,85/15,-0.385650790551912,2.0474445168023467
Rg w/no norm,expr buffer only regr out,All,ESM-12,4,50,Linear,90/10,-1.0297750219825548,2.7274141226666018
Rg w/no norm,expr buffer only regr out,All,ESM-12,4,50,Ridge,90/10,-0.23283886705344958,2.1255938843954554
Rg w/no norm,expr buffer only regr out,All,ESM-12,4,50,Lasso,90/10,-0.5290643933073995,2.367227626805784
Rg w/no norm,expr buffer only regr out,All,ESM-12,4,50,Kernel Ridge,90/10,-0.276255610988982,2.1626984314508664
Rg w/no norm,expr buffer only regr out,All,ESM-12,4,50,GPR,90/10,-0.15744753743693618,2.059575849514715
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,4,50,Linear,80/20,0.29218705551973356,1.3456063795042932
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,4,50,Ridge,80/20,0.3568877445258436,1.2826323224169263
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,4,50,Lasso,80/20,0.33755341443586007,1.3017698839421843
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,4,50,Kernel Ridge,80/20,0.3019514643759733,1.3362927040965495
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,4,50,GPR,80/20,-0.7739857266739143,2.1302660578209736
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,4,50,Linear,85/15,0.3357305533127153,1.254754179668318
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,4,50,Ridge,85/15,0.36930706660654244,1.2226312579259762
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,4,50,Lasso,85/15,0.3406798764582458,1.2500709935732786
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,4,50,Kernel Ridge,85/15,0.25525002174690237,1.3285923943013194
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,4,50,GPR,85/15,-0.699708806399356,2.0071220155309404
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,4,50,Linear,90/10,0.41333714779004915,1.1863547512631158
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,4,50,Ridge,90/10,0.45021451761048115,1.1484627487620647
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,4,50,Lasso,90/10,0.4284475330977958,1.1709769087727686
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,4,50,Kernel Ridge,90/10,0.468110724864776,1.1296161581759843
Rg w/no norm,expr buffer only regr out,Inliers,ESM-12,4,50,GPR,90/10,-0.4304163731466515,1.8524714163970515
Rg w/no norm,expr buffer only regr out,All,ESM-12,4,20,Linear,80/20,-1.0252795671985746,2.280973033475466
Rg w/no norm,expr buffer only regr out,All,ESM-12,4,20,Ridge,80/20,-0.24028228083275538,1.784998805980907
Rg w/no norm,expr buffer only regr out,All,ESM-12,4,20,Lasso,80/20,-0.805202928830961,2.1534791687250094
